code,股票代码,所属概念,所属概念数量,market_code
300063,300063.SZ,小红书概念;快手概念;Sora概念(文生视频);AI应用;AIGC概念;抖音概念(字节概念);文化传媒概念;阿里巴巴概念;百度概念;腾讯概念;网红经济;职业教育;人工智能;独角兽概念;华为概念;丙烯酸;2025年报预增;长安汽车概念;光刻胶;深股通,20.0,33
300658,300658.SZ,三胎概念;人民币贬值受益;海峡两岸;福建自贸区;股权转让(并购重组),5.0,33
001337,001337.SZ,黄金概念;2025年报预增;西部大开发;国企改革;融资融券;深股通,6.0,33
603163,603163.SH,中芯国际概念;富士康概念;芯片概念;海峡两岸;一带一路,5.0,17
300349,300349.SZ,AI智能体;云计算;数据要素;鸿蒙概念;量子科技;人工智能;DeepSeek概念;智慧城市;星闪概念;华为概念;物联网;传感器;芯片概念;AI应用;储能;氢能源;绿色电力;深股通;融资融券,19.0,33
002952,002952.SZ,电子纸;智能家居;家用电器;充电桩;虚拟现实;柔性屏(折叠屏);人民币贬值受益;数字经济;数字货币;智能穿戴;汽车电子;新能源汽车;消费电子概念,13.0,33
301141,301141.SZ,稀土永磁;5G;消费电子概念;智能音箱;专精特新;机器人概念;2025年报预增;一带一路;新能源汽车;深股通;融资融券,11.0,33
688186,688186.SH,可控核聚变;航空发动机;核电;大飞机;军工;海工装备;特钢概念;风电;高端装备;雅下水电概念;芯片概念;高铁;储能;2025三季报预增;专精特新;2025年报预增;人形机器人;回购增持再贷款概念;沪股通;融资融券,20.0,17
300877,300877.SZ,创投;储能;2025年报预增;融资融券,4.0,33
600590,600590.SH,太赫兹;6G概念;光伏概念;智能电网;国产航母;数据中心;电力物联网;卫星导航;军工;碳纤维;无人机;军民融合;储能;华为概念;低空经济;军工信息化;机器人概念;燃料电池;虚拟现实;氢能源;腾讯概念;创投;AI智能体;区块链;一带一路;智能医疗;IP经济(谷子经济);沪股通;融资融券,29.0,17
688593,688593.SH,电子纸;MicroLED概念;OLED;芯片概念;AI眼镜;智能穿戴;沪股通;融资融券,8.0,17
688480,688480.SH,小金属概念;土壤修复;污水处理;净水概念;融资融券,5.0,17
920305,920305.BJ,独角兽概念;机器视觉;机器人概念;智能医疗;智慧政务;智慧城市;新型工业化;数据要素;数据中心;数字经济;华为概念;信创;云计算;人工智能;东数西算(算力);专精特新;ST板块;DeepSeek概念;ChatGPT概念;AIGC概念,20.0,151
301312,301312.SZ,共封装光学(CPO);新型烟草(电子烟);AI PC;MicroLED概念;苹果概念;MiniLED;数据中心;华为海思概念股;MR(混合现实);新型工业化;消费电子概念;芯片概念;AI眼镜;汽车电子;机器视觉;专精特新;高端装备;比亚迪概念;华为概念;粤港澳大湾区;机器人概念;空间计算;虚拟现实;元宇宙;深股通;融资融券,26.0,33
300512,300512.SZ,柔性屏(折叠屏);无人零售;创投;高端装备,4.0,33
002880,002880.SZ,生物疫苗;肝炎概念;国企改革;合成生物;深股通,5.0,33
600841,600841.SH,汽车芯片;数据中心;农机;新能源汽车;换电概念;工业互联网;无人驾驶;氢能源;上海国企改革;国企改革;沪股通,11.0,17
688506,688506.SH,创新药;人民币贬值受益;西部大开发;沪股通;融资融券,5.0,17
300846,300846.SZ,智谱AI;华为昇腾;算力租赁;云游戏;云计算;东数西算(算力);快手概念;数据安全;信创;智慧政务;国产操作系统;小红书概念;AI智能体;数据中心;AIGC概念;百度概念;虚拟数字人;商业航天;数据要素;在线教育;车联网(车路协同);华为概念;DeepSeek概念;芯片概念;人工智能;无人驾驶;专精特新;京津冀一体化;创投;一带一路;融资融券;深股通,32.0,33
600259,600259.SH,金属铜;小金属概念;稀土永磁;海南自贸区;央企国企改革;国企改革;粤港澳大湾区;融资融券;中字头股票;沪股通,10.0,17
300778,300778.SZ,新型城镇化;低空经济;地下管网;水利;智慧城市;垃圾分类;粤港澳大湾区;乡村振兴;换电概念;华为概念;绿色电力,11.0,33
301129,301129.SZ,智慧城市;数据要素;人工智能;AI智能体;工业互联网;专精特新;DeepSeek概念;芯片概念;第三代半导体;空气能热泵;碳中和;AI应用;新疆振兴;融资融券,14.0,33
002283,002283.SZ,高端装备;新能源汽车;比亚迪概念;机器人概念;工业互联网;绿色电力;减速器;回购增持再贷款概念;深股通;融资融券,10.0,33
002903,002903.SZ,军工;同花顺新质50;工业母机;苹果概念;新能源汽车;芯片概念;比亚迪概念;专精特新;富士康概念;新型工业化;减速器;第三代半导体;消费电子概念;机器人概念;华为概念;小米概念;融资融券,17.0,33
301536,301536.SZ,汽车芯片;汽车电子;芯片概念;毫米波雷达;AI眼镜;消费电子概念;智能穿戴;传感器;小米概念;机器视觉;星闪概念;专精特新;无人机;新能源汽车;无人驾驶;机器人概念;卫星导航;东数西算(算力);安防;低空经济;车联网(车路协同);虚拟现实;人脸识别;智能家居;网络安全;海峡两岸;数据安全;人工智能;腾讯概念;移动支付;多模态AI;福建自贸区;融资融券;深股通,34.0,33
600397,600397.SH,煤炭概念;国企改革;沪股通;股权转让(并购重组),4.0,17
300058,300058.SZ,小红书概念;快手概念;智谱AI;短剧游戏;Web3.0;AIGC概念;ChatGPT概念;虚拟数字人;AI智能体;抖音概念(字节概念);NFT概念;百度概念;阿里巴巴概念;在线教育;文化传媒概念;腾讯概念;元宇宙;DeepSeek概念;人工智能;职业教育;网红经济;AI应用;虚拟现实;华为概念;创投;跨境电商;深股通;融资融券,28.0,33
002546,002546.SZ,智能电网;虚拟电厂;电力物联网;充电桩;2025年报预增;物联网;数据要素;深股通,8.0,33
300418,300418.SZ,Sora概念(文生视频);AI语料;Web3.0;ChatGPT概念;多模态AI;AIGC概念;虚拟数字人;短剧游戏;AI智能体;在线教育;阿里巴巴概念;手机游戏;网络游戏;区块链;东数西算(算力);独角兽概念;DeepSeek概念;人工智能;同花顺新质50;虚拟现实;网红经济;华为概念;京津冀一体化;无人驾驶;创投;芯片概念;AI应用;人民币贬值受益;深股通;融资融券,30.0,33
000962,000962.SZ,小金属概念;超导概念;可控核聚变;超级电容;航空发动机;核电;3D打印;商业航天;芯片概念;央企国企改革;西部大开发;国企改革;深股通,13.0,33
300227,300227.SZ,成飞概念;大飞机;3D打印;新型工业化;军民融合;无人机;军工;低空经济;量子科技;5G;富士康概念;新能源汽车;华为概念;机器视觉;比亚迪概念;光纤概念;粤港澳大湾区;苹果概念;PCB概念;医美概念;宁德时代概念;股权转让(并购重组),22.0,33
300552,300552.SZ,智能座舱;ETC;无人驾驶;车联网(车路协同);星闪概念;机器视觉;汽车电子;传感器;数据要素;智慧城市;数字孪生;华为概念;机器人概念;人形机器人;京津冀一体化;深股通,16.0,33
688800,688800.SH,铜缆高速连接;5G;液冷服务器;毫米波雷达;6G概念;高压快充;比亚迪概念;特斯拉概念;数据中心;新能源汽车;2025年报预增;人形机器人;光伏概念;专精特新;充电桩;储能;机器人概念;商业航天;军工;飞行汽车(eVTOL);换电概念;卫星导航;军民融合;低空经济;医疗器械概念;沪股通;融资融券,27.0,17
600549,600549.SH,金属钴;小金属概念;稀土永磁;动力电池回收;固态电池;宁德时代概念;锂电池概念;可控核聚变;光伏概念;军工;国企改革;商业航天;沪股通;融资融券;无人机;福建自贸区;机器人概念;海峡两岸,18.0,17
002383,002383.SZ,卫星导航;商业航天;无人机;低空经济;无人驾驶;时空大数据;车联网(车路协同);智慧灯杆;机器人概念;生态农业;农机;京津冀一体化;芯片概念;智慧城市;汽车芯片;华为概念;数字乡村;水利;数字经济;国企改革;新型城镇化;深股通;融资融券,23.0,33
301203,301203.SZ,污水处理;碳中和;固废处理;固态电池;锂电池概念;融资融券,6.0,33
688256,688256.SH,中国AI 50;汽车芯片;先进封装;东数西算(算力);数据中心;同花顺新质50;国产操作系统;芯片概念;阿里巴巴概念;人工智能;沪股通;融资融券,12.0,17
601179,601179.SH,柔性直流输电;特高压;智能电网;风电;可控核聚变;核电;光伏概念;储能;超级电容;中字头股票;水利;数据中心;高端装备;央企国企改革;西部大开发;芯片概念;国企改革;东数西算(算力);量子科技;同花顺中特估100;融资融券;沪股通,22.0,17
300488,300488.SZ,航空发动机;工业母机;军民融合;减速器;人形机器人;专精特新;机器人概念;比亚迪概念;长三角一体化;共同富裕示范区;深股通,11.0,33
605003,605003.SH,共同富裕示范区;人民币贬值受益,2.0,17
301075,301075.SZ,西部大开发;三胎概念;流感;仿制药一致性评价;创新药;融资融券,6.0,33
002457,002457.SZ,风电;地下管网;新型城镇化;水利;乡村振兴;参股银行;新疆振兴;西部大开发;京津冀一体化,9.0,33
600318,600318.SH,化债概念(AMC概念);乡村振兴;数字经济;供销社;融资融券;沪股通;股权转让(并购重组),7.0,17
300004,300004.SZ,3D打印;核电;专精特新;PM2.5;粤港澳大湾区;一带一路;国企改革,7.0,33
920021,920021.BJ,京津冀一体化;先进封装;AI应用;6G概念;卫星导航;冰雪产业;体育产业;商业航天;虚拟数字人;Sora概念(文生视频);足球概念;融资融券;芯片概念;腾讯概念;短剧游戏;知识产权保护;毫米波雷达;智能穿戴;文化传媒概念;军民融合;军工;低空经济;人工智能;DeepSeek概念;AI智能体;AIGC概念;5G,27.0,151
000838,000838.SZ,租售同权;固废处理;污水处理;西部大开发;股权转让(并购重组);融资融券,6.0,33
688433,688433.SH,3D打印;商业航天;飞行汽车(eVTOL);低空经济;高端装备;专精特新;机器人概念;沪股通;融资融券,9.0,17
300300,300300.SZ,家庭医生;海峡两岸;文化传媒概念;智慧城市;数字经济;独角兽概念;人工智能;智能医疗;创投;国企改革;东数西算(算力);医疗器械概念;充电桩;数据中心;2025年报预增;摘帽,16.0,33
301611,301611.SZ,存储芯片;光刻机;OLED;第三代半导体;芯片概念;专精特新;锂电池概念;燃料电池;医疗器械概念;深股通;融资融券,11.0,33
002478,002478.SZ,光热发电;特钢概念;超超临界发电;核电;海工装备;储能;专精特新;新能源汽车;一带一路;地下管网;天然气;页岩气;深股通;融资融券,14.0,33
688233,688233.SH,存储芯片;芯片概念;2025年报预增;专精特新;沪股通;融资融券,6.0,17
688025,688025.SH,光纤概念;共封装光学(CPO);苹果概念;钙钛矿电池;TOPCON电池;MR(混合现实);芯片概念;3D打印;光伏概念;机器视觉;专精特新;比亚迪概念;虚拟现实;华为概念;宁德时代概念;2025年报预增;固态电池;沪股通;融资融券,19.0,17
000831,000831.SZ,稀土永磁;小金属概念;央企国企改革;国企改革;同花顺中特估100;深股通;中字头股票;融资融券,8.0,33
300882,300882.SZ,智能电网;电力物联网;虚拟电厂;储能;新能源汽车;专精特新;传感器;汽车电子;碳中和;物联网;AI应用;人工智能;参股银行;数字经济;深股通;融资融券,16.0,33
001278,001278.SZ,农机;长安汽车概念;新能源汽车;机器视觉;比亚迪概念;无线充电;汽车电子,7.0,33
002571,002571.SZ,C2M概念;网络游戏;拼多多概念;光伏概念;股权转让(并购重组);创投;新能源汽车;一带一路;参股银行,9.0,33
000338,000338.SZ,高端装备;储能;数据中心;氢能源;燃料电池;锂电池概念;固态电池;汽车电子;新能源汽车;比亚迪概念;农机;同花顺出海50;无人驾驶;人民币贬值受益;智能物流;车联网(车路协同);国企改革;DeepSeek概念;AI智能体;同花顺漂亮100;深股通;融资融券;证金持股,23.0,33
301468,301468.SZ,核电;海工装备;垃圾分类;回购增持再贷款概念;人民币贬值受益;融资融券,6.0,33
688011,688011.SH,军工信息化;军民融合;军工;专精特新;黑龙江自贸区;融资融券,6.0,17
688568,688568.SH,卫星导航;时空大数据;商业航天;多模态AI;AIGC概念;空间计算;AI智能体;数据要素;云计算;同花顺新质50;军工;数字孪生;DeepSeek概念;人工智能;低空经济;无人机;数字经济;AI应用;智慧城市;东数西算(算力);华为概念;海工装备;水利;数据中心;碳交易;碳中和;国企改革;中字头股票;沪股通;融资融券,30.0,17
688676,688676.SH,智能电网;抽水蓄能;核电;风电;光伏概念;储能;数据中心;海工装备;高端装备;新能源汽车;雅下水电概念;中国AI 50;工业互联网;机器人概念;专精特新;海南自贸区;华为概念;数字孪生;阿里巴巴概念;百度概念;数据要素;融资融券;沪股通,23.0,17
300442,300442.SZ,中国AI 50;抖音概念(字节概念);东数西算(算力);算力租赁;数据中心;液冷服务器;京津冀一体化;2025年报预增;机器人概念;回购增持再贷款概念;融资融券;深股通,12.0,33
300935,300935.SZ,AI应用;信创;数据要素;房屋检测;空间计算;职业教育;AI智能体;人工智能;DeepSeek概念;数字孪生;建筑节能;装配式建筑;新型城镇化;数据中心;光伏概念;一带一路;风电;融资融券,18.0,33
688530,688530.SH,钙钛矿电池;PET铜箔;HJT电池;MicroLED概念;芯片概念;光伏概念;MiniLED;专精特新;融资融券,9.0,17
688316,688316.SH,智谱AI;华为欧拉;算力租赁;云计算;华为鲲鹏;信创;智慧政务;网络安全;东数西算(算力);英伟达概念;DeepSeek概念;数据中心;数字经济;华为概念;互联网金融;物联网;低空经济;无人驾驶;融资融券,19.0,17
605268,605268.SH,新型城镇化;智能家居;物联网;人脸识别;智慧城市;安防;华为概念;数据要素,8.0,17
301120,301120.SZ,智能电网;风电;核电;光伏概念;储能;海工装备;绿色电力;军工;水利;专精特新;钠离子电池;机器人概念;深股通;融资融券,14.0,33
002897,002897.SZ,共封装光学(CPO);铜缆高速连接;富士康概念;F5G概念;华为海思概念股;5G;6G概念;消费电子概念;新型烟草(电子烟);光伏概念;比亚迪概念;智能穿戴;小米概念;新能源汽车;华为概念;无人驾驶;华为汽车;2025年报预增;长安汽车概念;人民币贬值受益;深股通;融资融券,22.0,33
600475,600475.SH,光伏概念;数据中心;华为概念;专精特新;硅能源;数字孪生;光伏建筑一体化;智慧城市;信托概念;氢能源;数字经济;化债概念(AMC概念);绿色电力;生物质能发电;碳交易;土壤修复;一带一路;碳中和;垃圾分类;固废处理;污水处理;PPP概念;建筑节能;国企改革;乡村振兴;参股券商;沪股通;融资融券,28.0,17
688585,688585.SH,机器人概念;燃料电池;风电;一带一路;沪股通;股权转让(并购重组);融资融券,7.0,17
