股票代码,code,market_code,所属概念数量,所属概念
300747.SZ,300747,33,27,光纤概念;先进封装;OLED;PCB概念;芯片概念;5G;商业航天;BC电池;3D打印;光伏概念;工业母机;航空发动机;数字水印;无人机;TOPCON电池;新能源汽车;低空经济;高端装备;风电;央企国企改革;国企改革;宁德时代概念;玻璃基板;比亚迪概念;AI智能体;融资融券;深股通
002367.SZ,002367,33,7,新型城镇化;一带一路;创投;长三角一体化;物联网;深股通;融资融券
301105.SZ,301105,33,4,中俄贸易概念;粤港澳大湾区;新能源汽车;融资融券
002591.SZ,002591,33,18,专精特新;拼多多概念;垃圾分类;军工;智慧城市;军民融合;锂电池概念;腾讯概念;数据要素;抖音概念(字节概念);阿里巴巴概念;文化传媒概念;百度概念;东数西算(算力);固态电池;钠离子电池;绿色电力;超超临界发电
300988.SZ,300988,33,18,新型工业化;充电桩;汽车热管理;专精特新;智能电网;机器人概念;光伏概念;比亚迪概念;小米概念;新能源汽车;数据中心(AIDC);储能;小米汽车;汽车电子;风电;一带一路;锂电池概念;融资融券
301173.SZ,301173,33,5,长安汽车概念;新能源汽车;比亚迪概念;汽车电子;融资融券
002756.SZ,002756,33,9,锂电池概念;特钢概念;核电;互联网金融;军工;液冷服务器;2026中报预增;融资融券;深股通
920363.BJ,920363,151,18,无人驾驶;机器人概念;机器视觉;生态农业;融资融券;高端装备;车联网(车路协同);传感器;新型城镇化;军民融合;专精特新;卫星导航;农机;军工;商业航天;安防;无人机;DeepSeek概念
300735.SZ,300735,33,40,MCU芯片;华为手机;毫米波雷达;汽车电子;智能穿戴;5G;AI PC;AI手机;消费电子概念;传感器;卫星导航;智能座舱;商业航天;EDR概念;小米概念;无人驾驶;物联网;液冷服务器;华为概念;车联网(车路协同);人形机器人;安防;低空经济;东数西算(算力);充电桩;机器人概念;新能源汽车;小米汽车;移动支付;光伏概念;工业互联网;智能家居;华为汽车;粤港澳大湾区;储能;一带一路;宠物经济;深股通;股权转让(并购重组);融资融券
603506.SH,603506,17,5,物业管理;养老概念;垃圾分类;长三角一体化;机器人概念
920885.BJ,920885,151,12,卫星导航;国产航母;商业航天;储能;西部大开发;新能源汽车;融资融券;军民融合;无人驾驶;专精特新;风电;军工
002009.SZ,002009,33,30,新型工业化;人形机器人;无人零售;长安汽车概念;华为汽车;机器人概念;智能物流;车联网(车路协同);工业互联网;无人驾驶;垃圾分类;特斯拉概念;新能源汽车;脑机接口;腾讯概念;比亚迪概念;汽车拆解概念;固废处理;风电;储能;光伏概念;金属回收;锂电池概念;动力电池回收;富士康概念;金属镍;金属钴;小金属概念;深股通;融资融券
603276.SH,603276,17,4,合成生物;生态农业;锂电池概念;融资融券
301539.SZ,301539,33,7,低空经济;飞行汽车(eVTOL);专精特新;商业航天;新能源汽车;比亚迪概念;融资融券
002161.SZ,002161,33,22,电子身份证;ETC;信创;智慧城市;AI智能体;车联网(车路协同);物联网;无人零售;人工智能;虚拟数字人;食品安全;创投;粤港澳大湾区;无人机;烟草;机器人概念;一带一路;IP经济(谷子经济);宠物经济;芯片概念;融资融券;深股通
301126.SZ,301126,33,11,民营医院;辅助生殖;维生素;流感;医疗器械概念;医美概念;无人零售;医药电商;物业管理;创新药;融资融券
301031.SZ,301031,33,18,高压快充;数据中心(AIDC);宁德时代概念;小米概念;光伏概念;专精特新;新能源汽车;华为概念;储能;特斯拉概念;充电桩;华为汽车;小米汽车;风电;西部大开发;芯片概念;深股通;融资融券
600280.SH,600280,17,1,物业管理
600596.SH,600596,17,20,草甘膦;有机硅概念;硅能源;锂电池概念;大豆;2026一季报预增;光伏概念;转基因;玉米;华为概念;液冷服务器;乡村振兴;农业种植;共同富裕示范区;光纤概念;东数西算(算力);人形机器人;沪股通;融资融券;2026中报预增
603351.SH,603351,17,1,创新药
603119.SH,603119,17,16,减速器;人形机器人;汽车热管理;特斯拉概念;机器人概念;无人驾驶;新能源汽车;专精特新;人民币贬值受益;共同富裕示范区;长三角一体化;宁德时代概念;一带一路;储能;沪股通;融资融券
920346.BJ,920346,151,21,数据中心(AIDC);飞行汽车(eVTOL);长安汽车概念;长三角一体化;机器人概念;车联网(车路协同);融资融券;智能物流;无人驾驶;小米汽车;智能家居;新能源汽车;家用电器;净水概念;充电桩;华为汽车;低空经济;人民币贬值受益;PCB概念;储能;人形机器人
603908.SH,603908,17,6,跨境电商;体育产业;露营经济;共同富裕示范区;一带一路;融资融券
601718.SH,601718,22,16,ST板块;乡村振兴;文化传媒概念;体育产业;露营经济;国企改革;数字经济;央企国企改革;数字孪生;安防;军民融合;储能;军工;核污染防治;专精特新;智能穿戴
300096.SZ,300096,33,33,DRG/DIP;托育服务;数据安全;华为鲲鹏;信创;智慧政务;人脸识别;移动支付;AI应用;蚂蚁集团概念;区块链;数据要素;AIGC概念;ChatGPT概念;Web3.0;福建自贸区;数据确权;智慧城市;数字水印;人工智能;数字经济;在线教育;DeepSeek概念;腾讯概念;海峡两岸;智能医疗;家庭医生;养老概念;华为概念;机器视觉;参股保险;国企改革;ST板块
920000.BJ,920000,151,5,海峡两岸;融资融券;人民币贬值受益;新能源汽车;专精特新
920981.BJ,920981,151,8,无人驾驶;共封装光学(CPO);华为海思概念股;融资融券;芯片概念;消费电子概念;汽车电子;专精特新
301001.SZ,301001,33,13,小红书概念;虚拟数字人;拼多多概念;网红经济;AI应用;跨境电商;AI智能体;抖音概念(字节概念);阿里巴巴概念;数字经济;人工智能;DeepSeek概念;融资融券
300899.SZ,300899,33,5,净水概念;污水处理;上海自贸区;融资融券;摘帽
002522.SZ,002522,33,11,光纤概念;传感器;专精特新;5G;PVDF概念;华为概念;长三角一体化;共同富裕示范区;国企改革;深股通;融资融券
603297.SH,603297,17,13,光刻机;芯片概念;AI眼镜;PCB概念;商业航天;机器视觉;无人驾驶;虚拟现实;无人机;智能医疗;共同富裕示范区;沪股通;融资融券
300838.SZ,300838,33,4,中俄贸易概念;高端装备;专精特新;芯片概念
688712.SH,688712,17,6,科创次新股;注册制次新股;医疗器械概念;专精特新;新股与次新股;融资融券
920832.BJ,920832,151,4,环氧丙烷;氢能源;融资融券;煤化工概念
301255.SZ,301255,33,7,减速器;机器人概念;专精特新;海工装备;比亚迪概念;宁德时代概念;融资融券
300046.SZ,300046,33,13,第三代半导体;芯片概念;光伏概念;专精特新;特高压;柔性直流输电;充电桩;储能;海工装备;国企改革;股权转让(并购重组);深股通;融资融券
300269.SZ,300269,33,12,元宇宙;智慧城市;小红书概念;MR(混合现实);华为概念;军工;商业航天;人民币贬值受益;体育产业;MicroLED概念;柔性屏(折叠屏);MiniLED
600436.SH,600436,17,10,超级品牌;证金持股;创新药;肝炎概念;同花顺漂亮100;国企改革;沪股通;融资融券;海峡两岸;专精特新
300307.SZ,300307,33,18,C2M概念;新型工业化;网络游戏;机器人概念;工业互联网;锂电池概念;人工智能;比亚迪概念;机器视觉;华为概念;短剧游戏;光伏概念;储能;6G概念;HJT电池;TOPCON电池;5G;深股通
920879.BJ,920879,151,16,融资融券;风电;雅下水电概念;机器视觉;光纤概念;专精特新;抽水蓄能;京津冀一体化;智慧城市;传感器;数据要素;数字孪生;水利;信创;核电;物联网
001279.SZ,001279,33,4,专精特新;固态电池;深股通;融资融券
603183.SH,603183,17,9,装配式建筑;建筑节能;新型城镇化;房屋检测;职业教育;碳中和;智慧城市;机器人概念;数据中心(AIDC)
920580.BJ,920580,151,6,锂电池概念;硅能源;融资融券;第三代半导体;专精特新;钠离子电池
603041.SH,603041,17,3,建筑节能;有机硅概念;专精特新
300516.SZ,300516,33,19,中船系;卫星导航;光纤概念;军工信息化;商业航天;军民融合;军工;传感器;无人机;海工装备;量子科技;芯片概念;低空经济;无人驾驶;专精特新;数字经济;央企国企改革;国企改革;深股通
300644.SZ,300644,33,25,PEEK材料;人形机器人;飞行汽车(eVTOL);汽车热管理;碳纤维;机器人概念;特斯拉概念;家用电器;比亚迪概念;无人机;低空经济;高铁;新能源汽车;有机硅概念;高端装备;专精特新;3D打印;可降解塑料;小米概念;毫米波雷达;两轮车;5G;储能;充电桩;特高压
920950.BJ,920950,151,2,人民币贬值受益;融资融券
301141.SZ,301141,33,10,稀土永磁;消费电子概念;5G;专精特新;新能源汽车;智能音箱;机器人概念;一带一路;深股通;融资融券
920166.BJ,920166,151,3,医疗器械概念;新股与次新股;融资融券
300417.SZ,300417,33,4,物联网;专精特新;碳中和;股权转让(并购重组)
300088.SZ,300088,33,33,电子纸;AI手机;MicroLED概念;智能座舱;汽车电子;柔性屏(折叠屏);东数西算(算力);OLED;智能穿戴;消费电子概念;苹果概念;先进封装;小米概念;算力租赁;虚拟现实;商业航天;比亚迪概念;华为概念;车联网(车路协同);华为汽车;光伏概念;元宇宙;新能源汽车;特斯拉概念;储能;石墨烯;固态电池;锂电池概念;一带一路;国企改革;深股通;融资融券;玻璃基板
920055.BJ,920055,151,5,汽车热管理;新能源汽车;专精特新;新股与次新股;融资融券
688816.SH,688816,17,6,注册制次新股;高端装备;机器视觉;科创次新股;新股与次新股;融资融券
688659.SH,688659,17,8,人工智能;专精特新;AI应用;碳中和;机器人概念;氢能源;PET铜箔;融资融券
002529.SZ,002529,33,9,股权转让(并购重组);HJT电池;储能;宁德时代概念;新能源汽车;光伏概念;3D打印;高端装备;摘帽
603681.SH,603681,17,13,储能;固态电池;可降解塑料;长三角一体化;专精特新;一带一路;医疗器械概念;人民币贬值受益;跨境电商;人工智能;AI智能体;2026中报预增;融资融券
300426.SZ,300426,33,11,短剧游戏;NFT概念;文化传媒概念;IP经济(谷子经济);AIGC概念;AI应用;抖音概念(字节概念);阿里巴巴概念;DeepSeek概念;人工智能;国企改革
300245.SZ,300245,33,21,财税数字化;华为鲲鹏;ChatGPT概念;智慧政务;数据要素;区块链;ST板块;华为昇腾;信创;人脸识别;阿里巴巴概念;数字经济;互联网金融;智慧城市;国产操作系统;东数西算(算力);数据中心(AIDC);华为概念;长三角一体化;机器人概念;5G
300563.SZ,300563,33,24,WiFi 6;卫星导航;军工信息化;无人机;军工;铜缆高速连接;商业航天;5G;虚拟现实;华为概念;新能源汽车;专精特新;消费电子概念;汽车电子;光伏概念;EDR概念;数字经济;苹果概念;AI PC;医疗器械概念;钙钛矿电池;芯片概念;深股通;融资融券
603266.SH,603266,17,12,汽车热管理;无人驾驶;机器人概念;低空经济;新能源汽车;传感器;无人机;智能家居;毫米波雷达;汽车电子;消费电子概念;芯片概念
688165.SH,688165,17,18,减速器;人形机器人;新型工业化;机器视觉;机器人概念;新能源汽车;华为欧拉;专精特新;工业互联网;人工智能;华为概念;富士康概念;锂电池概念;光伏概念;氢能源;国企改革;沪股通;融资融券
920180.BJ,920180,151,3,医疗器械概念;新股与次新股;融资融券
603588.SH,603588,17,16,金属铅;黄金概念;金属镍;金属铜;金属回收;小金属概念;固废处理;土壤修复;一带一路;污水处理;垃圾分类;生物质能发电;PPP概念;沪股通;2026中报预增;融资融券
920061.BJ,920061,151,7,宁德时代概念;融资融券;专精特新;机器人概念;稀土永磁;固态电池;锂电池概念
301079.SZ,301079,33,15,高铁;军工;商业航天;机器人概念;水利;海工装备;专精特新;一带一路;核电;风电;锂电池概念;抽水蓄能;金属回收;股权转让(并购重组);融资融券
300886.SZ,300886,33,3,烟草;人民币贬值受益;融资融券
603660.SH,603660,17,26,云办公;时空大数据;信创;多模态AI;智能穿戴;智慧政务;车联网(车路协同);量子科技;ChatGPT概念;人脸识别;物联网;虚拟现实;商业航天;AIGC概念;安防;智慧城市;AI智能体;华为概念;机器视觉;无人机;AI应用;人工智能;数字孪生;在线教育;沪股通;融资融券
001387.SZ,001387,33,10,中俄贸易概念;家用电器;智能家居;参股银行;充电桩;储能;小米概念;汽车电子;PCB概念;融资融券
002988.SZ,002988,33,11,汽车热管理;建筑节能;华为汽车;智能物流;新能源汽车;比亚迪概念;储能;商业航天;光伏概念;机器人概念;深股通
002656.SZ,002656,33,11,三胎概念;区块链;智能电网;风电;腾讯概念;新能源汽车;人民币贬值受益;高端装备;虚拟现实;摘帽;股权转让(并购重组)
000509.SZ,000509,33,8,工业母机;网络安全;信创;人民币贬值受益;碳交易;碳中和;国企改革;西部大开发
920729.BJ,920729,151,3,禽流感;融资融券;动物疫苗
688565.SH,688565,17,8,污水处理;共同富裕示范区;专精特新;核电;燃料电池;氢能源;超超临界发电;融资融券
600965.SH,600965,22,12,乳业;玉米;农业种植;粮食概念;ST板块;生态农业;预制菜;土地流转;乡村振兴;土壤修复;冷链物流;京津冀一体化
688480.SH,688480,17,6,小金属概念;净水概念;土壤修复;污水处理;沪股通;融资融券
002969.SZ,002969,33,6,海峡两岸;啤酒概念;2026中报预增;融资融券;深股通;股权转让(并购重组)
600118.SH,600118,17,21,国产航母;卫星导航;大飞机;商业航天;军民融合;6G概念;中字头股票;军工;无人机;低空经济;高端装备;水利;央企国企改革;人工智能;一带一路;京津冀一体化;芯片概念;国企改革;智能医疗;沪股通;融资融券
603116.SH,603116,17,6,C2M概念;跨境电商;IP经济(谷子经济);AIGC概念;AI应用;高股息精选
688528.SH,688528,17,13,新型工业化;智慧城市;工业互联网;物联网;专精特新;长安汽车概念;低空经济;西部大开发;新能源汽车;传感器;汽车电子;股权转让(并购重组);融资融券
300708.SZ,300708,33,5,MicroLED概念;MiniLED;第三代半导体;芯片概念;深股通
300701.SZ,300701,33,7,安防;智能家居;物联网;传感器;机器视觉;小米概念;股权转让(并购重组)
002772.SZ,002772,33,6,农业种植;高股息精选;乡村振兴;西部大开发;2026中报预增;深股通
