code,所属概念,market_code,股票代码,所属概念数量
301358,磷化工;动力电池回收;固态电池;锂电池概念;宁德时代概念;金属铜;储能;比亚迪概念;新能源汽车;2025年报预增;深股通;融资融券,33,301358.SZ,12
688503,BC电池;HJT电池;TOPCON电池;OLED;液冷服务器;光伏概念;芯片概念;5G;专精特新;汽车电子;商业航天;卫星导航;沪股通;融资融券,17,688503.SH,14
300254,流感;肝炎概念;医药电商;创新药;仿制药一致性评价;维生素;基因测序;三胎概念;医疗器械概念;智能医疗;养老概念,33,300254.SZ,11
688013,医疗器械概念;智能医疗;2025年报预增;专精特新;融资融券,17,688013.SH,5
300014,钠离子电池;固态电池;盐湖提锂;动力电池回收;锂电池概念;两轮车;同花顺漂亮100;储能;氢能源;新型烟草(电子烟);智能电网;脑机接口;燃料电池;无线耳机;深股通;融资融券;粤港澳大湾区;新能源汽车;长安汽车概念;人形机器人;小米概念;机器人概念;飞行汽车(eVTOL);华为概念;安防;无人机;低空经济;商业航天,33,300014.SZ,28
002701,预制菜;啤酒概念;冰雪产业;体育产业;工业大麻;足球概念;一带一路;京津冀一体化;锂电池概念;虚拟数字人;人工智能;新能源汽车;储能;深股通;融资融券;股权转让(并购重组),33,002701.SZ,16
301626,液冷服务器;消费电子概念;汽车电子;宁德时代概念;汽车热管理;华为概念;深股通;融资融券,33,301626.SZ,8
600379,特高压;智能电网;虚拟电厂;光热发电;高铁;储能;燃料电池;氢能源;央企国企改革;国企改革;军工;西部大开发;芯片概念;融资融券,17,600379.SH,14
688035,国家大基金持股;液冷服务器;先进封装;PCB概念;存储芯片;苹果概念;芯片概念;数据中心;消费电子概念;柔性屏(折叠屏);无线耳机;小米概念;MR(混合现实);智能穿戴;专精特新;有机硅概念;宁德时代概念;高端装备;华为概念;新能源汽车;光伏概念;石墨烯;人形机器人;储能;锂电池概念;高铁;机器人概念;固态电池;回购增持再贷款概念;HJT电池;TOPCON电池;沪股通;融资融券,17,688035.SH,33
688073,人民币贬值受益;回购增持再贷款概念;沪股通;融资融券,17,688073.SH,4
603893,MCU芯片;汽车芯片;智能音箱;国家大基金持股;中国AI 50;智能穿戴;AI眼镜;智能座舱;芯片概念;小米概念;机器视觉;消费电子概念;物联网;虚拟现实;华为概念;百度概念;腾讯概念;人形机器人;机器人概念;人工智能;智能家居;比亚迪概念;2025年报预增;电力物联网;海峡两岸;福建自贸区;2026一季报预增;融资融券;沪股通,17,603893.SH,29
300308,共封装光学(CPO);F5G概念;液冷服务器;中国AI 50;芯片概念;5G;汽车电子;深股通;数据中心;同花顺新质50;2025年报预增;无人驾驶;人民币贬值受益;创投;融资融券,33,300308.SZ,15
002104,数字货币;移动支付;电子身份证;互联网金融;ETC;国产操作系统;区块链;数字经济;智慧政务;车联网(车路协同);网络安全;物联网;数据安全;量子科技;人工智能;阿里巴巴概念;华为概念;5G;一带一路;消费电子概念;芯片概念;深股通;融资融券,33,002104.SZ,23
300840,华为盘古;AIGC概念;AI智能体;鸿蒙概念;C2M概念;人工智能;DeepSeek概念;网红经济;华为概念;工业互联网;新型工业化;数据中心;三胎概念;AI应用;深股通,33,300840.SZ,15
002492,横琴新区;创投;统一大市场;粤港澳大湾区,33,002492.SZ,4
300769,磷化工;固态电池;锂电池概念;宁德时代概念;储能;比亚迪概念;新能源汽车;专精特新;融资融券;深股通,33,300769.SZ,10
603123,数字货币;跨境支付(CIPS);移动支付;无人零售;数字经济;数据要素;阿里巴巴概念;腾讯概念;无人驾驶;人工智能;京津冀一体化;旅游概念;物业管理;国企改革;芯片概念;汽车芯片;AI应用;AI智能体;沪股通;融资融券,17,603123.SH,20
301419,共封装光学(CPO);富士康概念;5G;汽车热管理;人形机器人;机器人概念;人民币贬值受益;融资融券,33,301419.SZ,8
603986,存储芯片;汽车芯片;MCU芯片;芯片概念;汽车电子;无线耳机;传感器;小米概念;人形机器人;物联网;光伏概念;人民币贬值受益;锂电池概念;回购增持再贷款概念;融资融券;沪股通,17,603986.SH,16
301662,固态电池;宁德时代概念;注册制次新股;比亚迪概念;锂电池概念;粤港澳大湾区;钠离子电池;动力电池回收;深股通;新股与次新股;融资融券,33,301662.SZ,11
920790,AI应用;融资融券;车联网(车路协同);电力物联网;水利;智慧城市;数据要素;数字乡村;手机游戏;储能;人民币贬值受益;互联网金融;云办公;乡村振兴;DeepSeek概念,151,920790.BJ,15
600884,氟化工概念;钠离子电池;固态电池;动力电池回收;石墨电极;宁德时代概念;锂电池概念;石墨烯;光伏概念;OLED;小金属概念;金属镍;超级电容;苹果概念;比亚迪概念;储能;MiniLED;新能源汽车;消费电子概念;共同富裕示范区;参股银行;创投;虚拟现实;沪股通;融资融券,17,600884.SH,25
603929,中芯国际概念;OLED;芯片概念;富士康概念;柔性屏(折叠屏);华为概念;海峡两岸;长三角一体化;沪股通,17,603929.SH,9
002080,PCB概念;5G;2025年报预增;6G概念;宁德时代概念;海工装备;新能源汽车;锂电池概念;固态电池;军工;无人机;风电;燃料电池;商业航天;氢能源;一带一路;央企国企改革;污水处理;国企改革;深股通;中字头股票;融资融券,33,002080.SZ,22
300277,智能电网;高端装备;传感器;华为概念;生物质能发电;人工智能;股权转让(并购重组);国企改革,33,300277.SZ,8
688499,固态电池;钠离子电池;宁德时代概念;HJT电池;钙钛矿电池;PET铜箔;锂电池概念;光伏概念;人形机器人;比亚迪概念;消费电子概念;储能;新型工业化;机器人概念;华为数字能源;华为概念;燃料电池;高端装备;物联网;人工智能;智能物流;数字孪生;氢能源;回购增持再贷款概念;沪股通;融资融券,17,688499.SH,26
300033,AI语料;多模态AI;ChatGPT概念;AIGC概念;AI智能体;鸿蒙概念;互联网金融;数据要素;AI应用;人工智能;智能医疗;证金持股;融资融券;深股通;2025年报预增,33,300033.SZ,15
300819,机器人概念;人民币贬值受益;固态电池;氢能源;体育产业,33,300819.SZ,5
300844,粤港澳大湾区;百度概念;人工智能;新型城镇化;元宇宙;AIGC概念;DeepSeek概念;旅游概念;雄安新区;乡村振兴;融资融券,33,300844.SZ,11
300274,虚拟电厂;储能;风电;宁德时代概念;充电桩;氢能源;光伏概念;同花顺漂亮100;深股通;融资融券;新能源汽车;数据中心;回购增持再贷款概念;数字经济,33,300274.SZ,14
300555,物联网;ST板块;乡村振兴;数字孪生;量子科技;智慧城市;WiFi 6;人工智能;农村电商;文化传媒概念,33,300555.SZ,10
603052,共封装光学(CPO);芯片概念;消费电子概念;OLED;传感器;专精特新;新能源汽车;宁德时代概念;锂电池概念;固态电池;沪股通,17,603052.SH,11
002475,同花顺果指数;无线耳机;智能座舱;苹果概念;人形机器人;汽车电子;新能源汽车;智能音箱;消费电子概念;华为手机;AI眼镜;共封装光学(CPO);无人驾驶;智能穿戴;铜缆高速连接;液冷服务器;同花顺出海50;海峡两岸;毫米波雷达;芯片概念;机器人概念;机器视觉;充电桩;MR(混合现实);人民币贬值受益;粤港澳大湾区;5G;虚拟现实;华为概念;深股通;融资融券;数据中心;同花顺漂亮100;证金持股,33,002475.SZ,34
301499,传感器;高压快充;专精特新;燃料电池;汽车电子;汽车热管理;消费电子概念;氢能源;新能源汽车;芯片概念;无人驾驶;毫米波雷达;PCB概念;天然气;融资融券,33,301499.SZ,15
000049,钠离子电池;固态电池;储能;锂电池概念;粤港澳大湾区;人民币贬值受益;比亚迪概念;新能源汽车;华为手机;机器人概念;小米概念;物联网;无线耳机;消费电子概念;AI眼镜;智能穿戴;华为概念;无人机;苹果概念;5G;同花顺果指数;深股通;融资融券,33,000049.SZ,23
002922,高压快充;光伏概念;数据中心;华为数字能源;充电桩;储能;5G;新能源汽车;华为概念;粤港澳大湾区;一带一路;智能家居;深股通;融资融券,33,002922.SZ,14
002135,装配式建筑;新型城镇化;PPP概念;养老概念;雄安新区;光伏建筑一体化;绿色电力;体育产业;乡村振兴;一带一路;储能;光伏概念;低空经济;可控核聚变;深股通;融资融券,33,002135.SZ,16
920245,融资融券;中俄贸易概念;专精特新,151,920245.BJ,3
600232,中俄贸易概念;工业大麻;新能源汽车;一带一路;职业教育;锂电池概念,17,600232.SH,6
688619,网络安全;量子科技;信创;智慧城市;人脸识别;安防;虚拟现实;智慧灯杆;物联网;机器视觉;人工智能;军工;专精特新;多模态AI;机器人概念;海峡两岸;福建自贸区;土壤修复;智能医疗;海工装备;AI应用;融资融券,17,688619.SH,22
920433,融资融券;西部大开发,151,920433.BJ,2
920523,安防;锂电池概念;人民币贬值受益;融资融券;专精特新,151,920523.BJ,5
603659,石墨电极;钠离子电池;固态电池;PVDF概念;锂电池概念;宁德时代概念;PET铜箔;储能;氢能源;特斯拉概念;新能源汽车;碳中和;2025年报预增;沪股通;消费电子概念;芯片概念;融资融券,17,603659.SH,17
920284,锂电池概念;融资融券;新型工业化;宁德时代概念;固态电池;专精特新;人造肉,151,920284.BJ,7
300889,智慧灯杆;充电桩;露营经济;储能;液冷服务器;智慧城市;传感器;新能源汽车;机器人概念;比亚迪概念;跨境电商;锂电池概念;股权转让(并购重组);融资融券,33,300889.SZ,14
300506,智慧灯杆;比亚迪概念;粤港澳大湾区;智慧城市;车联网(车路协同);ST板块,33,300506.SZ,6
920786,西部大开发;玉米;融资融券;农机;农业种植;乳业;乡村振兴;三胎概念,151,920786.BJ,8
688148,固态电池;动力电池回收;锂电池概念;宁德时代概念;比亚迪概念;特斯拉概念;芯片概念;人形机器人;融资融券,17,688148.SH,9
920593,融资融券;医疗器械概念;机器人概念;减速器;人形机器人;专精特新;3D打印,151,920593.BJ,7
002432,血氧仪;流感;智能医疗;医疗器械概念;AI应用;天津自贸区;回购增持再贷款概念;智能穿戴;创投;京津冀一体化;人民币贬值受益;养老概念;跨境电商;小米概念;深股通;融资融券,33,002432.SZ,16
002534,钙钛矿电池;核电;光热发电;光伏概念;储能;高端装备;商业航天;大飞机;燃料电池;钒电池;一带一路;碳中和;绿色电力;固废处理;创投;回购增持再贷款概念;融资融券;深股通,33,002534.SZ,18
605222,特高压;海工装备;核电;军工;商业航天;大飞机;柔性直流输电;风电;光伏概念;机器人概念;特斯拉概念;数据中心;充电桩;沪股通,17,605222.SH,14
688178,固废处理;污水处理;盐湖提锂;动力电池回收;融资融券,17,688178.SH,5
600212,换电概念;充电桩;储能;新能源汽车;机器人概念;高压快充;无人机;专精特新;宁德时代概念;一带一路;回购增持再贷款概念;人工智能;新疆振兴;沪股通;融资融券,17,600212.SH,15
300085,华为鲲鹏;数字货币;数据确权;信创;数据要素;百度概念;区块链;互联网金融;语音技术;人工智能;华为概念;碳中和;机器人概念;跨境电商;5G;粤港澳大湾区;参股券商;AI应用;深股通;股权转让(并购重组);融资融券,33,300085.SZ,21
002283,高端装备;新能源汽车;比亚迪概念;机器人概念;减速器;工业互联网;回购增持再贷款概念;绿色电力;高股息精选;深股通;融资融券,33,002283.SZ,11
600590,太赫兹;电力物联网;6G概念;智能电网;数据中心;卫星导航;国产航母;光伏概念;军工;军工信息化;无人机;军民融合;华为概念;碳纤维;低空经济;储能;虚拟现实;机器人概念;腾讯概念;AI智能体;燃料电池;区块链;智能医疗;氢能源;创投;一带一路;IP经济(谷子经济);沪股通;融资融券,17,600590.SH,29
301381,ERP概念;人工智能;DeepSeek概念;跨境电商;AI应用;智能物流;人民币贬值受益;深股通;融资融券,33,301381.SZ,9
601311,钠离子电池;动力电池回收;固态电池;锂电池概念;氢能源;燃料电池;储能;一带一路;新能源汽车;比亚迪概念;长安汽车概念;小米汽车;飞行汽车(eVTOL);创投;华为汽车;沪股通;融资融券,17,601311.SH,17
600243,股权转让(并购重组);减速器;ST板块;工业母机;新型工业化;天然气;西部大开发;医疗器械概念,22,600243.SH,8
301509,CRO概念;减肥药;阿尔茨海默概念;人民币贬值受益;专精特新;2025年报预增;氢能源;氟化工概念;融资融券,33,301509.SZ,9
688778,钠离子电池;固态电池;宁德时代概念;锂电池概念;专精特新;低空经济;氢能源;福建自贸区;国企改革;融资融券;沪股通,17,688778.SH,11
920808,融资融券;股权转让(并购重组);腾讯概念;液冷服务器;碳中和;数据中心;抖音概念(字节概念);专精特新;东数西算(算力);国企改革,151,920808.BJ,10
688146,光刻机;中芯国际概念;国家大基金持股;氟化工概念;中船系;芯片概念;固态电池;锂电池概念;央企国企改革;国企改革;沪股通;融资融券;中字头股票,17,688146.SH,13
600238,跨境电商;ST板块;海南自贸区;白酒概念;养老概念;国企改革;专精特新,22,600238.SH,7
601696,期货概念;沪股通;融资融券,17,601696.SH,3
600193,ST板块;东数西算(算力);数字经济;股权转让(并购重组),22,600193.SH,4
002653,创新药;仿制药一致性评价;医疗器械概念;西部大开发;深股通;融资融券,33,002653.SZ,6
002211,ST板块;有机硅概念,33,002211.SZ,2
002650,ST板块,33,002650.SZ,1
600165,ST板块;参股银行;合成生物;西部大开发,22,600165.SH,4
688443,创新药;西部大开发;沪股通;融资融券,17,688443.SH,4
603008,脑机接口;智能家居;人工智能;跨境电商;工业互联网;沪股通;融资融券,17,603008.SH,7
300695,人形机器人;长安汽车概念;机器人概念;新能源汽车;比亚迪概念;工业互联网;专精特新;汽车电子;充电桩;创投;高压快充;2025年报预增;深股通,33,300695.SZ,13
002047,风电;ST板块;光伏建筑一体化;股权转让(并购重组);装配式建筑;横琴新区;粤港澳大湾区;一带一路;国企改革;AI眼镜;智慧城市;智能穿戴;虚拟现实;元宇宙,33,002047.SZ,14
002199,ST板块;股权转让(并购重组),33,002199.SZ,2
