market_code,所属概念数量,股票代码,code,所属概念
17,33,600941.SH,600941,超级品牌;高股息精选;同花顺中特估100;国企改革;国资云;虚拟数字人;数字经济;数字乡村;元宇宙;DeepSeek概念;数据要素;AI应用;人工智能;ChatGPT概念;移动支付;AI智能体;多模态AI;云计算;工业互联网;长安汽车概念;算力租赁;机器人概念;低空经济;量子科技;卫星导航;东数西算(算力);6G概念;数据中心(AIDC);中国AI 50;5G;中字头股票;融资融券;沪股通
17,10,688008.SH,688008,存储芯片;中芯国际概念;芯片概念;消费电子概念;数据中心(AIDC);数据安全;人民币贬值受益;人工智能;沪股通;融资融券
33,6,002124.SZ,002124,猪肉;预制菜;绿色电力;元宇宙;机器人概念;深股通
17,38,601929.SH,601929,AI视频;短剧游戏;文化传媒概念;在线教育;AIGC概念;智慧政务;云计算;AI应用;时空大数据;AI智能体;数据要素;数据安全;网络安全;数字乡村;数字孪生;IP经济(谷子经济);DeepSeek概念;智慧城市;人工智能;物联网;车联网(车路协同);智能医疗;算力租赁;虚拟现实;安防;东数西算(算力);食品安全;旅游概念;低空经济;乡村振兴;数据中心(AIDC);卫星导航;国企改革;5G;参股银行;芯片概念;融资融券;沪股通
17,14,603316.SH,603316,数据中心(AIDC);存储芯片;房屋检测;消费电子概念;芯片概念;水利;地下管网;新型城镇化;先进封装;碳中和;PPP概念;污水处理;共同富裕示范区;特色小镇
17,6,688065.SH,688065,可降解塑料;合成生物;专精特新;同花顺新质50;沪股通;融资融券
17,3,600919.SH,600919,高股息精选;沪股通;融资融券
33,24,300648.SZ,300648,消费电子概念;比亚迪概念;专精特新;小米汽车;高压快充;新能源汽车;华为概念;锂电池概念;华为汽车;人形机器人;海峡两岸;燃料电池;宁德时代概念;福建自贸区;储能;人工智能;充电桩;固态电池;鸿蒙概念;海工装备;虚拟电厂;两轮车;深股通;融资融券
33,4,300798.SZ,300798,算力租赁;东数西算(算力);AI智能体;染料
33,3,002986.SZ,002986,可降解塑料;粤港澳大湾区;深股通
33,10,000791.SZ,000791,超超临界发电;绿色电力;风电;东数西算(算力);数据中心(AIDC);国企改革;西部大开发;股权转让(并购重组);融资融券;深股通
17,6,603115.SH,603115,汽车电子;数据中心(AIDC);储能;专精特新;高股息精选;沪股通
33,14,301326.SZ,301326,苹果概念;消费电子概念;富士康概念;芯片概念;液冷服务器;3D打印;比亚迪概念;无人机;宁德时代概念;锂电池概念;人民币贬值受益;固态电池;深股通;融资融券
17,3,688338.SH,688338,医疗器械概念;专精特新;融资融券
33,9,300498.SZ,300498,猪肉;养鸡;禽流感;预制菜;乡村振兴;基因测序;深股通;融资融券;华为概念
33,7,002163.SZ,002163,海南自贸区;国企改革;免税店;光伏建筑一体化;宠物经济;融资融券;深股通
33,9,301201.SZ,301201,细胞免疫治疗;CRO概念;创新药;肝炎概念;合成生物;专精特新;减肥药;深股通;融资融券
33,6,300329.SZ,300329,托育服务;文化传媒概念;三胎概念;职业教育;在线教育;股权转让(并购重组)
33,9,300901.SZ,300901,人民币贬值受益;新疆振兴;英伟达概念;三胎概念;虚拟数字人;多模态AI;AIGC概念;东数西算(算力);融资融券
17,5,603196.SH,603196,虚拟数字人;锂电池概念;三胎概念;沪股通;股权转让(并购重组)
33,14,000830.SZ,000830,化肥;煤化工概念;磷化工;消毒剂;生态农业;氟化工概念;天然气;有机硅概念;乡村振兴;氢能源;国企改革;央企国企改革;深股通;融资融券
33,18,301380.SZ,301380,数据安全;智慧政务;ChatGPT概念;网络安全;AI应用;百度概念;抖音概念(字节概念);小红书概念;腾讯概念;阿里巴巴概念;移动支付;数字经济;互联网金融;人工智能;文化传媒概念;华为概念;5G;融资融券
33,29,300545.SZ,300545,柔性屏(折叠屏);MR(混合现实);新型工业化;苹果概念;消费电子概念;MiniLED;虚拟现实;5G;智能穿戴;富士康概念;汽车电子;MicroLED概念;OLED;专精特新;芯片概念;华为手机;AI眼镜;智能座舱;先进封装;华为概念;机器人概念;华为汽车;光伏概念;钙钛矿电池;锂电池概念;固态电池;钠离子电池;玻璃基板;深股通
33,23,300017.SZ,300017,算力租赁;东数西算(算力);云计算;数据安全;网络安全;华为鲲鹏;多模态AI;数据中心(AIDC);信创;液冷服务器;AI智能体;AIGC概念;元宇宙;虚拟数字人;DeepSeek概念;数字经济;在线教育;人工智能;一带一路;人民币贬值受益;阿尔茨海默概念;深股通;融资融券
151,3,920478.BJ,920478,CRO概念;创新药;融资融券
17,17,600071.SH,600071,太赫兹;汽车电子;消费电子概念;华为汽车;安防;机器视觉;华为概念;新型工业化;物联网;机器人概念;芯片概念;储能;锂电池概念;央企国企改革;国企改革;沪股通;融资融券
17,5,600230.SH,600230,国企改革;央企国企改革;京津冀一体化;沪股通;融资融券
22,6,603008.SH,603008,ST板块;跨境电商;脑机接口;人工智能;工业互联网;智能家居
17,9,603062.SH,603062,碳中和;专精特新;海工装备;光伏概念;储能;风电;高股息精选;沪股通;融资融券
33,45,002929.SZ,002929,算力租赁;华为昇腾;东数西算(算力);云办公;数据安全;多模态AI;数据中心(AIDC);信创;阿里巴巴概念;智慧灯杆;电力物联网;5G;百度概念;MR(混合现实);AI智能体;空间计算;元宇宙;数字乡村;数字孪生;数据要素;智能电网;虚拟数字人;虚拟现实;华为概念;智慧城市;华为数字能源;AI应用;虚拟电厂;无人机;DeepSeek概念;军工;人工智能;充电桩;工业互联网;低空经济;机器人概念;光伏概念;储能;雄安新区;一带一路;跨境电商;乡村振兴;西部大开发;融资融券;深股通
17,14,603836.SH,603836,跨境电商;中俄贸易概念;中韩自贸区;冷链物流;统一大市场;航运概念;智能物流;一带一路;拼多多概念;数字经济;数据要素;AI智能体;无人驾驶;小米概念
17,5,600029.SH,600029,证金持股;央企国企改革;国企改革;沪股通;融资融券
17,10,688628.SH,688628,芯片概念;核污染防治;PM2.5;专精特新;光伏概念;人民币贬值受益;AI智能体;DeepSeek概念;沪股通;融资融券
17,8,600886.SH,600886,同花顺中特估100;证金持股;绿色电力;国企改革;央企国企改革;抽水蓄能;沪股通;融资融券
17,8,600507.SH,600507,特钢概念;化债概念(AMC概念);工业互联网;融资融券;沪股通;华为概念;宁德时代概念;新能源汽车
17,12,600328.SH,600328,水泥概念;国企改革;西部大开发;央企国企改革;小金属概念;锂电池概念;DeepSeek概念;核电;股权转让(并购重组);中字头股票;沪股通;融资融券
33,4,000659.SZ,000659,啤酒概念;横琴新区;粤港澳大湾区;深股通
17,5,601865.SH,601865,光伏概念;一带一路;长三角一体化;融资融券;沪股通
33,7,301211.SZ,301211,肝炎概念;流感;维生素;仿制药一致性评价;CRO概念;深股通;融资融券
17,4,603208.SH,603208,养老概念;新型城镇化;共同富裕示范区;安防
17,15,688001.SH,688001,MicroLED概念;OLED;苹果概念;汽车电子;智能穿戴;消费电子概念;无线耳机;5G;芯片概念;智能音箱;特斯拉概念;人形机器人;先进封装;沪股通;融资融券
151,5,920230.BJ,920230,合成生物;维生素;专精特新;西部大开发;融资融券
33,13,300082.SZ,300082,钠离子电池;固态电池;锂电池概念;宁德时代概念;柔性屏(折叠屏);储能;新能源汽车;污水处理;碳中和;PCB概念;一带一路;深股通;融资融券
17,17,600960.SH,600960,中俄贸易概念;长安汽车概念;汽车热管理;华为汽车;DeepSeek概念;减速器;国企改革;新型工业化;机器人概念;工业母机;新能源汽车;氢能源;无人机;比亚迪概念;智能座舱;汽车电子;股权转让(并购重组)
17,11,605218.SH,605218,虚拟现实;元宇宙;智能家居;长安汽车概念;智能座舱;比亚迪概念;消费电子概念;OLED;汽车电子;MiniLED;特斯拉概念
17,12,688101.SH,688101,石墨烯;盐湖提锂;代糖概念;锂电池概念;净水概念;核污染防治;污水处理;西部大开发;海峡两岸;福建自贸区;沪股通;融资融券
151,3,920339.BJ,920339,融资融券;一带一路;人民币贬值受益
33,11,300169.SZ,300169,建筑节能;露营经济;锂电池概念;医疗器械概念;华为概念;军工;新能源汽车;小米概念;风电;柔性屏(折叠屏);OLED
33,22,001308.SZ,001308,跨境电商;同花顺出海50;智能医疗;人民币贬值受益;在线教育;智能家居;AI应用;虚拟现实;抖音概念(字节概念);MiniLED;一带一路;人工智能;汽车电子;小米概念;智能穿戴;鸿蒙概念;消费电子概念;空间计算;AI眼镜;专精特新;OLED;深股通
33,13,000531.SZ,000531,绿色电力;虚拟电厂;储能;化债概念(AMC概念);氢能源;国企改革;粤港澳大湾区;燃料电池;锂电池概念;2026一季报预增;无人驾驶;融资融券;深股通
33,3,000752.SZ,000752,ST板块;啤酒概念;西部大开发
33,13,001393.SZ,001393,专精特新;光伏概念;注册制次新股;储能;比亚迪概念;数据中心(AIDC);新能源汽车;风电;东数西算(算力);绿色电力;深股通;新股与次新股;融资融券
17,24,600877.SH,600877,卫星导航;商业航天;WiFi 6;无人机;MCU芯片;6G概念;星闪概念;无线充电;传感器;毫米波雷达;5G;汽车芯片;芯片概念;汽车电子;消费电子概念;光伏概念;数据要素;储能;长安汽车概念;西部大开发;央企国企改革;国企改革;沪股通;融资融券
33,6,301203.SZ,301203,锂电池概念;固态电池;固废处理;污水处理;碳中和;融资融券
17,2,603172.SH,603172,染料;融资融券
33,9,002469.SZ,002469,煤化工概念;固废处理;高股息精选;氢能源;光热发电;一带一路;储能;深股通;融资融券
33,6,301016.SZ,301016,高铁;高端装备;无人驾驶;一带一路;深股通;融资融券
17,31,688228.SH,688228,华为昇腾;华为鲲鹏;数据安全;财税数字化;信创;云计算;智慧政务;多模态AI;ChatGPT概念;AI视频;语音技术;AI语料;AI智能体;数据要素;AIGC概念;东数西算(算力);元宇宙;AI应用;虚拟数字人;虚拟现实;华为概念;人工智能;DeepSeek概念;知识产权保护;卫星导航;虚拟电厂;专精特新;文化传媒概念;沪股通;股权转让(并购重组);融资融券
33,23,301568.SZ,301568,PCB概念;富士康概念;MicroLED概念;5G;光刻机;消费电子概念;芯片概念;AI眼镜;汽车电子;商业航天;机器视觉;光刻胶;比亚迪概念;专精特新;新型工业化;高端装备;锂电池概念;海峡两岸;福建自贸区;多模态AI;人工智能;深股通;融资融券
33,15,301500.SZ,301500,金属锌;金属镍;黄金概念;金属铜;小金属概念;金属回收;汽车拆解概念;广东自贸区;固废处理;DeepSeek概念;粤港澳大湾区;比亚迪概念;碳中和;深股通;融资融券
33,6,002157.SZ,002157,猪肉;土地流转;乡村振兴;碳中和;深股通;融资融券
33,13,301389.SZ,301389,PET铜箔;富士康概念;苹果概念;消费电子概念;汽车电子;智能穿戴;智能座舱;专精特新;新能源汽车;海峡两岸;股权转让(并购重组);深股通;融资融券
33,33,300096.SZ,300096,DRG/DIP;托育服务;数据安全;华为鲲鹏;信创;智慧政务;人脸识别;移动支付;AI应用;蚂蚁集团概念;区块链;数据要素;AIGC概念;ChatGPT概念;Web3.0;福建自贸区;数据确权;智慧城市;数字水印;人工智能;数字经济;在线教育;DeepSeek概念;腾讯概念;海峡两岸;智能医疗;家庭医生;养老概念;华为概念;机器视觉;参股保险;国企改革;ST板块
33,3,001207.SZ,001207,特高压;固态电池;深股通
33,15,002955.SZ,002955,托育服务;在线教育;体育产业;AI应用;鸿蒙概念;人工智能;DeepSeek概念;创投;云办公;多模态AI;人民币贬值受益;腾讯概念;华为概念;股权转让(并购重组);深股通
33,37,000066.SZ,000066,东数西算(算力);AI PC;中国AI 50;智能电网;数据中心(AIDC);数据安全;网络安全;信创;华为鲲鹏;国产操作系统;百度概念;量子科技;区块链;液冷服务器;卫星导航;5G;智慧城市;华为概念;车联网(车路协同);数字经济;DeepSeek概念;人工智能;芯片概念;商业航天;海工装备;军工;消费电子概念;军民融合;汽车电子;粤港澳大湾区;锂电池概念;央企国企改革;国企改革;钠离子电池;深股通;中字头股票;融资融券
33,14,002607.SZ,002607,职业教育;乡村振兴;旅游概念;在线教育;虚拟数字人;AI应用;AIGC概念;DeepSeek概念;人工智能;阿里巴巴概念;百度概念;超级品牌;融资融券;深股通
33,39,002975.SZ,002975,PCB概念;存储芯片;先进封装;富士康概念;苹果概念;芯片概念;5G;液冷服务器;AI眼镜;消费电子概念;英伟达概念;汽车电子;无线耳机;新型烟草(电子烟);毫米波雷达;MR(混合现实);东数西算(算力);小米概念;智能座舱;华为概念;比亚迪概念;新能源汽车;无人驾驶;特斯拉概念;工业母机;机器视觉;粤港澳大湾区;虚拟现实;人形机器人;横琴新区;新型工业化;高端装备;机器人概念;腾讯概念;阿里巴巴概念;人工智能;一带一路;减速器;深股通
17,13,603042.SH,603042,光纤概念;F5G概念;铜缆高速连接;WiFi 6;5G;数据中心(AIDC);芯片概念;华为概念;物联网;智慧城市;智能医疗;互联网金融;融资融券
33,6,300841.SZ,300841,动物疫苗;生物疫苗;合成生物;西部大开发;融资融券;深股通
33,28,301682.SZ,301682,超级电容;先进封装;苹果概念;汽车电子;消费电子概念;注册制次新股;芯片概念;柔性直流输电;传感器;卫星导航;商业航天;数据中心(AIDC);可控核聚变;东数西算(算力);比亚迪概念;新能源汽车;军工;华为概念;储能;大飞机;高端装备;核电;锂电池概念;国企改革;西部大开发;深股通;新股与次新股;融资融券
33,12,300355.SZ,300355,化债概念(AMC概念);生态农业;新型城镇化;土壤修复;PPP概念;一带一路;碳中和;西部大开发;碳交易;足球概念;深股通;融资融券
33,21,002226.SZ,002226,新疆振兴;AI语料;水利;多模态AI;民爆概念;人工智能;独角兽概念;工业互联网;雅下水电概念;一带一路;创投;专精特新;国企改革;央企国企改革;军民融合;风电;绿色电力;军工;比亚迪概念;新能源汽车;深股通
33,8,002356.SZ,002356,共享单车;天然气;数字经济;氢能源;绿色电力;风电;充电桩;深股通
33,23,002104.SZ,002104,数字货币;电子身份证;互联网金融;移动支付;区块链;国产操作系统;数字经济;智慧政务;ETC;数据安全;人工智能;网络安全;阿里巴巴概念;一带一路;车联网(车路协同);物联网;华为概念;量子科技;消费电子概念;5G;芯片概念;深股通;融资融券
17,26,600884.SH,600884,钠离子电池;固态电池;动力电池回收;金属镍;宁德时代概念;锂电池概念;小金属概念;石墨电极;氟化工概念;石墨烯;储能;比亚迪概念;新能源汽车;苹果概念;消费电子概念;光伏概念;超级电容;MiniLED;OLED;创投;虚拟现实;参股银行;共同富裕示范区;沪股通;融资融券;股权转让(并购重组)
