所属概念数量,股票代码,market_code,code,所属概念
42,300490.SZ,33,300490,锂电池概念;数据中心(AIDC);高压快充;固态电池;智能电网;换电概念;宁德时代概念;东数西算(算力);钠离子电池;充电桩;储能;光伏概念;军工;国产操作系统;华为概念;比亚迪概念;华为鲲鹏;虚拟现实;机器视觉;航空发动机;工业互联网;虚拟电厂;数据要素;人工智能;多模态AI;数字孪生;机器人概念;MiniLED;新型工业化;DeepSeek概念;数字经济;风电;垃圾分类;水利;一带一路;光伏建筑一体化;碳中和;净水概念;污水处理;绿色电力;碳交易;深股通
2,920455.BJ,151,920455,专精特新;融资融券
9,603909.SH,17,603909,房屋检测;新型城镇化;水利;福建自贸区;海峡两岸;智慧城市;新疆振兴;人工智能;国企改革
9,000546.SZ,33,000546,盐湖提锂;小金属概念;金属镍;金属铜;金属回收;锂电池概念;固废处理;垃圾分类;深股通
9,300777.SZ,33,300777,碳纤维;军民融合;商业航天;军工;无人机;人形机器人;专精特新;融资融券;深股通
26,002115.SZ,33,002115,智慧灯杆;卫星导航;华为概念;专精特新;5G;智慧城市;信创;海工装备;腾讯概念;阿里巴巴概念;6G概念;AIGC概念;抖音概念(字节概念);人工智能;小红书概念;AI应用;快手概念;虚拟数字人;创投;短剧游戏;文化传媒概念;共同富裕示范区;网红经济;2026中报预增;深股通;融资融券
34,300846.SZ,33,300846,算力租赁;华为昇腾;云计算;智谱AI;东数西算(算力);数据安全;快手概念;云游戏;网络安全;信创;智慧政务;国产操作系统;数据中心(AIDC);小红书概念;百度概念;数据要素;AIGC概念;AI智能体;虚拟数字人;数字乡村;车联网(车路协同);华为概念;在线教育;DeepSeek概念;人工智能;商业航天;无人驾驶;专精特新;芯片概念;京津冀一体化;创投;一带一路;融资融券;深股通
12,000930.SZ,33,000930,玉米;粮食概念;生态农业;代糖概念;可降解塑料;白酒概念;国企改革;碳交易;央企国企改革;深股通;融资融券;中字头股票
13,000090.SZ,33,000090,租售同权;物业管理;深圳国企改革;新型城镇化;国企改革;人工智能;粤港澳大湾区;数字孪生;机器人概念;深股通;融资融券;装配式建筑;智慧城市
11,603082.SH,17,603082,新型工业化;机器人概念;数字孪生;智能物流;军工;京津冀一体化;冷链物流;国企改革;央企国企改革;沪股通;融资融券
10,603958.SH,17,603958,3D打印;苹果概念;机器人概念;消费电子概念;工业母机;海峡两岸;华为概念;智能穿戴;DeepSeek概念;股权转让(并购重组)
11,601866.SH,17,601866,航运概念;同花顺中特估100;参股银行;国企改革;央企国企改革;上海自贸区;数字经济;储能;沪股通;融资融券;中字头股票
18,601598.SH,17,601598,高股息精选;同花顺中特估100;航运概念;统一大市场;冷链物流;自由贸易港;国企改革;跨境电商;中俄贸易概念;央企国企改革;一带一路;智能物流;区块链;机器人概念;无人驾驶;中字头股票;融资融券;沪股通
24,002560.SZ,33,002560,柔性直流输电;特高压;成飞概念;智能电网;海工装备;风电;军民融合;数据中心(AIDC);大飞机;充电桩;军工;雅下水电概念;无人机;储能;光伏概念;2026一季报预增;一带一路;医疗器械概念;专精特新;碳中和;新能源汽车;机器人概念;深股通;融资融券
3,000789.SZ,33,000789,水泥概念;国企改革;融资融券
10,002705.SZ,33,002705,宠物经济;三胎概念;中俄贸易概念;家用电器;人民币贬值受益;智能家居;机器人概念;小米概念;融资融券;深股通
8,600626.SH,17,600626,上海自贸区;上海国企改革;人民币贬值受益;国企改革;比亚迪概念;特斯拉概念;沪股通;融资融券
9,002096.SZ,33,002096,民爆概念;新疆振兴;雅下水电概念;国企改革;一带一路;央企国企改革;军民融合;军工;深股通
6,301090.SZ,33,301090,国企改革;3D打印;风电;央企国企改革;融资融券;深股通
33,002881.SZ,33,002881,电力物联网;AI智能体;鸿蒙概念;移动支付;物联网;车联网(车路协同);人工智能;机器视觉;人形机器人;DeepSeek概念;东数西算(算力);工业互联网;智能座舱;华为概念;机器人概念;华为汽车;卫星导航;毫米波雷达;无人驾驶;比亚迪概念;商业航天;无人机;新能源汽车;专精特新;创投;AI眼镜;5G;消费电子概念;MCU芯片;芯片概念;华为海思概念股;深股通;融资融券
14,300722.SZ,33,300722,军民融合;大飞机;民爆概念;军工;海工装备;国企改革;无人机;低空经济;数字经济;商业航天;人工智能;智慧城市;深股通;融资融券
10,688083.SH,17,688083,数字孪生;信创;鸿蒙概念;新型工业化;AI应用;职业教育;人工智能;智能电网;沪股通;融资融券
11,002997.SZ,33,002997,一体化压铸;小米汽车;华为汽车;机器人概念;人工智能;新能源汽车;新型工业化;专精特新;比亚迪概念;深股通;融资融券
11,002766.SZ,33,002766,数据要素;车联网(车路协同);智能座舱;人工智能;无人驾驶;物联网;人民币贬值受益;粤港澳大湾区;消费电子概念;5G;深股通
11,603227.SH,17,603227,化肥;民爆概念;新疆振兴;天然气;国企改革;西部大开发;人工智能;无人驾驶;华为概念;沪股通;融资融券
31,300612.SZ,33,300612,小红书概念;虚拟数字人;Web3.0;AIGC概念;NFT概念;ChatGPT概念;快手概念;文化传媒概念;拼多多概念;AI应用;智慧政务;元宇宙;AI智能体;数字乡村;多模态AI;区块链;数字经济;百度概念;抖音概念(字节概念);网红经济;阿里巴巴概念;腾讯概念;DeepSeek概念;人工智能;体育产业;京津冀一体化;乡村振兴;长安汽车概念;机器视觉;数据中心(AIDC);融资融券
4,301395.SZ,33,301395,专精特新;比亚迪概念;新能源汽车;融资融券
7,000635.SZ,33,000635,消毒剂;氢能源;西部大开发;国企改革;碳交易;央企国企改革;绿色电力
7,688300.SH,17,688300,先进封装;存储芯片;芯片概念;专精特新;新能源汽车;沪股通;融资融券
27,300252.SZ,33,300252,光纤概念;铜缆高速连接;F5G概念;共封装光学(CPO);6G概念;WiFi 6;PCB概念;富士康概念;芯片概念;5G;汽车电子;卫星导航;商业航天;毫米波雷达;数据中心(AIDC);军工;无线耳机;新能源汽车;国产航母;东数西算(算力);军民融合;华为概念;粤港澳大湾区;物联网;车联网(车路协同);人工智能;深股通
9,002796.SZ,33,002796,共封装光学(CPO);6G概念;5G;军工;储能;医疗器械概念;一带一路;深股通;融资融券
13,600113.SH,17,600113,预制菜;统一大市场;参股银行;乡村振兴;冷链物流;中俄贸易概念;国企改革;共同富裕示范区;人工智能;智能医疗;长三角一体化;融资融券;沪股通
18,600685.SH,17,600685,中船系;国产航母;央企国企改革;海工装备;军民融合;国企改革;风电;军工;粤港澳大湾区;工业互联网;商业航天;同花顺中特估100;数据中心(AIDC);2026一季报预增;沪股通;2026中报预增;中字头股票;融资融券
4,603868.SH,17,603868,家用电器;短剧游戏;沪股通;融资融券
20,002315.SZ,33,002315,AIGC概念;ERP概念;互联网保险;AI应用;跨境支付(CIPS);互联网金融;多模态AI;在线教育;AI智能体;跨境电商;云计算;家庭医生;人工智能;信创;智能医疗;创投;参股银行;海峡两岸;虚拟现实;深股通
9,301229.SZ,33,301229,华为汽车;减速器;机器人概念;小米汽车;特斯拉概念;新能源汽车;华为概念;小米概念;融资融券
18,688573.SH,17,688573,固态电池;宁德时代概念;锂电池概念;比亚迪概念;钠离子电池;专精特新;华为概念;消费电子概念;粤港澳大湾区;机器人概念;燃料电池;高端装备;人形机器人;钙钛矿电池;氢能源;MicroLED概念;存储芯片;融资融券
3,605183.SH,17,605183,一带一路;专精特新;沪股通
19,000852.SZ,33,000852,页岩气;可燃冰;天然气;俄乌冲突概念;地下管网;雄安新区;国企改革;央企国企改革;氢能源;一带一路;海工装备;数字经济;燃料电池;高端装备;工业互联网;专精特新;储能;深股通;融资融券
13,301560.SZ,33,301560,空气能热泵;专精特新;液冷服务器;人民币贬值受益;储能;数据中心(AIDC);比亚迪概念;新能源汽车;汽车热管理;机器人概念;工业互联网;特斯拉概念;融资融券
12,603633.SH,17,603633,毫米波雷达;消费电子概念;汽车电子;储能;华为概念;新能源汽车;智能座舱;比亚迪概念;宁德时代概念;无人驾驶;机器人概念;中芯国际概念
2,920950.BJ,151,920950,人民币贬值受益;融资融券
24,000157.SZ,33,000157,农机;雅下水电概念;新型工业化;高端装备;水利;工业互联网;机器人概念;一带一路;人形机器人;无人驾驶;燃料电池;高股息精选;人民币贬值受益;人工智能;乡村振兴;无人机;氢能源;百度概念;物联网;绿色电力;深股通;融资融券;东数西算(算力);固态电池
7,603379.SH,17,603379,PVDF概念;氟化工概念;锂电池概念;光伏概念;芯片概念;沪股通;融资融券
25,002049.SZ,33,002049,汽车芯片;MCU芯片;存储芯片;第三代半导体;芯片概念;5G;消费电子概念;智能穿戴;汽车电子;共封装光学(CPO);卫星导航;商业航天;物联网;军工;ETC;车联网(车路协同);大飞机;数字货币;移动支付;人工智能;区块链;京津冀一体化;深股通;融资融券;同花顺漂亮100
6,600617.SH,17,600617,天然气;绿色电力;地下管网;国企改革;沪股通;融资融券
7,301062.SZ,33,301062,食品安全;DeepSeek概念;光伏概念;高压快充;商业航天;2026中报预增;融资融券
8,002267.SZ,33,002267,天然气;证金持股;地下管网;国企改革;西部大开发;氢能源;深股通;融资融券
15,603090.SH,17,603090,新能源汽车;液冷服务器;人民币贬值受益;锂电池概念;农机;牙科医疗;储能;数据中心(AIDC);氢能源;数据要素;碳中和;风电;乡村振兴;煤化工概念;沪股通
35,301536.SZ,33,301536,汽车芯片;芯片概念;消费电子概念;AI眼镜;卫星导航;智能穿戴;汽车电子;传感器;毫米波雷达;东数西算(算力);无人机;小米概念;星闪概念;专精特新;虚拟现实;网络安全;低空经济;机器视觉;海峡两岸;腾讯概念;安防;数据安全;无人驾驶;多模态AI;车联网(车路协同);移动支付;人脸识别;福建自贸区;新能源汽车;人工智能;机器人概念;智能家居;2026中报预增;融资融券;深股通
17,002605.SZ,33,002605,IP经济(谷子经济);网络游戏;手机游戏;文化传媒概念;短剧游戏;网红经济;体育产业;AIGC概念;AI应用;小红书概念;独角兽概念;细胞免疫治疗;腾讯概念;创投;抖音概念(字节概念);长三角一体化;深股通
20,920171.BJ,151,920171,数据中心(AIDC);AI应用;雄安新区;百度概念;华为概念;光纤概念;数据要素;数字乡村;养老概念;融资融券;智慧政务;移动支付;网络安全;智慧城市;互联网保险;信创;互联网金融;乡村振兴;DeepSeek概念;京津冀一体化
21,300245.SZ,33,300245,财税数字化;华为鲲鹏;ChatGPT概念;智慧政务;数据要素;区块链;ST板块;华为昇腾;信创;人脸识别;阿里巴巴概念;数字经济;互联网金融;智慧城市;国产操作系统;东数西算(算力);数据中心(AIDC);华为概念;长三角一体化;机器人概念;5G
18,603906.SH,17,603906,磷化工;钠离子电池;动力电池回收;固态电池;锂电池概念;宁德时代概念;燃料电池;氢能源;储能;一带一路;数字经济;无人机;比亚迪概念;新能源汽车;数据中心(AIDC);液冷服务器;融资融券;沪股通
5,605077.SH,17,605077,合成生物;玉米;高股息精选;代糖概念;沪股通
6,301581.SZ,33,301581,芯片概念;光伏概念;专精特新;新能源汽车;供销社;融资融券
14,603290.SH,17,603290,第三代半导体;汽车芯片;MCU芯片;芯片概念;高压快充;光伏概念;数据中心(AIDC);储能;专精特新;新能源汽车;低空经济;人民币贬值受益;融资融券;沪股通
18,600770.SH,17,600770,数据安全;汽车芯片;芯片概念;语音技术;创投;手机游戏;人工智能;网络游戏;绿色电力;碳纤维;跨境电商;融资融券;2026中报预增;消费电子概念;汽车电子;第三代半导体;股权转让(并购重组);沪股通
36,600271.SH,17,600271,互联网金融;数据要素;智慧城市;移动支付;数字经济;AI应用;ETC;人工智能;DeepSeek概念;区块链;智慧政务;AI智能体;电子身份证;网络安全;职业教育;信创;数字货币;蚂蚁集团概念;财税数字化;ChatGPT概念;物联网;食品安全;腾讯概念;人脸识别;ERP概念;智能物流;央企国企改革;国企改革;海峡两岸;数据中心(AIDC);液冷服务器;MCU芯片;芯片概念;沪股通;融资融券;军工信息化
43,300433.SZ,33,300433,同花顺果指数;AI手机;无线耳机;AI眼镜;智能穿戴;汽车电子;苹果概念;柔性屏(折叠屏);消费电子概念;传感器;智能座舱;OLED;3D打印;小米概念;商业航天;人形机器人;液冷服务器;小米汽车;充电桩;虚拟现实;新型工业化;光伏概念;新型烟草(电子烟);特斯拉概念;比亚迪概念;新能源汽车;华为概念;机器人概念;减速器;元宇宙;工业互联网;TOPCON电池;智能家居;宁德时代概念;人民币贬值受益;蚂蚁集团概念;智能物流;同花顺漂亮100;深股通;玻璃基板;光纤概念;先进封装;融资融券
12,600237.SH,17,600237,PET铜箔;高压快充;柔性直流输电;华为数字能源;可控核聚变;光伏概念;宁德时代概念;新能源汽车;风电;国企改革;融资融券;沪股通
14,301600.SZ,33,301600,小米汽车;专精特新;比亚迪概念;长安汽车概念;机器人概念;小米概念;物联网;车联网(车路协同);智能座舱;宁德时代概念;福建自贸区;储能;深股通;融资融券
18,301598.SZ,33,301598,华为汽车;长安汽车概念;飞行汽车(eVTOL);小米汽车;比亚迪概念;专精特新;高端装备;新能源汽车;工业互联网;低空经济;无人驾驶;无人机;高铁;军工;物联网;海工装备;核电;融资融券
8,603668.SH,17,603668,养鸡;预制菜;C2M概念;福建自贸区;乡村振兴;海峡两岸;沪股通;融资融券
20,603171.SH,17,603171,财税数字化;ChatGPT概念;华为鲲鹏;AIGC概念;智慧政务;云计算;信创;鸿蒙概念;AI应用;数据要素;AI智能体;阿里巴巴概念;蚂蚁集团概念;数字经济;DeepSeek概念;人工智能;智慧城市;中国AI 50;融资融券;沪股通
