所属概念数量,股票代码,market_code,code,所属概念
20,600283.SH,17,600283,地下管网;PPP概念;新疆振兴;生物质能发电;新型城镇化;绿色电力;水利;固废处理;污水处理;净水概念;数据确权;创投;DeepSeek概念;数字经济;数据要素;数字孪生;AI智能体;人工智能;智慧城市;沪股通
48,002579.SZ,33,002579,AI PC;PCB概念;MiniLED;先进封装;AI手机;MicroLED概念;共封装光学(CPO);无线耳机;OLED;柔性屏(折叠屏);AI眼镜;智能音箱;消费电子概念;新型烟草(电子烟);汽车电子;5G;存储芯片;智能穿戴;毫米波雷达;6G概念;小米概念;WiFi 6;芯片概念;数据中心(AIDC);东数西算(算力);比亚迪概念;新能源汽车;储能;海峡两岸;无人驾驶;人形机器人;商业航天;物联网;卫星导航;广东自贸区;粤港澳大湾区;工业互联网;军工;机器人概念;无人机;低空经济;数字经济;创投;军民融合;医疗器械概念;融资融券;养老概念;深股通
6,001227.SZ,33,001227,高股息精选;参股券商;西部大开发;一带一路;互联网金融;深股通
5,301501.SZ,33,301501,一带一路;可降解塑料;专精特新;深股通;融资融券
6,301056.SZ,33,301056,中俄贸易概念;人脸识别;新型城镇化;物联网;一带一路;融资融券
9,600888.SH,17,600888,石墨烯;煤炭概念;军工;新疆振兴;西部大开发;一带一路;一体化压铸;沪股通;融资融券
23,300503.SZ,33,300503,减速器;工业母机;人形机器人;新型工业化;传感器;机器人概念;商业航天;富士康概念;比亚迪概念;新能源汽车;专精特新;高端装备;人工智能;燃料电池;芯片概念;PCB概念;2025年报预增;海峡两岸;粤港澳大湾区;光伏概念;氢能源;融资融券;深股通
6,301073.SZ,33,301073,养老概念;预制菜;共同富裕示范区;低空经济;股权转让(并购重组);融资融券
8,002332.SZ,33,002332,医药电商;毛发医疗;仿制药一致性评价;创新药;辅助生殖;国企改革;深股通;融资融券
6,601166.SH,17,601166,高股息精选;跨境支付(CIPS);沪股通;融资融券;福建自贸区;海峡两岸
3,000637.SZ,33,000637,国企改革;碳中和;旅游概念
7,002752.SZ,33,002752,IP经济(谷子经济);福建自贸区;海峡两岸;抖音概念(字节概念);储能;新能源汽车;深股通
12,000738.SZ,33,000738,国产航母;航空发动机;大飞机;军民融合;军工;商业航天;无人机;高端装备;央企国企改革;国企改革;深股通;融资融券
27,002413.SZ,33,002413,太赫兹;军工信息化;军民融合;大飞机;卫星导航;军工;商业航天;无人机;6G概念;低空经济;车联网(车路协同);毫米波雷达;人工智能;数据要素;京津冀一体化;无人驾驶;DeepSeek概念;东数西算(算力);华为概念;5G;比亚迪概念;养老概念;汽车电子;芯片概念;存储芯片;深股通;融资融券
31,300001.SZ,33,300001,高压快充;数据中心(AIDC);智能电网;虚拟电厂;MCU芯片;储能;充电桩;核电;小米概念;风电;比亚迪概念;新能源汽车;光伏建筑一体化;华为概念;小米汽车;绿色电力;高铁;机器人概念;长安汽车概念;抖音概念(字节概念);工业互联网;阿里巴巴概念;百度概念;腾讯概念;动力电池回收;PPP概念;雄安新区;人工智能;中俄贸易概念;深股通;融资融券
6,603609.SH,17,603609,养鸡;猪肉;生态农业;宠物经济;沪股通;融资融券
5,002548.SZ,33,002548,乡村振兴;生态农业;猪肉;机器人概念;融资融券
14,000768.SZ,33,000768,国产航母;军民融合;央企国企改革;大飞机;国企改革;西部大开发;军工;低空经济;证金持股;无人机;商业航天;深股通;融资融券;中字头股票
15,688288.SH,17,688288,数据要素;EDR概念;车联网(车路协同);智慧城市;星闪概念;人工智能;腾讯概念;物联网;两轮车;无人驾驶;汽车热管理;专精特新;智能座舱;汽车电子;融资融券
15,300840.SZ,33,300840,C2M概念;华为盘古;鸿蒙概念;AIGC概念;AI智能体;AI应用;新型工业化;人工智能;DeepSeek概念;华为概念;工业互联网;网红经济;数据中心(AIDC);三胎概念;深股通
9,601500.SH,17,601500,国企改革;一带一路;AI应用;人民币贬值受益;工业互联网;新能源汽车;股权转让(并购重组);融资融券;沪股通
23,600203.SH,17,600203,智能音箱;柔性屏(折叠屏);华为手机;智能穿戴;MiniLED;无线耳机;消费电子概念;小米概念;汽车电子;智能家居;智慧灯杆;华为概念;智能座舱;机器人概念;5G;无人机;海峡两岸;卫星导航;抖音概念(字节概念);福建自贸区;国企改革;融资融券;沪股通
20,600690.SH,17,600690,超级品牌;高股息精选;证金持股;同花顺漂亮100;同花顺出海50;净水概念;空气能热泵;DeepSeek概念;AI应用;家用电器;智能家居;沪股通;融资融券;阿里巴巴概念;工业互联网;物联网;机器人概念;华为概念;液冷服务器;无线充电
4,300417.SZ,33,300417,物联网;专精特新;碳中和;股权转让(并购重组)
19,000516.SZ,33,000516,高压氧舱;民营医院;毛发医疗;细胞免疫治疗;辅助生殖;医美概念;三胎概念;养老概念;智能医疗;旅游概念;脑机接口;西部大开发;DeepSeek概念;人工智能;阿里巴巴概念;机器人概念;华为概念;深股通;融资融券
7,600538.SH,17,600538,眼科医疗;基因测序;医疗器械概念;消毒剂;智慧城市;西部大开发;医药电商
9,603955.SH,17,603955,雄安新区;新型城镇化;碳中和;旅游概念;PPP概念;特色小镇;机器人概念;宠物经济;股权转让(并购重组)
3,603822.SH,22,603822,碳中和;ST板块;长三角一体化
8,603817.SH,17,603817,PPP概念;垃圾分类;绿色电力;福建自贸区;污水处理;固废处理;国企改革;海峡两岸
15,000800.SZ,33,000800,国企改革;央企国企改革;DeepSeek概念;氢能源;燃料电池;车联网(车路协同);新能源汽车;无人驾驶;军工;华为概念;宁德时代概念;固态电池;深股通;融资融券;股权转让(并购重组)
12,600995.SH,17,600995,抽水蓄能;绿色电力;虚拟电厂;央企国企改革;水利;国企改革;DeepSeek概念;西部大开发;储能;钠离子电池;沪股通;融资融券
8,688622.SH,22,688622,ST板块;量子科技;PM2.5;食品安全;碳中和;粤港澳大湾区;医疗器械概念;专精特新
8,300888.SZ,33,300888,医药电商;医美概念;三胎概念;养老概念;跨境电商;医疗器械概念;深股通;融资融券
4,000596.SZ,33,000596,白酒概念;国企改革;深股通;融资融券
16,600057.SH,17,600057,统一大市场;玉米;土地流转;农业种植;冷链物流;乡村振兴;国企改革;福建自贸区;一带一路;智能物流;海峡两岸;DeepSeek概念;数据要素;商业航天;沪股通;融资融券
28,603888.SH,17,603888,知识产权保护;虚拟数字人;AI视频;AI语料;在线教育;AIGC概念;文化传媒概念;元宇宙;Web3.0;AI应用;数据确权;AI智能体;多模态AI;数据要素;区块链;数字经济;DeepSeek概念;人工智能;阿里巴巴概念;京津冀一体化;云计算;数据安全;网络安全;创投;乡村振兴;国企改革;沪股通;融资融券
15,000821.SZ,33,000821,HJT电池;钙钛矿电池;TOPCON电池;光伏概念;高端装备;新能源汽车;机器人概念;特斯拉概念;无人机;储能;智能物流;人工智能;独角兽概念;锂电池概念;ST板块
22,601689.SH,17,601689,人形机器人;同花顺新质50;汽车热管理;华为汽车;特斯拉概念;新型工业化;一体化压铸;小米汽车;智能座舱;比亚迪概念;机器人概念;汽车电子;无人驾驶;新能源汽车;小米概念;英伟达概念;液冷服务器;中国AI 50;数据中心(AIDC);同花顺出海50;沪股通;融资融券
5,000848.SZ,33,000848,高股息精选;网红经济;京津冀一体化;融资融券;深股通
20,600150.SH,17,600150,中船系;中字头股票;国产航母;同花顺中特估100;同花顺出海50;航运概念;央企国企改革;海工装备;国企改革;军民融合;一带一路;高端装备;风电;军工;2025年报预增;商业航天;DeepSeek概念;股权转让(并购重组);沪股通;融资融券
3,603231.SH,17,603231,人造肉;大豆;融资融券
13,920130.BJ,151,920130,信创;AI应用;PCB概念;融资融券;网约车;专精特新;智慧城市;充电桩;安防;阿里巴巴概念;多模态AI;人工智能;AI智能体
24,300712.SZ,33,300712,虚拟电厂;智能电网;抽水蓄能;电力物联网;柔性直流输电;风电;绿色电力;特高压;充电桩;区块链;储能;核电;网络安全;DeepSeek概念;工业互联网;创投;福建自贸区;光伏概念;一带一路;数据中心(AIDC);海峡两岸;宁德时代概念;融资融券;深股通
7,601998.SH,17,601998,高股息精选;同花顺中特估100;证金持股;国企改革;沪股通;融资融券;中字头股票
3,002394.SZ,33,002394,数字经济;一带一路;创投
8,002857.SZ,33,002857,电力物联网;智能电网;储能;机器人概念;虚拟电厂;数据中心(AIDC);养老概念;智能医疗
27,002558.SZ,33,002558,电子竞技;手机游戏;云游戏;网络游戏;AIGC概念;旅游概念;参股保险;虚拟数字人;AI应用;元宇宙;ChatGPT概念;互联网金融;DeepSeek概念;AI智能体;人工智能;创投;语音技术;鸿蒙概念;腾讯概念;阿里巴巴概念;百度概念;西部大开发;虚拟现实;华为概念;2026一季报预增;深股通;融资融券
32,002421.SZ,33,002421,信创;华为鲲鹏;数字孪生;云计算;小米概念;物联网;液冷服务器;人脸识别;鸿蒙概念;抖音概念(字节概念);华为概念;AI智能体;机器人概念;工业互联网;东数西算(算力);腾讯概念;智慧城市;AI应用;数据中心(AIDC);人工智能;宁德时代概念;数字经济;DeepSeek概念;粤港澳大湾区;建筑节能;雄安新区;智能医疗;碳中和;养老概念;PPP概念;深股通;融资融券
11,300165.SZ,33,300165,土壤修复;工业大麻;污水处理;食品安全;锂电池概念;医疗器械概念;专精特新;氢能源;无人机;华为概念;摘帽
2,300673.SZ,33,300673,宠物经济;人民币贬值受益
15,002344.SZ,33,002344,民营医院;网红经济;养老概念;跨境电商;参股银行;特色小镇;国企改革;创投;长三角一体化;互联网金融;光伏建筑一体化;小红书概念;深股通;融资融券;股权转让(并购重组)
6,002198.SZ,33,002198,ST板块;仿制药一致性评价;创新药;医药电商;流感;医疗器械概念
8,002788.SZ,33,002788,医药电商;冷链物流;养老概念;医疗器械概念;智能医疗;福建自贸区;海峡两岸;人工智能
22,300173.SZ,33,300173,ST板块;数据要素;数字经济;国企改革;网络安全;粤港澳大湾区;石墨烯;钠离子电池;新型工业化;储能;锂电池概念;华为概念;高端装备;新能源汽车;宁德时代概念;机器视觉;算力租赁;固态电池;数据中心(AIDC);无线耳机;消费电子概念;先进封装
12,300360.SZ,33,300360,电力物联网;虚拟电厂;智能电网;充电桩;创投;物联网;一带一路;共同富裕示范区;高压快充;高股息精选;深股通;融资融券
18,920363.BJ,151,920363,高端装备;车联网(车路协同);融资融券;机器人概念;专精特新;传感器;机器视觉;安防;新型城镇化;军民融合;军工;卫星导航;农机;商业航天;DeepSeek概念;生态农业;无人机;无人驾驶
9,600593.SH,17,600593,冰雪产业;露营经济;旅游概念;IP经济(谷子经济);体育产业;元宇宙;参股银行;国企改革;股权转让(并购重组)
4,605188.SH,17,605188,预制菜;冷链物流;智能物流;沪股通
5,688196.SH,17,688196,可降解塑料;海峡两岸;人民币贬值受益;沪股通;融资融券
5,920007.BJ,151,920007,新股与次新股;融资融券;一带一路;光伏概念;人民币贬值受益
4,000590.SZ,33,000590,养老概念;流感;智能医疗;股权转让(并购重组)
6,688607.SH,17,688607,传感器;智能医疗;人工智能;AI应用;宠物经济;融资融券
6,002399.SZ,33,002399,生物疫苗;创新药;CRO概念;人民币贬值受益;深股通;融资融券
7,301539.SZ,33,301539,飞行汽车(eVTOL);低空经济;专精特新;新能源汽车;比亚迪概念;商业航天;融资融券
8,300289.SZ,33,300289,猴痘概念;辅助生殖;智能医疗;医疗器械概念;生物疫苗;重组蛋白;国企改革;股权转让(并购重组)
15,300845.SZ,33,300845,高铁;军民融合;军工信息化;专精特新;军工;机器视觉;航空发动机;一带一路;大飞机;人工智能;车联网(车路协同);数字孪生;职业教育;虚拟现实;元宇宙
18,603191.SH,17,603191,智能电网;水利;风电;雅下水电概念;东数西算(算力);充电桩;PPP概念;特钢概念;数据中心(AIDC);储能;工业互联网;西部大开发;一带一路;高铁;光伏概念;专精特新;沪股通;融资融券
5,000686.SZ,33,000686,期货概念;证金持股;2025年报预增;深股通;融资融券
11,003001.SZ,33,003001,土壤修复;水利;装配式建筑;人工智能;地下管网;雄安新区;一带一路;雅下水电概念;核电;可控核聚变;深股通
13,920476.BJ,151,920476,芯片概念;核电;绿色电力;2025年报预增;医疗器械概念;鸿蒙概念;融资融券;食品安全;高端装备;人工智能;储能;宠物经济;专精特新
15,300752.SZ,33,300752,MicroLED概念;MiniLED;MR(混合现实);智能穿戴;虚拟现实;小米概念;AI眼镜;消费电子概念;量子科技;AI PC;汽车电子;华为概念;小米汽车;比亚迪概念;粤港澳大湾区
13,688146.SH,17,688146,中船系;光刻机;国家大基金持股;中芯国际概念;氟化工概念;芯片概念;固态电池;锂电池概念;央企国企改革;国企改革;沪股通;融资融券;中字头股票
5,920055.BJ,151,920055,汽车热管理;新能源汽车;专精特新;新股与次新股;融资融券
9,002915.SZ,33,002915,PEEK材料;氟化工概念;专精特新;钠离子电池;固态电池;光伏概念;超级电容;深股通;融资融券
13,601200.SH,17,601200,生物质能发电;碳交易;绿色电力;PPP概念;固废处理;国企改革;上海国企改革;土壤修复;垃圾分类;污水处理;上海自贸区;沪股通;融资融券
5,605388.SH,17,605388,幽门螺杆菌概念;乳业;跨境电商;三胎概念;白酒概念
10,603789.SH,22,603789,数据要素;共同富裕示范区;乡村振兴;生态农业;ST板块;农机;新疆振兴;机器人概念;无人驾驶;无人机
3,920729.BJ,151,920729,融资融券;动物疫苗;禽流感
10,300893.SZ,33,300893,华为汽车;智能座舱;新能源汽车;网络安全;比亚迪概念;专精特新;一带一路;汽车电子;深股通;融资融券
17,300299.SZ,33,300299,手机游戏;网络游戏;文化传媒概念;AIGC概念;AI应用;IP经济(谷子经济);数字经济;人工智能;抖音概念(字节概念);智慧城市;数据安全;福建自贸区;虚拟现实;机器人概念;海峡两岸;5G;融资融券
