market_code,所属概念数量,所属概念,股票代码,code
33,10,污水处理;净水概念;参股银行;盐湖提锂;西部大开发;国企改革;央企国企改革;参股券商;芯片概念;深股通,000920.SZ,000920
33,6,一带一路;智能物流;高端装备;机器人概念;物联网;股权转让(并购重组),002021.SZ,002021
33,2,IP经济(谷子经济);乡村振兴,000715.SZ,000715
17,15,天然气;绿色电力;碳交易;国企改革;钒电池;抽水蓄能;氢能源;风电;京津冀一体化;储能;光伏概念;DeepSeek概念;AI智能体;融资融券;沪股通,600956.SH,600956
33,11,同花顺中特估100;央企国企改革;绿色电力;国企改革;核电;一带一路;核污染防治;DeepSeek概念;中字头股票;融资融券;深股通,003816.SZ,003816
17,9,西部大开发;长安汽车概念;注册制次新股;专精特新;宁德时代概念;比亚迪概念;新能源汽车;新股与次新股;融资融券,603352.SH,603352
33,14,创新药;生物疫苗;仿制药一致性评价;减肥药;重组蛋白;流感;辅助生殖;猴痘概念;基因测序;宠物经济;横琴新区;DeepSeek概念;深股通;融资融券,000513.SZ,000513
17,9,物业管理;上海国企改革;光伏建筑一体化;碳交易;国企改革;绿色电力;充电桩;无人驾驶;股权转让(并购重组),600834.SH,600834
33,7,创新药;细胞免疫治疗;医药电商;共同富裕示范区;独角兽概念;融资融券;深股通,300181.SZ,300181
33,15,钠离子电池;有机硅概念;固态电池;锂电池概念;宁德时代概念;超级电容;高压快充;储能;新能源汽车;无人机;汽车热管理;国企改革;股权转让(并购重组);深股通;融资融券,301238.SZ,301238
17,3,冷链物流;无人零售;沪股通,603187.SH,603187
17,12,医药电商;流感;肝炎概念;创新药;三胎概念;冷链物流;西部大开发;智能医疗;人工智能;华为概念;沪股通;融资融券,603368.SH,603368
33,7,水泥概念;参股银行;绿色电力;创投;粤港澳大湾区;深股通;融资融券,002233.SZ,002233
151,21,金属回收;小金属概念;数字孪生;京津冀一体化;工业互联网;天然气;农业种植;稀土永磁;机器人概念;AIGC概念;人工智能;碳交易;融资融券;碳中和;水泥概念;专精特新;人形机器人;页岩气;污水处理;新疆振兴;土壤修复,920263.BJ,920263
33,2,互联网金融;股权转让(并购重组),002377.SZ,002377
17,13,生物质能发电;天然气;固废处理;污水处理;垃圾分类;国企改革;创投;氢能源;粤港澳大湾区;智慧城市;沪股通;融资融券;股权转让(并购重组),600323.SH,600323
151,9,数字乡村;乡村振兴;股权转让(并购重组);物联网;专精特新;融资融券;水利;农机;国企改革,920964.BJ,920964
17,4,新型城镇化;共同富裕示范区;安防;养老概念,603208.SH,603208
151,8,特斯拉概念;无人驾驶;机器人概念;融资融券;人民币贬值受益;人形机器人;宁德时代概念;新能源汽车,920533.BJ,920533
33,9,代糖概念;煤化工概念;生物质能发电;合成生物;锂电池概念;固态电池;光伏概念;深股通;融资融券,002597.SZ,002597
33,16,装配式建筑;光伏建筑一体化;PPP概念;绿色电力;新型城镇化;雄安新区;养老概念;乡村振兴;一带一路;体育产业;光伏概念;储能;低空经济;可控核聚变;深股通;融资融券,002135.SZ,002135
33,11,深圳国企改革;租售同权;物业管理;新型城镇化;国企改革;粤港澳大湾区;数字孪生;人工智能;机器人概念;深股通;融资融券,000090.SZ,000090
33,30,人形机器人;汽车热管理;华为汽车;新型工业化;特斯拉概念;新能源汽车;一体化压铸;机器人概念;飞行汽车(eVTOL);小米汽车;比亚迪概念;机器视觉;小米概念;低空经济;智能座舱;无人驾驶;5G;液冷服务器;充电桩;粤港澳大湾区;储能;数据中心;华为概念;光伏概念;宁德时代概念;华为数字能源;创投;信创;融资融券;深股通,002965.SZ,002965
33,7,超超临界发电;绿色电力;参股券商;风电;创投;深股通;融资融券,000690.SZ,000690
33,21,飞行汽车(eVTOL);低空经济;独角兽概念;同花顺新质50;无人机;商业航天;两轮车;航空发动机;华为汽车;海工装备;比亚迪概念;特斯拉概念;碳纤维;碳中和;新能源汽车;一体化压铸;共同富裕示范区;风电;锂电池概念;融资融券;深股通,002085.SZ,002085
17,7,猪肉;乡村振兴;冷链物流;国企改革;华为概念;沪股通;融资融券,600975.SH,600975
33,8,深圳国企改革;物业管理;新型城镇化;化债概念(AMC概念);国企改革;一带一路;粤港澳大湾区;深股通,000011.SZ,000011
17,11,光伏概念;锂电池概念;储能;宁德时代概念;风电;新能源汽车;高铁;比亚迪概念;特斯拉概念;沪股通;融资融券,603312.SH,603312
17,8,海峡两岸;福建自贸区;垃圾分类;污水处理;PPP概念;固废处理;绿色电力;国企改革,603817.SH,603817
17,11,环氧丙烷;代糖概念;国企改革;央企国企改革;一带一路;动力电池回收;上海自贸区;宁德时代概念;中字头股票;沪股通;融资融券,600500.SH,600500
33,4,期货概念;创投;国企改革;深股通,001236.SZ,001236
151,27,AI应用;知识产权保护;华为盘古;人形机器人;智慧城市;ERP概念;工业互联网;储能;新型工业化;机器人概念;数字经济;换电概念;碳中和;钠离子电池;融资融券;华为鲲鹏;无人驾驶;机器视觉;智慧政务;专精特新;华为概念;DeepSeek概念;充电桩;人工智能;信创;物联网;5G,920932.BJ,920932
33,39,语音技术;智能医疗;数据确权;空间计算;鸿蒙概念;数字乡村;华为欧拉;数据要素;人脸识别;Web3.0;信创;智慧政务;腾讯概念;人工智能;算力租赁;安防;财税数字化;区块链;智慧城市;AI智能体;网络安全;数字经济;ChatGPT概念;DeepSeek概念;时空大数据;职业教育;虚拟现实;东数西算(算力);数字孪生;华为概念;数据中心;机器人概念;乡村振兴;高铁;虚拟电厂;绿色电力;AI应用;股权转让(并购重组);融资融券,301178.SZ,301178
22,10,海南自贸区;ST板块;幽门螺杆菌概念;医药电商;流感;仿制药一致性评价;肝炎概念;三胎概念;创新药;专精特新,605199.SH,605199
33,9,医药电商;流感;幽门螺杆菌概念;仿制药一致性评价;肝炎概念;农业种植;创新药;参股银行;融资融券,002412.SZ,002412
17,7,上海国企改革;统一大市场;国企改革;上海自贸区;智能物流;数据要素;融资融券,600822.SH,600822
33,8,参股银行;回购增持再贷款概念;创投;锂电池概念;DeepSeek概念;中芯国际概念;深股通;融资融券,002346.SZ,002346
33,6,OLED;专精特新;氢能源;风电;深股通;融资融券,300481.SZ,300481
33,17,PPP概念;新型城镇化;绿色电力;乡村振兴;污水处理;国企改革;水利;一带一路;抽水蓄能;氢能源;风电;燃料电池;储能;粤港澳大湾区;智慧城市;深股通;融资融券,002060.SZ,002060
17,5,航运概念;国企改革;上海国企改革;上海自贸区;人民币贬值受益,600097.SH,600097
17,15,玉米;粮食概念;大豆;生态农业;农业种植;土地流转;乡村振兴;参股银行;国企改革;俄乌冲突概念;黑龙江自贸区;化肥;区块链;沪股通;融资融券,600598.SH,600598
33,9,幽门螺杆菌概念;仿制药一致性评价;流感;创新药;医药电商;民营医院;医疗器械概念;股权转让(并购重组);深股通,002793.SZ,002793
17,8,煤炭概念;超超临界发电;绿色电力;国企改革;黑龙江自贸区;风电;央企国企改革;沪股通,600726.SH,600726
33,16,家用电器;智能家居;汽车电子;新能源汽车;消费电子概念;比亚迪概念;新型烟草(电子烟);PCB概念;智能座舱;两轮车;电力物联网;智能电网;星闪概念;5G;股权转让(并购重组);融资融券,301106.SZ,301106
17,10,粮食概念;玉米;预制菜;乳业;乡村振兴;国企改革;养老概念;俄乌冲突概念;沪股通;融资融券,600127.SH,600127
17,14,中韩自贸区;统一大市场;航运概念;跨境电商;冷链物流;智能物流;一带一路;中俄贸易概念;数字经济;数据要素;拼多多概念;AI智能体;小米概念;无人驾驶,603836.SH,603836
33,4,露营经济;体育产业;医疗器械概念;人民币贬值受益,002486.SZ,002486
33,5,养鸡;预制菜;乡村振兴;深股通;融资融券,002746.SZ,002746
33,7,共同富裕示范区;固态电池;锂电池概念;新型工业化;参股银行;机器人概念;高端装备,003036.SZ,003036
17,5,啤酒概念;海峡两岸;旅游概念;国企改革;合成生物,600573.SH,600573
17,24,超级品牌;证金持股;参股银行;同花顺漂亮100;国企改革;上海国企改革;换电概念;网约车;燃料电池;一带一路;华为汽车;动力电池回收;足球概念;新能源汽车;无人驾驶;沪股通;融资融券;独角兽概念;车联网(车路协同);DeepSeek概念;固态电池;宁德时代概念;华为概念;2025年报预增,600104.SH,600104
17,13,AI智能体;数据要素;云计算;百度概念;信创;区块链;人工智能;互联网金融;Web3.0;人民币贬值受益;AI应用;沪股通;融资融券,688588.SH,688588
151,3,融资融券;参股银行;物联网,920639.BJ,920639
17,16,DRG/DIP;ChatGPT概念;AI智能体;华为鲲鹏;数据要素;智能医疗;阿里巴巴概念;DeepSeek概念;人工智能;数字经济;养老概念;AI应用;华为概念;数据中心;专精特新;融资融券,688246.SH,688246
17,10,预制菜;超级品牌;农村电商;网红经济;乡村振兴;国企改革;创投;粤港澳大湾区;融资融券;沪股通,603043.SH,603043
33,7,智慧灯杆;智慧城市;储能;车联网(车路协同);华为概念;人民币贬值受益;5G,002638.SZ,002638
33,13,装配式建筑;光伏建筑一体化;新型城镇化;建筑节能;职业教育;风电;储能;光伏概念;数据中心;上海自贸区;区块链;蚂蚁集团概念;融资融券,301024.SZ,301024
33,17,数字经济;创投;人工智能;网络游戏;DeepSeek概念;人脸识别;区块链;粤港澳大湾区;智慧政务;ST板块;网络安全;工业互联网;数据安全;华为鲲鹏;数据中心;车联网(车路协同);电子身份证,300311.SZ,300311
17,22,仿制药一致性评价;NMN概念;毛发医疗;维生素;流感;动物疫苗;创新药;肝炎概念;合成生物;芬太尼;幽门螺杆菌概念;辅助生殖;猴痘概念;医美概念;重组蛋白;三胎概念;国企改革;央企国企改革;DeepSeek概念;虚拟数字人;沪股通;融资融券,600420.SH,600420
33,17,煤化工概念;消毒剂;煤炭概念;可降解塑料;水泥概念;新疆振兴;石墨烯;碳中和;碳交易;国企改革;西部大开发;风电;一带一路;跨境电商;职业教育;深股通;摘帽,002092.SZ,002092
151,16,股权转让(并购重组);新能源汽车;智慧灯杆;光伏概念;一带一路;融资融券;虚拟电厂;智慧城市;家用电器;军工;充电桩;智能音箱;车联网(车路协同);储能;东数西算(算力);传感器,920641.BJ,920641
33,5,互联网金融;参股券商;AI应用;融资融券;深股通,300803.SZ,300803
33,15,PM2.5;物联网;智慧城市;食品安全;高端装备;芯片概念;碳中和;垃圾分类;污水处理;PPP概念;医疗器械概念;回购增持再贷款概念;光刻胶;深股通;融资融券,300203.SZ,300203
33,40,智谱AI;智慧政务;华为鲲鹏;AI智能体;华为昇腾;多模态AI;区块链;信创;鸿蒙概念;腾讯概念;AIGC概念;数据要素;阿里巴巴概念;元宇宙;数字经济;DeepSeek概念;人工智能;时空大数据;智慧城市;数字孪生;车联网(车路协同);虚拟现实;ETC;安防;华为概念;智能医疗;卫星导航;京津冀一体化;机器视觉;低空经济;无人驾驶;机器人概念;AI眼镜;雄安新区;人形机器人;地下管网;垃圾分类;AI应用;深股通;融资融券,300075.SZ,300075
17,18,短剧游戏;AIGC概念;MLOps概念;华为鲲鹏;数据要素;信创;百度概念;腾讯概念;蚂蚁集团概念;阿里巴巴概念;数字经济;人工智能;互联网金融;华为概念;数据中心;机器人概念;长三角一体化;沪股通,605398.SH,605398
33,6,医药电商;流感;肝炎概念;创新药;细胞免疫治疗;西部大开发,002873.SZ,002873
17,13,可燃冰;俄乌冲突概念;天然气;同花顺中特估100;证金持股;国企改革;央企国企改革;一带一路;海工装备;沪股通;融资融券;高端装备;中字头股票,601808.SH,601808
17,13,钠离子电池;固态电池;锂电池概念;宁德时代概念;储能;比亚迪概念;碳中和;充电桩;污水处理;新能源汽车;专精特新;沪股通;融资融券,688275.SH,688275
17,6,重组蛋白;创新药;合成生物;医美概念;沪股通;融资融券,688363.SH,688363
17,3,IP经济(谷子经济);参股券商;沪股通,603587.SH,603587
33,8,商业航天;专精特新;注册制次新股;智能家居;露营经济;跨境电商;新股与次新股;融资融券,301595.SZ,301595
33,13,成飞概念;天然气;氢能源;燃料电池;中俄贸易概念;军工;页岩气;西部大开发;一带一路;创投;专精特新;物联网;融资融券,300471.SZ,300471
33,17,中俄贸易概念;充电桩;一带一路;高压快充;储能;家用电器;海峡两岸;新能源汽车;智能家居;铜缆高速连接;比亚迪概念;富士康概念;小米汽车;消费电子概念;小米概念;深股通;融资融券,301439.SZ,301439
17,10,军工信息化;华为昇腾;军工;无人机;芯片概念;人工智能;无人驾驶;粤港澳大湾区;沪股通;融资融券,688788.SH,688788
33,7,丙烯酸;煤化工概念;足球概念;体育产业;消费电子概念;MR(混合现实);融资融券,002395.SZ,002395
151,16,数字孪生;商业航天;腾讯概念;物联网;百度概念;融资融券;阿里巴巴概念;传感器;华为概念;5G;储能;充电桩;华为数字能源;智能电网;云计算;数据中心,920556.BJ,920556
33,19,人形机器人;无人机;MCU芯片;低空经济;小米概念;军工;机器人概念;小米汽车;汽车电子;比亚迪概念;新能源汽车;工业互联网;储能;锂电池概念;固态电池;绿色电力;深股通;融资融券;股权转让(并购重组),000559.SZ,000559
17,12,基因测序;阿尔茨海默概念;CRO概念;猴痘概念;重组蛋白;合成生物;流感;人工智能;减肥药;军工信息化;沪股通;融资融券,688105.SH,688105
17,4,超级品牌;国企改革;沪股通;融资融券,600305.SH,600305
17,20,海南自贸区;自由贸易港;金属钴;金属铜;小金属概念;氟化工概念;黄金概念;锂电池概念;旅游概念;固废处理;碳中和;参股银行;土壤修复;乡村振兴;天然气;创投;回购增持再贷款概念;参股保险;沪股通;融资融券,601969.SH,601969
17,4,京津冀一体化;智能家居;海峡两岸;人民币贬值受益,603818.SH,603818
33,4,宠物经济;人民币贬值受益;融资融券;深股通,002891.SZ,002891
151,2,新股与次新股;融资融券,920121.BJ,920121
