code,market_code,股票代码,所属概念数量,所属概念
002649,33,002649.SZ,38,华为盘古;华为鲲鹏;ChatGPT概念;数字货币;信创;数据安全;AI语料;华为昇腾;数据要素;鸿蒙概念;AI应用;跨境支付(CIPS);AIGC概念;智谱AI;语音技术;网络安全;区块链;虚拟数字人;数字乡村;阿里巴巴概念;抖音概念(字节概念);腾讯概念;百度概念;互联网金融;DeepSeek概念;数字经济;智慧城市;小红书概念;人工智能;物联网;虚拟现实;工业互联网;华为概念;跨境电商;无人驾驶;虚拟电厂;深股通;融资融券
603867,17,603867.SH,9,锂电池概念;盐湖提锂;磷化工;动力电池回收;污水处理;烟草;消毒剂;沪股通;融资融券
600125,17,600125.SH,9,航运概念;统一大市场;冷链物流;国企改革;中俄贸易概念;一带一路;碳中和;沪股通;融资融券
603256,17,603256.SH,12,PCB概念;华为手机;苹果概念;5G;消费电子概念;芯片概念;数据中心(AIDC);专精特新;华为概念;2025年报预增;海峡两岸;沪股通
600715,17,600715.SH,10,网络游戏;手机游戏;短剧游戏;文化传媒概念;NFT概念;国企改革;AI应用;虚拟现实;沪股通;股权转让(并购重组)
300834,33,300834.SZ,3,专精特新;粤港澳大湾区;融资融券
002676,33,002676.SZ,14,一带一路;广东自贸区;家用电器;工业互联网;机器人概念;智能家居;比亚迪概念;粤港澳大湾区;新能源汽车;国企改革;金属回收;光伏概念;汽车电子;深股通
300253,33,300253.SZ,25,AIGC概念;ChatGPT概念;AI应用;虚拟数字人;DRG/DIP;AI智能体;华为鲲鹏;数据要素;鸿蒙概念;互联网保险;区块链;阿里巴巴概念;腾讯概念;蚂蚁集团概念;信创;家庭医生;DeepSeek概念;人工智能;智能医疗;智慧城市;养老概念;华为概念;中国AI 50;融资融券;深股通
300579,33,300579.SZ,30,数据确权;财税数字化;数字货币;电子身份证;智慧政务;华为鲲鹏;数据安全;云计算;DRG/DIP;鸿蒙概念;区块链;信创;知识产权保护;在线教育;网络安全;互联网金融;阿里巴巴概念;数字经济;车联网(车路协同);东数西算(算力);星闪概念;华为概念;京津冀一体化;量子科技;雄安新区;国企改革;芯片概念;股权转让(并购重组);融资融券;深股通
601568,17,601568.SH,8,煤化工概念;水泥概念;绿色电力;国企改革;西部大开发;氢能源;沪股通;融资融券
000900,33,000900.SZ,14,证金持股;高股息精选;预制菜;参股银行;期货概念;PPP概念;国企改革;医疗废物处理;固废处理;垃圾分类;互联网金融;充电桩;深股通;融资融券
603091,17,603091.SH,6,人民币贬值受益;可降解塑料;跨境电商;乡村振兴;沪股通;融资融券
000868,33,000868.SZ,6,国企改革;燃料电池;新能源汽车;无人驾驶;融资融券;深股通
301227,33,301227.SZ,6,黑龙江自贸区;建筑节能;装配式建筑;碳中和;智能家居;融资融券
603999,17,603999.SH,12,知识产权保护;在线教育;文化传媒概念;数据要素;IP经济(谷子经济);NFT概念;腾讯概念;参股保险;参股券商;国企改革;农村电商;西部大开发
300653,33,300653.SZ,8,辅助生殖;合成生物;重组蛋白;医疗器械概念;牙科医疗;专精特新;3D打印;融资融券
300986,33,300986.SZ,12,人工智能;量子科技;机器人概念;2025年报预增;雅下水电概念;雄安新区;一带一路;新型城镇化;装配式建筑;光伏概念;深股通;融资融券
301236,33,301236.SZ,61,ERP概念;华为盘古;华为欧拉;财税数字化;华为鲲鹏;AI PC;ChatGPT概念;华为昇腾;数据安全;信创;多模态AI;云计算;数字货币;国产操作系统;鸿蒙概念;AI智能体;AIGC概念;数字乡村;数据要素;AI应用;中国AI 50;虚拟数字人;区块链;百度概念;互联网金融;跨境支付(CIPS);抖音概念(字节概念);在线教育;算力租赁;阿里巴巴概念;腾讯概念;数字经济;元宇宙;车联网(车路协同);DeepSeek概念;东数西算(算力);人工智能;数字孪生;英伟达概念;工业互联网;职业教育;华为概念;智能医疗;长安汽车概念;小米概念;京津冀一体化;低空经济;智能座舱;虚拟电厂;跨境电商;换电概念;机器人概念;无人驾驶;人形机器人;养老概念;一带一路;液冷服务器;5G;芯片概念;深股通;融资融券
002338,33,002338.SZ,17,芯片概念;传感器;商业航天;专精特新;碳纤维;机器视觉;工业母机;军工;军民融合;同花顺新质50;低空经济;机器人概念;医疗器械概念;国企改革;证金持股;深股通;融资融券
603172,17,603172.SH,2,染料;融资融券
300289,33,300289.SZ,8,猴痘概念;辅助生殖;医疗器械概念;智能医疗;生物疫苗;重组蛋白;国企改革;股权转让(并购重组)
600636,21,600636.SH,0,
600035,17,600035.SH,15,高股息精选;国企改革;在线教育;智能医疗;氢能源;人工智能;ETC;国产操作系统;车联网(车路协同);物联网;华为概念;无线耳机;WiFi 6;沪股通;融资融券
001914,33,001914.SZ,9,物业管理;国企改革;回购增持再贷款概念;央企国企改革;医疗废物处理;智慧城市;充电桩;深股通;融资融券
688378,17,688378.SH,10,OLED;柔性屏(折叠屏);AI眼镜;光刻胶;钙钛矿电池;虚拟现实;商业航天;2026一季报预增;沪股通;融资融券
001318,33,001318.SZ,4,乳业;三胎概念;冷链物流;乡村振兴
300027,33,300027.SZ,13,短剧游戏;虚拟数字人;抖音概念(字节概念);特色小镇;文化传媒概念;腾讯概念;阿里巴巴概念;IP经济(谷子经济);数字经济;元宇宙;旅游概念;网红经济;ST板块
603980,17,603980.SH,8,染料;有机硅概念;医疗器械概念;家用电器;阿尔茨海默概念;仿制药一致性评价;创新药;股权转让(并购重组)
000421,33,000421.SZ,12,天然气;旅游概念;物业管理;国企改革;网约车;文化传媒概念;互联网金融;创投;虚拟电厂;动力电池回收;换电概念;充电桩
002007,33,002007.SZ,8,生物疫苗;禽流感;肝炎概念;流感;创新药;重组蛋白;深股通;融资融券
600398,17,600398.SH,6,高股息精选;三胎概念;体育产业;阿里巴巴概念;沪股通;融资融券
002386,33,002386.SZ,16,磷化工;钛白粉概念;水泥概念;煤炭概念;西部大开发;锂电池概念;氢能源;固态电池;国企改革;回购增持再贷款概念;绿色电力;宁德时代概念;储能;工业互联网;融资融券;深股通
301016,33,301016.SZ,5,高铁;高端装备;无人驾驶;一带一路;融资融券
688669,17,688669.SH,6,光刻胶;钙钛矿电池;石墨烯;可降解塑料;磷化工;融资融券
605178,17,605178.SH,10,存储芯片;智慧灯杆;芯片概念;网约车;新型城镇化;物联网;空间计算;智慧城市;数据要素;股权转让(并购重组)
000929,33,000929.SZ,5,ST板块;污水处理;西部大开发;啤酒概念;股权转让(并购重组)
002344,33,002344.SZ,15,民营医院;网红经济;养老概念;跨境电商;参股银行;特色小镇;国企改革;创投;互联网金融;长三角一体化;光伏建筑一体化;小红书概念;深股通;融资融券;股权转让(并购重组)
603317,17,603317.SH,4,高股息精选;西部大开发;融资融券;沪股通
600633,17,600633.SH,41,数据确权;多模态AI;AI视频;算力租赁;云计算;华为昇腾;智慧政务;AIGC概念;NFT概念;手机游戏;AI智能体;AI应用;区块链;鸿蒙概念;百度概念;阿里巴巴概念;腾讯概念;数据要素;网络游戏;电子竞技;元宇宙;文化传媒概念;DeepSeek概念;数字经济;东数西算(算力);智慧城市;智能医疗;人工智能;独角兽概念;旅游概念;华为概念;养老概念;体育产业;创投;数据中心(AIDC);共同富裕示范区;国企改革;绿色电力;证金持股;沪股通;融资融券
002198,33,002198.SZ,6,ST板块;仿制药一致性评价;创新药;医药电商;流感;医疗器械概念
600720,17,600720.SH,29,同花顺中特估100;乡村振兴;地下管网;PPP概念;国企改革;新疆振兴;新型城镇化;西部大开发;污水处理;央企国企改革;水利;一带一路;数字经济;碳中和;DeepSeek概念;数据要素;人工智能;智慧城市;智慧政务;车联网(车路协同);低空经济;机器人概念;储能;沪股通;融资融券;数据中心(AIDC);3D打印;股权转让(并购重组);中字头股票
600182,17,600182.SH,2,黑龙江自贸区;工业互联网
300692,33,300692.SZ,9,新型城镇化;PPP概念;污水处理;燃料电池;CRO概念;固废处理;合成生物;绿色电力;股权转让(并购重组)
002104,33,002104.SZ,23,数字货币;电子身份证;互联网金融;移动支付;区块链;国产操作系统;数字经济;智慧政务;ETC;数据安全;人工智能;阿里巴巴概念;网络安全;一带一路;车联网(车路协同);物联网;华为概念;量子科技;消费电子概念;5G;芯片概念;深股通;融资融券
300828,33,300828.SZ,16,比亚迪概念;汽车热管理;新能源汽车;机器人概念;光伏概念;液冷服务器;5G;数据中心(AIDC);医疗器械概念;充电桩;储能;一带一路;京津冀一体化;风电;国企改革;股权转让(并购重组)
601999,17,601999.SH,11,知识产权保护;数据确权;文化传媒概念;在线教育;IP经济(谷子经济);AI应用;数字经济;参股保险;参股券商;国企改革;融资融券
000401,33,000401.SZ,10,水泥概念;绿色电力;国企改革;化债概念(AMC概念);雄安新区;固废处理;京津冀一体化;深股通;融资融券;核电
001296,33,001296.SZ,6,西部大开发;长安汽车概念;固废处理;军工;3D打印;页岩气
603880,17,603880.SH,1,医疗器械概念
002577,33,002577.SZ,14,星闪概念;人工智能;粤港澳大湾区;跨境电商;电子竞技;百度概念;网络游戏;机器人概念;无线耳机;智能穿戴;无线充电;消费电子概念;融资融券;深股通
000566,33,000566.SZ,17,猴痘概念;民营医院;肝炎概念;海南自贸区;细胞免疫治疗;维生素;流感;仿制药一致性评价;创新药;医疗器械概念;参股银行;国企改革;创投;脑机接口;央企国企改革;深股通;融资融券
002548,33,002548.SZ,5,乡村振兴;生态农业;猪肉;机器人概念;融资融券
002123,33,002123.SZ,34,云办公;ChatGPT概念;智慧政务;AIGC概念;鸿蒙概念;云计算;AI应用;数字货币;数据要素;信创;区块链;百度概念;阿里巴巴概念;腾讯概念;元宇宙;DeepSeek概念;语音技术;人工智能;算力租赁;智能医疗;物联网;养老概念;东数西算(算力);跨境电商;华为概念;机器人概念;数据中心(AIDC);三胎概念;一带一路;无人机;比亚迪概念;5G;深股通;融资融券
001206,33,001206.SZ,7,宠物经济;养老概念;三胎概念;跨境电商;京津冀一体化;一带一路;人民币贬值受益
688566,17,688566.SH,5,创新药;肝炎概念;眼科医疗;沪股通;融资融券
000888,33,000888.SZ,12,冰雪产业;旅游概念;IP经济(谷子经济);啤酒概念;NFT概念;体育产业;国企改革;西部大开发;智慧政务;低空经济;融资融券;深股通
688039,17,688039.SH,38,华为欧拉;AI视频;AI语料;华为鲲鹏;华为昇腾;Web3.0;云计算;多模态AI;智慧政务;信创;AIGC概念;鸿蒙概念;虚拟数字人;AI应用;阿里巴巴概念;腾讯概念;人脸识别;元宇宙;文化传媒概念;人工智能;DeepSeek概念;星闪概念;虚拟现实;安防;AI PC;脑机接口;低空经济;英伟达概念;机器人概念;人形机器人;卫星导航;智能座舱;专精特新;无人机;比亚迪概念;商业航天;沪股通;融资融券
002161,33,002161.SZ,22,电子身份证;ETC;无人零售;信创;智慧城市;AI智能体;车联网(车路协同);虚拟数字人;物联网;人工智能;食品安全;烟草;创投;粤港澳大湾区;无人机;机器人概念;IP经济(谷子经济);宠物经济;一带一路;芯片概念;融资融券;深股通
000739,33,000739.SZ,15,流感;减肥药;创新药;仿制药一致性评价;CRO概念;合成生物;宠物经济;医美概念;养老概念;共同富裕示范区;AIGC概念;AI智能体;工业互联网;深股通;融资融券
601718,22,601718.SH,16,乡村振兴;ST板块;体育产业;国企改革;露营经济;文化传媒概念;央企国企改革;数字经济;数字孪生;军民融合;安防;储能;军工;核污染防治;专精特新;智能穿戴
603055,17,603055.SH,4,一带一路;长三角一体化;沪股通;融资融券
000677,33,000677.SZ,5,ST板块;京津冀一体化;低空经济;军工;航空发动机
601238,17,601238.SH,28,同花顺漂亮100;网约车;两轮车;国企改革;动力电池回收;氢能源;华为汽车;燃料电池;飞行汽车(eVTOL);车联网(车路协同);机器人概念;低空经济;石墨烯;储能;无人驾驶;锂电池概念;充电桩;人形机器人;新能源汽车;华为概念;固态电池;宁德时代概念;智能座舱;沪股通;融资融券;商业航天;英伟达概念;汽车芯片
002152,33,002152.SZ,43,数字货币;跨境支付(CIPS);区块链;智慧政务;数据安全;国资云;数据确权;鸿蒙概念;华为鲲鹏;网络安全;AI智能体;信创;数据要素;互联网金融;百度概念;Web3.0;阿里巴巴概念;AI应用;华为昇腾;人脸识别;DeepSeek概念;智慧城市;腾讯概念;车联网(车路协同);时空大数据;虚拟数字人;人工智能;安防;独角兽概念;算力租赁;东数西算(算力);华为概念;创投;数据中心(AIDC);机器视觉;机器人概念;英伟达概念;国企改革;污水处理;人形机器人;液冷服务器;深股通;融资融券
300071,33,300071.SZ,22,小红书概念;AI视频;Web3.0;AI语料;虚拟数字人;AIGC概念;ChatGPT概念;文化传媒概念;多模态AI;AI应用;数据要素;抖音概念(字节概念);元宇宙;百度概念;腾讯概念;数字经济;DeepSeek概念;人工智能;京津冀一体化;华为概念;比亚迪概念;深股通
603089,17,603089.SH,5,人民币贬值受益;机器人概念;比亚迪概念;专精特新;新能源汽车
603817,17,603817.SH,8,PPP概念;垃圾分类;绿色电力;污水处理;固废处理;福建自贸区;国企改革;海峡两岸
002537,33,002537.SZ,20,数字货币;NFT概念;蚂蚁集团概念;移动支付;互联网金融;区块链;数字经济;元宇宙;跨境电商;冷链物流;华为汽车;家用电器;华为概念;2025年报预增;比亚迪概念;新能源汽车;特斯拉概念;5G;深股通;融资融券
600055,17,600055.SH,14,智能医疗;医疗器械概念;京津冀一体化;DeepSeek概念;AI智能体;一带一路;阿里巴巴概念;云计算;机器人概念;绿色电力;数据中心(AIDC);超导概念;沪股通;融资融券
600618,17,600618.SH,7,环氧丙烷;消毒剂;氟化工概念;国企改革;上海国企改革;沪股通;融资融券
300875,33,300875.SZ,13,军民融合;核污染防治;核电;军工;高端装备;京津冀一体化;食品安全;无人机;锂电池概念;专精特新;低空经济;机器人概念;融资融券
603298,17,603298.SH,9,同花顺出海50;智能物流;人形机器人;机器人概念;新能源汽车;宁德时代概念;5G;沪股通;融资融券
