code,market_code,股票代码,所属概念数量,所属概念
301089,33,301089.SZ,5,猴痘概念;流感;肝炎概念;合成生物;融资融券
002690,33,002690.SZ,12,医疗器械概念;牙科医疗;农机;机器人概念;机器视觉;食品安全;工业互联网;智能医疗;人工智能;鸿蒙概念;深股通;融资融券
002936,33,002936.SZ,2,深股通;融资融券
002689,33,002689.SZ,8,中俄贸易概念;2025年报预增;航空发动机;ST板块;机器人概念;机器视觉;风电;工业互联网
000656,33,000656.SZ,6,物业管理;托育服务;ST板块;三胎概念;西部大开发;股权转让(并购重组)
600583,17,600583.SH,15,天然气;绿色电力;央企国企改革;国企改革;一带一路;风电;海工装备;京津冀一体化;高端装备;DeepSeek概念;数字孪生;数据中心;沪股通;融资融券;机器人概念
600136,22,600136.SH,4,物业管理;ST板块;文化传媒概念;国企改革
600664,17,600664.SH,13,医药电商;流感;仿制药一致性评价;维生素;肝炎概念;创新药;三胎概念;养老概念;黑龙江自贸区;跨境电商;DeepSeek概念;沪股通;融资融券
002535,33,002535.SZ,7,高端装备;储能;军工;燃料电池;安防;蚂蚁集团概念;煤炭概念
000010,33,000010.SZ,6,新型城镇化;PPP概念;水利;东数西算(算力);抽水蓄能;煤炭概念
600467,17,600467.SH,6,中韩自贸区;预制菜;乡村振兴;白酒概念;流感;融资融券
002101,33,002101.SZ,19,一体化压铸;农机;华为汽车;新能源汽车;飞行汽车(eVTOL);横琴新区;国企改革;特斯拉概念;比亚迪概念;粤港澳大湾区;创投;低空经济;无人机;宁德时代概念;汽车电子;华为概念;5G;深股通;融资融券
300125,33,300125.SZ,8,新型烟草(电子烟);HJT电池;烟草;TOPCON电池;光伏概念;ST板块;工业大麻;绿色电力
300030,33,300030.SZ,12,细胞免疫治疗;医疗器械概念;智能医疗;家庭医生;横琴新区;PPP概念;人工智能;DeepSeek概念;数据要素;粤港澳大湾区;云计算;国企改革
688212,17,688212.SH,4,医疗器械概念;回购增持再贷款概念;沪股通;融资融券
001965,33,001965.SZ,11,同花顺中特估100;参股券商;PPP概念;土壤修复;国企改革;央企国企改革;京津冀一体化;智慧城市;深股通;回购增持再贷款概念;融资融券
603777,17,603777.SH,6,白酒概念;IP经济(谷子经济);智能物流;人工智能;腾讯概念;融资融券
300096,33,300096.SZ,33,数字水印;DRG/DIP;AI应用;Web3.0;蚂蚁集团概念;家庭医生;移动支付;AIGC概念;数据确权;ChatGPT概念;数据安全;数据要素;在线教育;腾讯概念;智慧政务;托育服务;华为鲲鹏;信创;数字经济;人脸识别;DeepSeek概念;区块链;智能医疗;智慧城市;人工智能;福建自贸区;华为概念;养老概念;参股保险;海峡两岸;国企改革;机器视觉;ST板块
600080,17,600080.SH,4,流感;创新药;医疗器械概念;西部大开发
603327,17,603327.SH,18,AI手机;MR(混合现实);AI眼镜;柔性屏(折叠屏);5G;小米概念;苹果概念;消费电子概念;华为概念;特斯拉概念;比亚迪概念;新能源汽车;储能;宁德时代概念;国企改革;西部大开发;金属回收;沪股通
002496,33,002496.SZ,8,ST板块;医疗废物处理;生态农业;氢能源;乡村振兴;农村电商;天然气;粮食概念
300647,33,300647.SZ,10,锂电池概念;智慧灯杆;数据中心;智慧城市;动力电池回收;液冷服务器;5G;消费电子概念;跨境电商;一带一路
002795,33,002795.SZ,7,光伏概念;股权转让(并购重组);TOPCON电池;民营医院;BC电池;人民币贬值受益;医疗器械概念
600543,17,600543.SH,6,农业种植;乡村振兴;国企改革;可降解塑料;旅游概念;西部大开发
603879,17,603879.SH,6,海峡两岸;低空经济;无人机;农机;机器人概念;摘帽
600567,17,600567.SH,18,生物质能发电;参股银行;污水处理;碳交易;固废处理;碳中和;一带一路;创投;智能物流;回购增持再贷款概念;储能;数字经济;工业互联网;比亚迪概念;无人驾驶;小米概念;沪股通;融资融券
000625,33,000625.SZ,31,网约车;兵装重组概念;智能物流;车联网(车路协同);证金持股;无人驾驶;国企改革;长安汽车概念;低空经济;飞行汽车(eVTOL);换电概念;DeepSeek概念;华为汽车;央企国企改革;西部大开发;智能座舱;机器人概念;一带一路;腾讯概念;华为概念;新能源汽车;燃料电池;人形机器人;动力电池回收;宁德时代概念;固态电池;锂电池概念;深股通;融资融券;俄乌冲突概念;股权转让(并购重组)
000752,33,000752.SZ,4,啤酒概念;ST板块;西部大开发;2025年报预增
002520,33,002520.SZ,18,成飞概念;减速器;航空发动机;大飞机;军民融合;新型工业化;工业母机;高端装备;人形机器人;机器人概念;新能源汽车;风电;一带一路;数字经济;共同富裕示范区;人民币贬值受益;深股通;融资融券
605122,17,605122.SH,4,装配式建筑;建筑节能;水泥概念;西部大开发
600835,17,600835.SH,9,减速器;人形机器人;上海国企改革;雅下水电概念;机器人概念;物联网;国企改革;沪股通;融资融券
688095,17,688095.SH,11,AIGC概念;信创;智慧政务;鸿蒙概念;人工智能;DeepSeek概念;福建自贸区;人民币贬值受益;AI应用;沪股通;融资融券
002146,33,002146.SZ,12,特色小镇;物业管理;旅游概念;PPP概念;雄安新区;一带一路;创投;养老概念;京津冀一体化;低空经济;深股通;融资融券
002239,33,002239.SZ,17,长安汽车概念;华为汽车;汽车热管理;新能源汽车;小米汽车;储能;充电桩;比亚迪概念;特斯拉概念;国企改革;无人驾驶;锂电池概念;宁德时代概念;百度概念;深股通;股权转让(并购重组);融资融券
300225,33,300225.SZ,2,创投;ST板块
600000,17,600000.SH,5,证金持股;跨境支付(CIPS);信托概念;沪股通;融资融券
600697,17,600697.SH,12,免税店;冰雪产业;物业管理;冷链物流;旅游概念;跨境电商;体育产业;国企改革;中俄贸易概念;数字经济;阿里巴巴概念;黄金概念
603056,17,603056.SH,11,统一大市场;智能物流;长三角一体化;机器人概念;回购增持再贷款概念;跨境电商;华为概念;冷链物流;军民融合;沪股通;融资融券
300841,33,300841.SZ,6,动物疫苗;合成生物;生物疫苗;西部大开发;融资融券;深股通
688708,17,688708.SH,7,军民融合;军工;商业航天;专精特新;西部大开发;沪股通;融资融券
001395,33,001395.SZ,4,专精特新;高端装备;碳纤维;融资融券
301189,33,301189.SZ,20,人民币贬值受益;专精特新;汽车电子;宠物经济;人脸识别;机器人概念;消费电子概念;车联网(车路协同);跨境电商;智能家居;智能音箱;物联网;人工智能;星闪概念;腾讯概念;无线耳机;英伟达概念;虚拟数字人;鸿蒙概念;融资融券
603992,17,603992.SH,7,C2M概念;人形机器人;智能家居;机器人概念;人民币贬值受益;福建自贸区;沪股通
603409,17,603409.SH,7,注册制次新股;新能源汽车;专精特新;华为汽车;比亚迪概念;新股与次新股;融资融券
300628,33,300628.SZ,10,信创;腾讯概念;工业互联网;人民币贬值受益;云办公;AI应用;海峡两岸;福建自贸区;深股通;融资融券
603658,17,603658.SH,10,猴痘概念;流感;基因测序;幽门螺杆菌概念;医疗器械概念;智能医疗;DeepSeek概念;人工智能;沪股通;融资融券
920953,151,920953.BJ,20,AI应用;华为鲲鹏;信创;云计算;在线教育;人脸识别;智能物流;机器人概念;智慧政务;数据要素;物联网;融资融券;AIGC概念;DeepSeek概念;数据安全;人工智能;鸿蒙概念;数字经济;AI智能体;华为昇腾
002837,33,002837.SZ,20,液冷服务器;英伟达概念;中国AI 50;数据中心;比亚迪概念;新能源汽车;储能;东数西算(算力);充电桩;华为概念;家用电器;高铁;粤港澳大湾区;军工;阿里巴巴概念;腾讯概念;抖音概念(字节概念);冷链物流;融资融券;深股通
000792,33,000792.SZ,15,盐湖提锂;小金属概念;化肥;锂电池概念;2025年报预增;同花顺漂亮100;比亚迪概念;西部大开发;新能源汽车;融资融券;深股通;央企国企改革;特色小镇;旅游概念;股权转让(并购重组)
688268,17,688268.SH,14,中芯国际概念;光刻胶;光刻机;存储芯片;第三代半导体;芯片概念;专精特新;氟化工概念;核电;氢能源;粤港澳大湾区;俄乌冲突概念;沪股通;融资融券
600066,17,600066.SH,12,同花顺出海50;露营经济;沪股通;融资融券;汽车热管理;冷链物流;新能源汽车;无人驾驶;车联网(车路协同);燃料电池;DeepSeek概念;氢能源
301337,33,301337.SZ,14,脑机接口;AI应用;智能医疗;养老概念;人工智能;数据要素;鸿蒙概念;信创;云计算;国产操作系统;物联网;专精特新;机器人概念;融资融券
920008,151,920008.BJ,6,虚拟现实;军工信息化;融资融券;专精特新;军工;西部大开发
920689,151,920689.BJ,8,高铁;高端装备;风电;专精特新;数据中心;融资融券;海工装备;核电
603019,17,603019.SH,33,中国AI 50;液冷服务器;新型工业化;芯片概念;国产操作系统;量子科技;数据中心;东数西算(算力);网络安全;算力租赁;数据安全;信创;工业互联网;数字孪生;百度概念;云计算;智谱AI;腾讯概念;人工智能;智慧城市;抖音概念(字节概念);区块链;数字经济;DeepSeek概念;智能医疗;创投;Web3.0;雄安新区;沪股通;国企改革;同花顺中特估100;中字头股票;融资融券
000975,33,000975.SZ,9,金属铅;黄金概念;金属锌;小金属概念;回购增持再贷款概念;西部大开发;深股通;融资融券;国企改革
605333,17,605333.SH,6,人形机器人;华为汽车;新能源汽车;无人机;特斯拉概念;沪股通
603298,17,603298.SH,9,同花顺出海50;人形机器人;新能源汽车;机器人概念;5G;宁德时代概念;智能物流;沪股通;融资融券
688633,17,688633.SH,4,专精特新;高端装备;一带一路;融资融券
301072,33,301072.SZ,3,新能源汽车;比亚迪概念;融资融券
300496,33,300496.SZ,56,MLOps概念;多模态AI;华为欧拉;ChatGPT概念;AI智能体;鸿蒙概念;百度概念;AIGC概念;中国AI 50;语音技术;元宇宙;国产操作系统;车联网(车路协同);虚拟数字人;阿里巴巴概念;抖音概念(字节概念);AI手机;虚拟现实;智能音箱;腾讯概念;区块链;MR(混合现实);人工智能;智能座舱;DeepSeek概念;华为海思概念股;华为概念;机器视觉;独角兽概念;英伟达概念;AI PC;智能穿戴;数字经济;物联网;无人驾驶;AI眼镜;低空经济;无人机;智能医疗;小米概念;5G;传感器;消费电子概念;机器人概念;新型工业化;小米汽车;智能家居;比亚迪概念;长安汽车概念;华为汽车;智能物流;回购增持再贷款概念;智能电网;AI应用;深股通;融资融券
301023,33,301023.SZ,9,减速器;人形机器人;机器人概念;专精特新;储能;光伏概念;特高压;股权转让(并购重组);融资融券
301038,33,301038.SZ,20,数字孪生;水利;深圳国企改革;新型城镇化;地下管网;PPP概念;物联网;DeepSeek概念;华为概念;雅下水电概念;智慧政务;粤港澳大湾区;乡村振兴;污水处理;光伏概念;物业管理;抽水蓄能;国企改革;深股通;融资融券
605196,17,605196.SH,9,人民币贬值受益;回购增持再贷款概念;中俄贸易概念;光伏概念;一带一路;海工装备;工业互联网;智能电网;沪股通
003030,33,003030.SZ,4,人造肉;宠物经济;共同富裕示范区;网红经济
603713,17,603713.SH,10,航运概念;统一大市场;回购增持再贷款概念;上海自贸区;跨境电商;智能物流;自由贸易港;人工智能;融资融券;沪股通
301055,33,301055.SZ,11,IP经济(谷子经济);NFT概念;DeepSeek概念;AI智能体;跨境电商;家用电器;露营经济;物联网;超级品牌;2025年报预增;融资融券
688569,17,688569.SH,8,高铁;一带一路;充电桩;国企改革;央企国企改革;京津冀一体化;沪股通;融资融券
300293,33,300293.SZ,10,光刻机;人工智能;特斯拉概念;工业母机;高端装备;新型工业化;一带一路;氢能源;人民币贬值受益;深股通
920641,151,920641.BJ,16,股权转让(并购重组);光伏概念;智慧灯杆;新能源汽车;智慧城市;虚拟电厂;充电桩;融资融券;一带一路;军工;家用电器;传感器;智能音箱;储能;车联网(车路协同);东数西算(算力)
688276,17,688276.SH,6,流感;生物疫苗;阿尔茨海默概念;国企改革;沪股通;融资融券
301510,33,301510.SZ,18,工业母机;新型工业化;传感器;机器视觉;机器人概念;先进封装;高端装备;芯片概念;工业互联网;专精特新;物联网;智能物流;粤港澳大湾区;创投;职业教育;污水处理;深股通;融资融券
688646,22,688646.SH,19,宁德时代概念;动力电池回收;锂电池概念;固态电池;芯片概念;钠离子电池;储能;新能源汽车;比亚迪概念;专精特新;智能物流;长安汽车概念;机器人概念;钙钛矿电池;机器视觉;新型工业化;ST板块;人形机器人;装配式建筑
688681,17,688681.SH,13,智能电网;充电桩;电力物联网;柔性直流输电;特高压;虚拟电厂;储能;专精特新;绿色电力;物联网;工业互联网;2025年报预增;融资融券
001324,33,001324.SZ,6,装配式建筑;建筑节能;高铁;储能;机器人概念;融资融券
603160,17,603160.SH,30,MCU芯片;汽车芯片;无线耳机;AI手机;AI眼镜;智能穿戴;智能座舱;星闪概念;芯片概念;中芯国际概念;小米概念;传感器;消费电子概念;OLED;汽车电子;电子纸;物联网;华为概念;虚拟现实;新能源汽车;智能家居;长安汽车概念;人脸识别;粤港澳大湾区;鸿蒙概念;人工智能;智能医疗;沪股通;AI应用;融资融券
603214,17,603214.SH,6,托育服务;三胎概念;跨境电商;IP经济(谷子经济);拼多多概念;腾讯概念
300389,33,300389.SZ,12,柔性屏(折叠屏);人民币贬值受益;2025年报预增;MicroLED概念;MiniLED;储能;创投;足球概念;华为概念;虚拟现实;数字经济;深股通
300661,33,300661.SZ,11,汽车芯片;芯片概念;无线耳机;消费电子概念;OLED;传感器;专精特新;人工智能;锂电池概念;融资融券;深股通
688076,22,688076.SH,12,减肥药;创新药;肝炎概念;CRO概念;流感;辅助生殖;合成生物;ST板块;AI应用;智能医疗;人民币贬值受益;专精特新
601607,17,601607.SH,11,证金持股;医药电商;仿制药一致性评价;创新药;生物疫苗;上海国企改革;医疗器械概念;国企改革;上海自贸区;沪股通;融资融券
002475,33,002475.SZ,34,同花顺果指数;共封装光学(CPO);无线耳机;华为手机;苹果概念;智能座舱;AI眼镜;汽车电子;智能音箱;液冷服务器;消费电子概念;铜缆高速连接;人形机器人;智能穿戴;毫米波雷达;芯片概念;新能源汽车;MR(混合现实);5G;充电桩;机器视觉;无人驾驶;同花顺出海50;机器人概念;数据中心;虚拟现实;人民币贬值受益;深股通;融资融券;海峡两岸;粤港澳大湾区;华为概念;同花顺漂亮100;证金持股
