股票代码,所属概念数量,code,market_code,所属概念
301590.SZ,10,301590,33,高压快充;数据中心(AIDC);小米概念;换电概念;新能源汽车;充电桩;储能;粤港澳大湾区;深股通;融资融券
002420.SZ,22,002420,33,农机;广东自贸区;医疗器械概念;家用电器;低空经济;飞行汽车(eVTOL);华为汽车;粤港澳大湾区;机器人概念;汽车热管理;华为概念;新能源汽车;比亚迪概念;锂电池概念;储能;充电桩;小米概念;人形机器人;宁德时代概念;光伏概念;富士康概念;股权转让(并购重组)
000677.SZ,5,000677,33,ST板块;京津冀一体化;低空经济;军工;航空发动机
600688.SH,9,600688,17,航运概念;国企改革;氢能源;央企国企改革;碳交易;燃料电池;碳纤维;沪股通;融资融券
300125.SZ,9,300125,33,工业大麻;HJT电池;新型烟草(电子烟);烟草;TOPCON电池;光伏概念;绿色电力;芯片概念;摘帽
601298.SH,12,601298,17,高股息精选;同花顺中特估100;中韩自贸区;航运概念;国企改革;中俄贸易概念;一带一路;DeepSeek概念;区块链;华为概念;融资融券;沪股通
600735.SH,10,600735,22,中韩自贸区;ST板块;旅游概念;三胎概念;养老概念;跨境电商;中俄贸易概念;石墨烯;人民币贬值受益;机器人概念
601568.SH,8,601568,17,煤化工概念;水泥概念;国企改革;西部大开发;绿色电力;氢能源;沪股通;融资融券
002125.SZ,11,002125,33,小金属概念;固态电池;金属镍;钠离子电池;锂电池概念;宁德时代概念;比亚迪概念;污水处理;国企改革;深股通;融资融券
601001.SH,5,601001,17,煤炭概念;高股息精选;国企改革;沪股通;融资融券
688018.SH,17,688018,17,MCU芯片;中国AI 50;WiFi 6;芯片概念;星闪概念;小米概念;物联网;抖音概念(字节概念);语音技术;机器人概念;AI智能体;人工智能;智能家居;数字经济;上海自贸区;沪股通;融资融券
301010.SZ,8,301010,33,建筑节能;专精特新;冷链物流;数据中心(AIDC);碳中和;特斯拉概念;冰雪产业;融资融券
600543.SH,7,600543,22,乡村振兴;西部大开发;旅游概念;农业种植;国企改革;可降解塑料;ST板块
600130.SH,5,600130,17,人脸识别;卫星导航;汽车电子;消费电子概念;摘帽
300258.SZ,16,300258,33,减速器;人形机器人;华为汽车;汽车热管理;长安汽车概念;农机;小米汽车;机器人概念;特斯拉概念;新能源汽车;比亚迪概念;小米概念;燃料电池;氢能源;深股通;融资融券
600682.SH,10,600682,17,民营医院;细胞免疫治疗;基因测序;创新药;养老概念;IP经济(谷子经济);物业管理;机器人概念;沪股通;融资融券
000637.SZ,3,000637,33,碳中和;国企改革;旅游概念
600219.SH,13,600219,17,金属回收;锂电池概念;一带一路;宁德时代概念;大飞机;人民币贬值受益;高铁;证金持股;机器人概念;新能源汽车;高股息精选;沪股通;融资融券
601798.SH,16,601798,17,海工装备;光热发电;碳中和;氢能源;储能;一带一路;页岩气;天然气;专精特新;俄乌冲突概念;西部大开发;机器人概念;央企国企改革;国企改革;2026中报预增;股权转让(并购重组)
605007.SH,4,605007,17,共同富裕示范区;海峡两岸;2026中报预增;沪股通
301173.SZ,5,301173,33,长安汽车概念;新能源汽车;比亚迪概念;汽车电子;融资融券
688509.SH,22,688509,17,华为欧拉;信创;时空大数据;数据要素;智慧城市;物联网;军工信息化;华为概念;无人机;数字经济;数字乡村;人工智能;低空经济;卫星导航;DeepSeek概念;空间计算;地下管网;PPP概念;国企改革;央企国企改革;碳交易;融资融券
300701.SZ,7,300701,33,安防;智能家居;物联网;传感器;机器视觉;小米概念;股权转让(并购重组)
605122.SH,4,605122,17,装配式建筑;建筑节能;水泥概念;西部大开发
000050.SZ,21,000050,33,电子纸;MicroLED概念;柔性屏(折叠屏);智能座舱;虚拟现实;智能穿戴;汽车电子;MiniLED;小米概念;苹果概念;消费电子概念;华为概念;智能家居;OLED;碳中和;芯片概念;国企改革;央企国企改革;深股通;融资融券;玻璃基板
300011.SZ,13,300011,33,高铁;人工智能;语音技术;低空经济;一带一路;高端装备;空气能热泵;机器人概念;汽车热管理;国企改革;储能;动力电池回收;高压快充
300675.SZ,20,300675,33,装配式建筑;新型城镇化;建筑节能;房屋检测;乡村振兴;雄安新区;职业教育;水利;深圳国企改革;一带一路;国企改革;碳中和;智慧城市;光伏建筑一体化;区块链;数据要素;粤港澳大湾区;智能电网;虚拟电厂;数据中心(AIDC)
300306.SZ,11,300306,33,人工智能;人脸识别;专精特新;机器人概念;军工;华为概念;基因测序;充电桩;眼科医疗;汽车电子;OLED
300168.SZ,35,300168,33,DRG/DIP;家庭医生;财税数字化;在线教育;虚拟数字人;智慧政务;AI应用;互联网保险;数据要素;数字乡村;MLOps概念;华为鲲鹏;养老概念;鸿蒙概念;数字经济;华为盘古;信创;电子身份证;区块链;AI智能体;DeepSeek概念;移动支付;人工智能;智慧城市;网络安全;时空大数据;安防;乡村振兴;智能医疗;算力租赁;机器人概念;华为概念;数据中心(AIDC);深股通;融资融券
300237.SZ,19,300237,33,股权转让(并购重组);农业种植;垃圾分类;氢能源;PPP概念;固废处理;国企改革;乡村振兴;新型城镇化;长安汽车概念;ST板块;汽车热管理;充电桩;旅游概念;储能;特色小镇;新能源汽车;军工;比亚迪概念
301667.SZ,11,301667,33,注册制次新股;锂电池概念;宁德时代概念;汽车热管理;新能源汽车;储能;华为概念;专精特新;深股通;新股与次新股;融资融券
300542.SZ,34,300542,33,数字货币;Web3.0;跨境支付(CIPS);互联网金融;区块链;NFT概念;鸿蒙概念;华为欧拉;华为鲲鹏;数据要素;AI应用;信创;财税数字化;虚拟数字人;百度概念;元宇宙;智慧城市;网络安全;人工智能;DeepSeek概念;云计算;华为昇腾;军工信息化;一带一路;低空经济;军民融合;华为概念;军工;同花顺新质50;数据中心(AIDC);商业航天;华为海思概念股;深股通;股权转让(并购重组)
000755.SZ,7,000755,33,绿色电力;国企改革;乡村振兴;一带一路;储能;深股通;融资融券
600117.SH,8,600117,17,特钢概念;西部大开发;雅下水电概念;煤炭概念;海工装备;军工;商业航天;沪股通
603296.SH,36,603296,17,AI PC;智能音箱;中国AI 50;液冷服务器;无线耳机;英伟达概念;华为手机;数据中心(AIDC);消费电子概念;上海自贸区;星闪概念;AI眼镜;抖音概念(字节概念);智能穿戴;东数西算(算力);小米概念;华为概念;汽车电子;智能家居;阿里巴巴概念;腾讯概念;虚拟现实;医疗器械概念;芯片概念;智能座舱;无人驾驶;毫米波雷达;机器人概念;人形机器人;2026中报预增;百度概念;车联网(车路协同);MR(混合现实);5G;沪股通;融资融券
688065.SH,6,688065,17,可降解塑料;合成生物;专精特新;同花顺新质50;沪股通;融资融券
603920.SH,30,603920,17,共封装光学(CPO);PCB概念;OLED;汽车电子;AI眼镜;5G;毫米波雷达;智能座舱;人形机器人;数据中心(AIDC);特斯拉概念;无人驾驶;新能源汽车;商业航天;东数西算(算力);光伏概念;无人机;机器人概念;飞行汽车(eVTOL);充电桩;储能;低空经济;海峡两岸;粤港澳大湾区;脑机接口;人民币贬值受益;国企改革;股权转让(并购重组);融资融券;沪股通
688152.SH,17,688152,17,华为欧拉;云办公;华为鲲鹏;信创;数据安全;云计算;网络安全;国产操作系统;DeepSeek概念;智能电网;华为概念;机器人概念;专精特新;商业航天;人形机器人;养老概念;融资融券
001203.SZ,16,001203,33,小金属概念;金属铅;金属锌;固态电池;金属回收;锂电池概念;参股银行;西部大开发;乡村振兴;旅游概念;储能;绿色电力;创投;职业教育;融资融券;深股通
300725.SZ,9,300725,33,CRO概念;创新药;合成生物;智能医疗;人民币贬值受益;人工智能;AI应用;深股通;融资融券
301138.SZ,4,301138,33,机器人概念;机器视觉;人工智能;融资融券
002933.SZ,10,002933,33,京津冀一体化;军民融合;海工装备;机器人概念;国企改革;军工;无人机;高端装备;专精特新;人形机器人
920035.BJ,10,920035,151,跨境电商;芯片概念;液冷服务器;云计算;物联网;冷链物流;专精特新;新股与次新股;融资融券;人民币贬值受益
688420.SH,12,688420,17,人工智能;AI应用;AI智能体;新型工业化;DeepSeek概念;机器视觉;高端装备;专精特新;金属回收;锂电池概念;动力电池回收;融资融券
688227.SH,20,688227,17,算力租赁;华为欧拉;云计算;信创;智慧政务;东数西算(算力);芯片概念;数据要素;AI智能体;华为概念;数字经济;DeepSeek概念;人工智能;军工;区块链;互联网金融;时空大数据;云办公;沪股通;融资融券
002810.SZ,7,002810,33,2026一季报预增;锂电池概念;人民币贬值受益;专精特新;2026中报预增;融资融券;深股通
605222.SH,16,605222,17,大飞机;商业航天;海工装备;军工;可控核聚变;核电;柔性直流输电;机器人概念;特高压;特斯拉概念;充电桩;光伏概念;数据中心(AIDC);储能;风电;沪股通
301046.SZ,13,301046,33,人形机器人;机器人概念;换电概念;智能电网;储能;光伏概念;东数西算(算力);光热发电;新型城镇化;虚拟电厂;光伏建筑一体化;绿色电力;融资融券
688298.SH,14,688298,17,禽流感;猴痘概念;肝炎概念;生物疫苗;基因测序;芬太尼;宠物经济;动物疫苗;智能医疗;医疗器械概念;食品安全;人民币贬值受益;沪股通;融资融券
301261.SZ,10,301261,33,减速器;工业母机;人形机器人;机器人概念;高端装备;专精特新;创投;京津冀一体化;深股通;融资融券
301613.SZ,14,301613,33,新能源汽车;无人机;宁德时代概念;比亚迪概念;机器人概念;储能;锂电池概念;固态电池;西部大开发;消费电子概念;富士康概念;股权转让(并购重组);深股通;融资融券
300505.SZ,9,300505,33,磷化工;化肥;西部大开发;固废处理;宠物经济;一带一路;人民币贬值受益;深股通;融资融券
603662.SH,11,603662,17,人形机器人;同花顺新质50;机器视觉;机器人概念;传感器;物联网;华为概念;芯片概念;数据中心(AIDC);融资融券;沪股通
300689.SZ,9,300689,33,芯片概念;专精特新;液冷服务器;第三代半导体;粤港澳大湾区;消费电子概念;车联网(车路协同);人民币贬值受益;深股通
688339.SH,7,688339,17,专精特新;燃料电池;储能;京津冀一体化;氢能源;沪股通;融资融券
002955.SZ,15,002955,33,托育服务;在线教育;体育产业;AI应用;鸿蒙概念;人工智能;DeepSeek概念;创投;云办公;多模态AI;人民币贬值受益;腾讯概念;华为概念;股权转让(并购重组);深股通
688165.SH,18,688165,17,减速器;人形机器人;新型工业化;机器视觉;机器人概念;新能源汽车;华为欧拉;专精特新;工业互联网;人工智能;华为概念;富士康概念;锂电池概念;光伏概念;氢能源;国企改革;沪股通;融资融券
603365.SH,3,603365,17,高股息精选;网红经济;沪股通
603611.SH,17,603611,17,智能物流;一带一路;互联网金融;工业互联网;新型工业化;统一大市场;人民币贬值受益;冷链物流;车联网(车路协同);机器人概念;无人驾驶;物联网;人形机器人;宁德时代概念;高股息精选;锂电池概念;沪股通
301131.SZ,20,301131,33,专精特新;可降解塑料;家用电器;粤港澳大湾区;长安汽车概念;POE胶膜;机器人概念;碳纤维;华为汽车;PEEK材料;小米概念;新能源汽车;无人机;光伏概念;充电桩;HJT电池;钙钛矿电池;TOPCON电池;绿色电力;融资融券
603320.SH,2,603320,17,空气能热泵;家用电器
300873.SZ,20,300873,33,新型工业化;工业互联网;数字孪生;机器人概念;人工智能;AI智能体;人形机器人;新能源汽车;粤港澳大湾区;DeepSeek概念;智能物流;数字经济;芯片概念;一带一路;跨境电商;冷链物流;统一大市场;航运概念;深股通;融资融券
603199.SH,2,603199,17,旅游概念;国企改革
920357.BJ,7,920357,151,毫米波雷达;新能源汽车;融资融券;专精特新;消费电子概念;汽车电子;PCB概念
603661.SH,7,603661,17,培育钻石;芯片概念;智能家居;人民币贬值受益;一带一路;跨境电商;沪股通
688360.SH,22,688360,17,人形机器人;新型工业化;数字孪生;机器人概念;物联网;高端装备;专精特新;华为概念;Web3.0;人工智能;智能物流;阿里巴巴概念;数字经济;拼多多概念;宁德时代概念;储能;跨境电商;锂电池概念;冷链物流;统一大市场;沪股通;融资融券
300876.SZ,3,300876,33,碳纤维;专精特新;融资融券
688082.SH,7,688082,17,存储芯片;先进封装;中芯国际概念;第三代半导体;芯片概念;沪股通;融资融券
300535.SZ,9,300535,33,有机硅概念;染料;一带一路;西部大开发;专精特新;新型工业化;高端装备;充电桩;光刻胶
688570.SH,15,688570,17,鸿蒙概念;新型工业化;DeepSeek概念;人工智能;机器人概念;高端装备;国企改革;央企国企改革;一带一路;传感器;华为概念;煤炭概念;绿色电力;数据中心(AIDC);融资融券
001208.SZ,22,001208,33,卫星导航;商业航天;军工;海工装备;核电;高铁;特高压;可控核聚变;水利;高端装备;充电桩;专精特新;工业互联网;机器人概念;风电;比亚迪概念;新能源汽车;光伏概念;人形机器人;新疆振兴;国企改革;深股通
000901.SZ,27,000901,33,军民融合;军工;卫星导航;商业航天;无人机;数字孪生;车联网(车路协同);智慧城市;工业互联网;京津冀一体化;中俄贸易概念;物联网;一带一路;无人驾驶;智能物流;新能源汽车;智能电网;黑龙江自贸区;传感器;人民币贬值受益;央企国企改革;国企改革;智能座舱;汽车电子;俄乌冲突概念;深股通;融资融券
001216.SZ,11,001216,33,牙科医疗;跨境电商;人民币贬值受益;NFT概念;华为概念;参股银行;特高压;智能穿戴;消费电子概念;柔性直流输电;股权转让(并购重组)
300192.SZ,11,300192,33,职业教育;人工智能;在线教育;AI视频;东数西算(算力);ChatGPT概念;AI应用;DeepSeek概念;芯片概念;股权转让(并购重组);深股通
920706.BJ,9,920706,151,俄乌冲突概念;芯片概念;工业母机;中俄贸易概念;互联网金融;融资融券;一带一路;海峡两岸;专精特新
