code,market_code,所属概念,股票代码,所属概念数量
002156,33,国家大基金持股;存储芯片;先进封装;AI PC;汽车芯片;华为海思概念股;芯片概念;共封装光学(CPO);消费电子概念;汽车电子;第三代半导体;毫米波雷达;智能座舱;智能穿戴;传感器;同花顺新质50;比亚迪概念;特斯拉概念;物联网;2025年报预增;海峡两岸;人民币贬值受益;创投;深股通;融资融券,002156.SZ,25
603661,17,培育钻石;人民币贬值受益;跨境电商;智能家居;一带一路;芯片概念;沪股通,603661.SH,7
600520,17,先进封装;芯片概念;股权转让(并购重组);机器人概念;国企改革;沪股通,600520.SH,6
603005,17,先进封装;光刻机;光刻胶;第三代半导体;汽车芯片;芯片概念;消费电子概念;汽车电子;传感器;新能源汽车;华为概念;虚拟现实;人民币贬值受益;长三角一体化;沪股通;融资融券,603005.SH,16
002674,33,华为汽车;海峡两岸;PPP概念;固废处理,002674.SZ,4
603010,17,新能源汽车;比亚迪概念;芯片概念;合成生物;锂电池概念;磷化工;融资融券;沪股通,603010.SH,8
600592,17,人形机器人;大飞机;军民融合;军工;新能源汽车;商业航天;海峡两岸;海工装备;国企改革;参股券商;风电;融资融券;沪股通,600592.SH,13
603871,17,统一大市场;冷链物流;中俄贸易概念;PPP概念;一带一路;智能物流;沪股通;融资融券,603871.SH,8
002951,33,蚂蚁集团概念;数字经济;风电;储能;超级电容;西部大开发;深股通,002951.SZ,7
600969,17,绿色电力;风电;充电桩;污水处理;地下管网;国企改革;PPP概念;一带一路;燃料电池,600969.SH,9
002185,33,存储芯片;国家大基金持股;先进封装;汽车芯片;芯片概念;第三代半导体;华为海思概念股;5G;汽车电子;共封装光学(CPO);传感器;智能座舱;毫米波雷达;华为概念;比亚迪概念;机器人概念;无人驾驶;西部大开发;深股通;融资融券,002185.SZ,20
000995,33,白酒概念;农业种植;乡村振兴;西部大开发,000995.SZ,4
600578,17,超超临界发电;绿色电力;蚂蚁集团概念;风电;煤炭概念;氢能源;高股息精选;储能;国企改革;京津冀一体化;证金持股;2025年报预增;沪股通;融资融券,600578.SH,14
002438,33,可控核聚变;核电;海工装备;液冷服务器;航空发动机;军工;风电;芯片概念;无人机;军民融合;商业航天;燃料电池;氢能源;超超临界发电;深股通;融资融券,002438.SZ,16
600831,17,数据确权;智慧政务;国资云;知识产权保护;文化传媒概念;数字乡村;短剧游戏;腾讯概念;互联网金融;智慧城市;百度概念;DeepSeek概念;人工智能;算力租赁;PPP概念;华为概念;东数西算(算力);智能家居;乡村振兴;数据中心;5G;国企改革;西部大开发;农村电商;摘帽,600831.SH,25
002012,33,超级电容;共同富裕示范区;烟草;碳中和;数字经济;数据要素;储能;互联网金融,002012.SZ,8
000510,33,金属铜;小金属概念;石墨烯;芯片概念;西部大开发;化债概念(AMC概念),000510.SZ,6
002735,33,军工信息化;军工;可控核聚变;低空经济;核电;飞行汽车(eVTOL);信创;比亚迪概念;新能源汽车;医疗器械概念;光伏概念;储能;可降解塑料;无线充电;富士康概念;两轮车;深股通,002735.SZ,17
300225,33,ST板块;消费电子概念;创投,300225.SZ,3
600603,17,新疆振兴;统一大市场;西部大开发;冷链物流;一带一路;沪股通;摘帽,600603.SH,7
002388,33,粤港澳大湾区;锂电池概念;有机硅概念;比亚迪概念;固态电池;华为概念;消费电子概念;钠离子电池;新能源汽车;无人机;充电桩;人形机器人;富士康概念;氟化工概念;摘帽,002388.SZ,15
600985,17,煤炭概念;煤化工概念;超超临界发电;绿色电力;民爆概念;国企改革;华为概念;融资融券;沪股通,600985.SH,9
002745,33,MicroLED概念;MiniLED;光伏概念;PCB概念;小米概念;储能;粤港澳大湾区;智能家居;人民币贬值受益;机器人概念;人工智能;DeepSeek概念;深股通;融资融券,002745.SZ,14
000509,33,工业母机;碳交易;碳中和;人民币贬值受益;网络安全;信创;国企改革;西部大开发,000509.SZ,8
000875,33,抽水蓄能;超超临界发电;绿色电力;风电;充电桩;央企国企改革;储能;PPP概念;氢能源;国企改革;一带一路;华为概念;乡村振兴;机器人概念;深股通;融资融券,000875.SZ,16
603956,17,智慧城市;物联网;数字孪生;数据要素;AI应用;信创;人工智能;数字乡村;AI智能体;数字经济;华为鲲鹏;智谱AI;区块链;工业互联网;DeepSeek概念;空间计算;新型城镇化;水利;华为概念;专精特新;新型工业化;华为昇腾;净水概念;机器人概念;乡村振兴;液冷服务器,603956.SH,26
688052,17,汽车芯片;MCU芯片;先进封装;芯片概念;消费电子概念;传感器;汽车电子;物联网;人形机器人;机器人概念;新能源汽车;沪股通;融资融券,688052.SH,13
000518,33,医疗器械概念;肝炎概念;新型城镇化;摘帽,000518.SZ,4
000966,33,超超临界发电;生物质能发电;抽水蓄能;绿色电力;碳交易;虚拟电厂;风电;光热发电;碳中和;央企国企改革;国企改革;储能;创投;融资融券;深股通,000966.SZ,15
600376,17,租售同权;冰雪产业;体育产业;京津冀一体化;养老概念;证金持股;物业管理;新型城镇化;雄安新区;国企改革;融资融券;沪股通,600376.SH,12
301338,33,共封装光学(CPO);MiniLED;PCB概念;华为手机;先进封装;富士康概念;第三代半导体;汽车芯片;苹果概念;芯片概念;消费电子概念;工业母机;军工;机器视觉;高端装备;专精特新;小米概念;华为概念;锂电池概念;比亚迪概念;新型工业化;2025年报预增;工业互联网;深股通;融资融券,301338.SZ,25
688310,17,专精特新;医疗器械概念;高端装备;融资融券,688310.SH,4
600162,17,养老概念;京津冀一体化;粤港澳大湾区;民营医院;沪股通;融资融券,600162.SH,6
000564,33,无人零售;物业管理;百度概念;IP经济(谷子经济);统一大市场;自由贸易港;跨境电商;新疆振兴;网红经济;乡村振兴;冷链物流;西部大开发;供销社;军民融合;农村电商;深股通;融资融券,000564.SZ,17
688345,17,钠离子电池;固态电池;锂电池概念;储能;两轮车;数据中心;机器人概念;融资融券,688345.SH,8
300702,33,CRO概念;合成生物;医药电商;人民币贬值受益;2025年报预增;深股通,300702.SZ,6
688618,17,光纤概念;WiFi 6;智慧灯杆;5G;芯片概念;网络安全;安防;专精特新;高铁;星闪概念;智能电网;物联网;水利;海工装备;智慧城市;车联网(车路协同);华为概念;换电概念;人工智能;粤港澳大湾区;充电桩;数字经济;无人驾驶;新型工业化;工业互联网;智能物流;机器人概念;DeepSeek概念;一带一路;风电;储能;融资融券,688618.SH,32
301312,33,共封装光学(CPO);AI PC;先进封装;苹果概念;MiniLED;华为海思概念股;MicroLED概念;新型烟草(电子烟);消费电子概念;AI眼镜;芯片概念;汽车电子;数据中心;机器视觉;MR(混合现实);专精特新;比亚迪概念;华为概念;虚拟现实;空间计算;新型工业化;高端装备;机器人概念;粤港澳大湾区;元宇宙;深股通;融资融券,301312.SZ,27
688256,17,汽车芯片;先进封装;中国AI 50;芯片概念;数据中心;同花顺新质50;东数西算(算力);国产操作系统;阿里巴巴概念;人工智能;沪股通;融资融券,688256.SH,12
300286,33,智能电网;电力物联网;数据中心;虚拟电厂;储能;充电桩;传感器;专精特新;华为概念;安防;人工智能;深股通,300286.SZ,12
688455,17,专精特新;跨境电商;机器人概念;智能物流;人形机器人;储能;锂电池概念;融资融券,688455.SH,8
300623,33,中芯国际概念;汽车芯片;芯片概念;第三代半导体;5G;汽车电子;高压快充;专精特新;柔性直流输电;新能源汽车;充电桩;深股通;股权转让(并购重组);融资融券,300623.SZ,14
688629,17,铜缆高速连接;共封装光学(CPO);5G;数据中心;卫星导航;高压快充;商业航天;华为概念;阿里巴巴概念;腾讯概念;无人机;军工;低空经济;比亚迪概念;核电;机器人概念;新能源汽车;高铁;西部大开发;国企改革;沪股通;融资融券,688629.SH,22
301389,33,PET铜箔;富士康概念;苹果概念;消费电子概念;汽车电子;智能穿戴;智能座舱;专精特新;新能源汽车;海峡两岸;股权转让(并购重组);深股通;融资融券,301389.SZ,13
000021,33,存储芯片;先进封装;共封装光学(CPO);芯片概念;第三代半导体;汽车电子;超级电容;物联网;智能电网;无人机;机器人概念;新能源汽车;储能;区块链;虚拟电厂;数字经济;人民币贬值受益;智能物流;医疗器械概念;央企国企改革;国企改革;深股通;融资融券,000021.SZ,23
300151,33,芯片概念;机器人概念;人民币贬值受益;创投;医疗器械概念;基因测序;辅助生殖;医药电商;融资融券;深股通,300151.SZ,10
300656,33,汽车芯片;芯片概念;第三代半导体;机器视觉;传感器;华为概念;电子身份证;比亚迪概念;无人机;粤港澳大湾区;人工智能;光伏概念;海峡两岸;储能;特高压,300656.SZ,15
300475,33,存储芯片;东数西算(算力);数据中心;芯片概念;抖音概念(字节概念);腾讯概念;阿里巴巴概念;粤港澳大湾区;2026一季报预增;2025年报预增;人民币贬值受益;家用电器;深股通;融资融券,300475.SZ,14
301095,33,光刻机;共封装光学(CPO);存储芯片;第三代半导体;芯片概念;专精特新;信创;人工智能;AI智能体;DeepSeek概念;深股通;融资融券,301095.SZ,12
688081,17,军工信息化;军民融合;军工;时空大数据;无人机;芯片概念;低空经济;华为昇腾;量子科技;多模态AI;安防;人工智能;DeepSeek概念;融资融券,688081.SH,14
605376,17,金属镍;3D打印;专精特新;锂电池概念;2025年报预增;小金属概念;光伏概念;人民币贬值受益;硅能源;融资融券;沪股通,605376.SH,11
300398,33,光纤概念;存储芯片;先进封装;中芯国际概念;光刻胶;第三代半导体;OLED;芯片概念;电子纸;光伏概念;新能源汽车;深股通;融资融券,300398.SZ,13
300834,33,专精特新;粤港澳大湾区;融资融券,300834.SZ,3
300322,33,WiFi 6;6G概念;毫米波雷达;5G;汽车电子;液冷服务器;先进封装;消费电子概念;AI眼镜;智能穿戴;卫星导航;华为概念;虚拟现实;商业航天;小米概念;元宇宙;太赫兹;芯片概念;车联网(车路协同);无线充电;传感器;物联网;无人驾驶;无人机;比亚迪概念;机器人概念;新能源汽车;特斯拉概念;汽车热管理;粤港澳大湾区;海峡两岸;储能;深股通;融资融券,300322.SZ,34
301195,33,鸿蒙概念;物联网;人工智能;DeepSeek概念;机器视觉;华为概念;工业互联网;机器人概念;无人驾驶;专精特新;卫星导航;5G;商业航天;芯片概念;融资融券,301195.SZ,15
688671,17,专精特新;新型城镇化;物联网;智慧城市;污水处理;核污染防治;数字经济;数据要素;水利;AI应用;AIGC概念;碳中和;农机;海工装备;融资融券,688671.SH,15
300520,33,MLOps概念;华为昇腾;网络安全;华为鲲鹏;信创;量子科技;AIGC概念;智慧政务;ChatGPT概念;AI应用;AI智能体;东数西算(算力);数据要素;区块链;在线教育;车联网(车路协同);华为概念;ETC;人工智能;5G;数据中心;数字孪生;数字乡村;智慧城市;数字经济;DeepSeek概念;商业航天;军工信息化;无人驾驶;低空经济;比亚迪概念;机器人概念;智能医疗;军工;新能源汽车;汽车热管理;智能物流;宁德时代概念;虚拟电厂;养老概念;储能;水利;锂电池概念;回购增持再贷款概念;深股通;融资融券,300520.SZ,46
688168,17,网络安全;信创;云计算;数据安全;国产操作系统;AI智能体;东数西算(算力);百度概念;数据中心;人工智能;DeepSeek概念;华为概念;换电概念;专精特新;沪股通;融资融券,688168.SH,16
603713,17,统一大市场;自由贸易港;回购增持再贷款概念;上海自贸区;航运概念;智能物流;跨境电商;人工智能;融资融券;沪股通,603713.SH,10
603158,17,液冷服务器;数据中心;汽车电子;无线充电;智能座舱;华为概念;汽车热管理;传感器;比亚迪概念;空气能热泵;特斯拉概念;专精特新;新能源汽车;华为汽车;长安汽车概念;储能;燃料电池;氢能源,603158.SH,18
688484,17,汽车芯片;MCU芯片;芯片概念;AI眼镜;AI手机;消费电子概念;液冷服务器;智能穿戴;无线充电;小米概念;汽车电子;传感器;智能座舱;阿里巴巴概念;机器人概念;锂电池概念;储能;人民币贬值受益;沪股通;融资融券,688484.SH,20
688757,17,存储芯片;先进封装;芯片概念;光刻胶;新能源汽车;沪股通;融资融券,688757.SH,7
003019,33,人形机器人;特斯拉概念;新能源汽车;智能座舱;机器人概念;汽车电子;人民币贬值受益;海峡两岸;芯片概念;数字货币;人工智能;福建自贸区;物联网;深股通,003019.SZ,14
301316,33,华为海思概念股;云计算;多模态AI;信创;小红书概念;芯片概念;5G;抖音概念(字节概念);阿里巴巴概念;ChatGPT概念;智能音箱;财税数字化;AI智能体;百度概念;AIGC概念;华为概念;数据要素;物联网;机器视觉;小米概念;车联网(车路协同);AI应用;数字经济;人工智能;智能穿戴;DeepSeek概念;虚拟现实;互联网金融;小米汽车;智能医疗;股权转让(并购重组);深股通;融资融券,301316.SZ,33
300502,33,共封装光学(CPO);5G;芯片概念;数据中心;中国AI 50;2025年报预增;人民币贬值受益;深股通;西部大开发;融资融券,300502.SZ,10
603931,17,OLED;光刻胶;芯片概念;沪股通,603931.SH,4
301313,33,智谱AI;华为鲲鹏;空间计算;数字孪生;智慧政务;ChatGPT概念;数据要素;物联网;百度概念;虚拟数字人;AI应用;智慧城市;AIGC概念;军工信息化;数据中心;元宇宙;人工智能;虚拟现实;车联网(车路协同);数字经济;低空经济;水利;IP经济(谷子经济);机器人概念;智能医疗;地下管网;旅游概念;污水处理;融资融券,301313.SZ,29
688691,17,汽车芯片;MCU芯片;存储芯片;中芯国际概念;芯片概念;5G;小米概念;专精特新;卫星导航;上海自贸区;沪股通;融资融券,688691.SH,12
000697,33,航空发动机;军工;大飞机;西部大开发;人民币贬值受益;无人机;国企改革;摘帽,000697.SZ,8
688260,17,光纤概念;消费电子概念;汽车电子;华为概念;无人驾驶;融资融券,688260.SH,6
688469,17,第三代半导体;中芯国际概念;汽车芯片;MCU芯片;芯片概念;AI眼镜;消费电子概念;5G;数据中心;光伏概念;MicroLED概念;传感器;特高压;智能电网;比亚迪概念;充电桩;无人驾驶;储能;机器人概念;新能源汽车;沪股通;融资融券,688469.SH,22
