所属概念,所属概念数量,market_code,股票代码,code
中芯国际概念;存储芯片;第三代半导体;芯片概念;专精特新;光伏概念;高端装备;储能;氢能源;医疗器械概念;合成生物;沪股通;融资融券,13,17,688596.SH,688596
预制菜;代糖概念;跨境电商;创投;沪股通,5,17,605300.SH,605300
时空大数据;华为鲲鹏;Web3.0;信创;智慧政务;AIGC概念;数据要素;虚拟数字人;AI智能体;鸿蒙概念;在线教育;元宇宙;网络安全;数字经济;智慧城市;DeepSeek概念;人工智能;数字孪生;算力租赁;虚拟现实;卫星导航;东数西算(算力);物联网;华为概念;低空经济;京津冀一体化;军工;食品安全;机器人概念;数据中心;5G;MCU芯片;芯片概念;乡村振兴;智能电网;共封装光学(CPO);深股通;融资融券,38,33,300287.SZ,300287
金属铅;金属锌;黄金概念;金属铜;小金属概念;金属回收;磷化工;化肥;国企改革;深股通;融资融券,11,33,002237.SZ,002237
快手概念;小红书概念;Web3.0;虚拟数字人;文化传媒概念;NFT概念;拼多多概念;AIGC概念;ChatGPT概念;多模态AI;抖音概念(字节概念);网红经济;AI智能体;元宇宙;智慧政务;腾讯概念;百度概念;阿里巴巴概念;区块链;数字乡村;数字经济;人工智能;DeepSeek概念;体育产业;京津冀一体化;AI应用;机器视觉;数据中心;乡村振兴;长安汽车概念;融资融券,31,33,300612.SZ,300612
专精特新;消费电子概念;物联网;IP经济(谷子经济);三胎概念;机器人概念;旅游概念;融资融券,8,33,300784.SZ,300784
乳业;西部大开发;新疆振兴,3,33,002719.SZ,002719
PEEK材料;锂电池概念;3D打印;2025年报预增;深股通;融资融券,6,33,301069.SZ,301069
代糖概念;专精特新;人民币贬值受益;海峡两岸;参股银行;沪股通,6,17,605016.SH,605016
医药电商;仿制药一致性评价;证金持股;生物疫苗;创新药;上海国企改革;国企改革;医疗器械概念;沪股通;融资融券;上海自贸区,11,17,601607.SH,601607
电子纸;柔性屏(折叠屏);消费电子概念;汽车电子;小米概念;新能源汽车;石墨烯;粤港澳大湾区;华为概念;人民币贬值受益;海峡两岸;绿色电力;深股通;融资融券;先进封装,15,33,002106.SZ,002106
专精特新;小米概念;机器人概念;汽车电子;消费电子概念;智能穿戴;安防;AI眼镜;虚拟现实;无人机;融资融券,11,33,301567.SZ,301567
液冷服务器;数据中心;特高压;军工;智能电网;核电;华为概念;传感器;高端装备;工业互联网;低空经济;光热发电;储能;机器人概念;抽水蓄能;风电;数字经济;水利;氢能源;碳中和;垃圾分类;超超临界发电;西部大开发;深股通;融资融券,25,33,002272.SZ,002272
AI应用;信创;数据要素;空间计算;人工智能;AI智能体;房屋检测;职业教育;DeepSeek概念;数字孪生;数据中心;新型城镇化;装配式建筑;建筑节能;光伏概念;一带一路;风电;融资融券,18,33,300935.SZ,300935
减速器;比亚迪概念;新能源汽车;机器人概念;高端装备;智能家居;高铁;创投;绿色电力;融资融券;深股通,11,33,002472.SZ,002472
DRG/DIP;ChatGPT概念;AIGC概念;虚拟数字人;AI智能体;家庭医生;华为鲲鹏;互联网保险;AI应用;数据要素;阿里巴巴概念;腾讯概念;蚂蚁集团概念;鸿蒙概念;信创;区块链;智能医疗;DeepSeek概念;人工智能;中国AI 50;智慧城市;养老概念;华为概念;融资融券;深股通,25,33,300253.SZ,300253
科创次新股;中芯国际概念;芯片概念;注册制次新股;新股与次新股;融资融券,6,17,688785.SH,688785
新型城镇化;土壤修复;体育产业;地下管网;PPP概念;足球概念;旅游概念;乡村振兴;特色小镇;融资融券,10,33,301098.SZ,301098
财税数字化;华为盘古;华为欧拉;华为鲲鹏;华为昇腾;多模态AI;ChatGPT概念;ERP概念;信创;AI智能体;AIGC概念;鸿蒙概念;DeepSeek概念;人工智能;智能医疗;华为概念;C2M概念;工业互联网;创投;新型工业化;机器人概念;粤港澳大湾区;AI应用;PCB概念;宁德时代概念;融资融券;深股通,27,33,300687.SZ,300687
粤港澳大湾区;人民币贬值受益;智能物流;机器人概念;人工智能;中俄贸易概念;数据中心;消费电子概念;芯片概念;电子竞技;一带一路;融资融券,12,33,301503.SZ,301503
核电;PM2.5;专精特新;航空发动机;商业航天;固废处理;氢能源;芯片概念;雄安新区;碳中和;物联网;碳交易;京津冀一体化;中芯国际概念;数字经济;DeepSeek概念;数据要素;AI智能体;深股通,19,33,002658.SZ,002658
医疗器械概念;京津冀一体化;人民币贬值受益;机器人概念;深股通;融资融券,6,33,301367.SZ,301367
NMN概念;合成生物;工业大麻;医药电商;固废处理;肝炎概念;垃圾分类;CRO概念;人民币贬值受益;跨境电商;深股通;融资融券,12,33,300261.SZ,300261
文化传媒概念;抖音概念(字节概念);小红书概念;网红经济;数据要素;旅游概念;华为概念;上海自贸区,8,17,603729.SH,603729
航空发动机;大飞机;商业航天;卫星导航;可控核聚变;军工;核电;海工装备;风电;专精特新;沪股通;融资融券,12,17,605123.SH,605123
民营医院;眼科医疗;医美概念;装配式建筑;智能医疗;地下管网;创投;人工智能;西部大开发;新疆振兴;天然气,11,33,002524.SZ,002524
PPP概念;垃圾分类;土壤修复;污水处理;碳中和;固废处理;专精特新;碳交易;机器人概念;生物质能发电;数字孪生;煤化工概念;液冷服务器;天然气,14,33,300190.SZ,300190
天然气;页岩气;俄乌冲突概念;航运概念;商业航天;煤化工概念;新疆振兴;氢能源;低空经济;数字经济;DeepSeek概念;创投;回购增持再贷款概念;智能物流;粤港澳大湾区;芯片概念;绿色电力;融资融券;沪股通,19,17,605090.SH,605090
预制菜;白酒概念;网红经济;IP经济(谷子经济);超级品牌;职业教育;NFT概念;雄安新区;京津冀一体化;国企改革,10,33,002186.SZ,002186
流感;仿制药一致性评价;幽门螺杆菌概念;肝炎概念;创新药;猴痘概念;参股银行;西部大开发;深股通;融资融券,10,33,300194.SZ,300194
高股息精选;AI应用;DeepSeek概念;AIGC概念;商业航天;碳交易;融资融券;粤港澳大湾区;新型城镇化;数字经济;房屋检测;国企改革;低空经济;乡村振兴;一带一路,15,151,920892.BJ,920892
医疗器械概念;注册制次新股;一带一路;股权转让(并购重组);新股与次新股;融资融券,6,17,603014.SH,603014
燃料电池;锂电池概念;新能源汽车;特斯拉概念;比亚迪概念;氢能源;储能;深股通;融资融券,9,33,002662.SZ,002662
MicroLED概念;电子纸;柔性屏(折叠屏);车联网(车路协同);华为概念;智能穿戴;虚拟现实;AI手机;OLED;智能座舱;小米概念;东数西算(算力);消费电子概念;汽车电子;元宇宙;比亚迪概念;特斯拉概念;苹果概念;华为汽车;新能源汽车;算力租赁;储能;石墨烯;锂电池概念;固态电池;一带一路;国企改革;深股通;融资融券,29,33,300088.SZ,300088
煤化工概念;ST板块;换电概念;充电桩,4,22,600753.SH,600753
超级品牌;预制菜;证金持股;同花顺漂亮100;净水概念;家用电器;智能物流;深股通;融资融券;空气能热泵;智能家居;一体化压铸;回购增持再贷款概念;机器人概念;工业互联网;新能源汽车;储能;工业母机;锂电池概念;MCU芯片;芯片概念;第三代半导体;液冷服务器,23,33,000651.SZ,000651
物联网;智能家居;抖音概念(字节概念);汽车电子;华为概念;智能穿戴;5G;消费电子概念;粤港澳大湾区;芯片概念;无线耳机;区块链;文化传媒概念;数字经济;人民币贬值受益;新能源汽车;先进封装;网红经济;光伏概念;深股通,20,33,002137.SZ,002137
脑机接口;民营医院;医疗器械概念;智能医疗;合成生物;消毒剂;人工智能;DeepSeek概念;AI应用;回购增持再贷款概念;智能物流;医疗废物处理;国企改革;机器人概念;华为概念;光刻胶;人形机器人;沪股通;融资融券,19,17,600587.SH,600587
融资融券;化肥;光热发电;储能,4,151,920304.BJ,920304
小红书概念;快手概念;拼多多概念;虚拟数字人;网红经济;AIGC概念;抖音概念(字节概念);AI智能体;数据要素;阿里巴巴概念;体育产业;赛马概念;数字经济;人工智能;DeepSeek概念;跨境电商;AI应用;福建自贸区;海峡两岸;统一大市场;深股通,21,33,002264.SZ,002264
京津冀一体化;先进封装;AI应用;6G概念;卫星导航;冰雪产业;体育产业;商业航天;虚拟数字人;Sora概念(文生视频);足球概念;融资融券;芯片概念;腾讯概念;短剧游戏;知识产权保护;毫米波雷达;智能穿戴;文化传媒概念;军民融合;军工;低空经济;人工智能;DeepSeek概念;AI智能体;AIGC概念;5G,27,151,920021.BJ,920021
Sora概念(文生视频);AIGC概念;智谱AI;在线教育;AI智能体;财税数字化;智慧政务;百度概念;腾讯概念;信创;DeepSeek概念;人工智能;语音技术;京津冀一体化;旅游概念;托育服务;AI应用;机器人概念;PPP概念;融资融券;深股通,21,33,300010.SZ,300010
流感;生物疫苗;重组蛋白;融资融券;沪股通,5,17,688739.SH,688739
存储芯片;中芯国际概念;先进封装;第三代半导体;芯片概念;沪股通;融资融券,7,17,688082.SH,688082
PEEK材料;人形机器人;华为汽车;特斯拉概念;长安汽车概念;智能座舱;低空经济;比亚迪概念;机器人概念;新能源汽车;工业母机;汽车电子;工业互联网;深股通;融资融券,15,33,300100.SZ,300100
牙科医疗;医疗器械概念;智能医疗;2025年报预增;专精特新;京津冀一体化;机器人概念;3D打印;融资融券;沪股通,10,17,688236.SH,688236
脑机接口;语音技术;血氧仪;星闪概念;智能音箱;空间计算;智能穿戴;鸿蒙概念;人工智能;虚拟现实;元宇宙;医疗器械概念;车联网(车路协同);AI眼镜;无线耳机;智能家居;小米概念;华为概念;机器视觉;阿里巴巴概念;机器人概念;新型工业化;芯片概念;消费电子概念;无人机;汽车电子;人民币贬值受益;苹果概念;换电概念;储能;一带一路;深股通,32,33,300793.SZ,300793
数据中心;股权转让(并购重组);安防;东数西算(算力);军工;氢能源;华为概念;智慧城市;横琴新区;算力租赁;智能物流;ST板块;信创;在线教育;智慧政务;AI智能体;虚拟数字人,17,33,300167.SZ,300167
跨境电商;三胎概念;人民币贬值受益;参股银行,4,17,603059.SH,603059
仿制药一致性评价;流感;阿尔茨海默概念;创新药;生物疫苗;减肥药;辅助生殖;猴痘概念;细胞免疫治疗;青蒿素;民营医院;医美概念;医疗器械概念;智能医疗;家庭医生;证金持股;DeepSeek概念;AI智能体;机器人概念;沪股通;融资融券,21,17,600196.SH,600196
仿制药一致性评价;人民币贬值受益,2,33,300636.SZ,300636
统一大市场;冷链物流;国企改革;乡村振兴;一带一路;智能物流;中字头股票;深股通,8,33,001213.SZ,001213
可降解塑料;沪股通,2,17,605008.SH,605008
跨境电商;智能物流;网红经济;海峡两岸;福建自贸区;IP经济(谷子经济);数字经济;流感;数据要素;腾讯概念,10,33,003016.SZ,003016
高铁;专精特新;融资融券,3,33,300906.SZ,300906
可控核聚变;军工;核电;水利;风电;智能电网;央企国企改革;中字头股票;房屋检测;储能;一带一路;长三角一体化;PPP概念;国企改革;同花顺中特估100;沪股通;融资融券,17,17,601611.SH,601611
回购增持再贷款概念;一带一路;农机;智能物流;长安汽车概念;体育产业;新能源汽车;机器人概念;比亚迪概念;DeepSeek概念;人工智能;沪股通;融资融券,13,17,601966.SH,601966
农机;专精特新;传感器;新能源汽车;汽车电子;机器人概念;减速器;乡村振兴;无人机;氢能源;西部大开发;融资融券,12,33,301107.SZ,301107
超超临界发电;抽水蓄能;绿色电力;智能电网;一带一路;第三代半导体;国企改革;新疆振兴;西部大开发;芯片概念;AI眼镜;天然气;融资融券;沪股通,14,17,600509.SH,600509
生物质能发电;绿色电力;医疗废物处理;固废处理;垃圾分类;PPP概念;污水处理;国企改革;西部大开发;储能;沪股通,11,17,601827.SH,601827
短剧游戏;Sora概念(文生视频);虚拟数字人;AIGC概念;多模态AI;NFT概念;抖音概念(字节概念);在线教育;文化传媒概念;智谱AI;元宇宙;AI智能体;手机游戏;阿里巴巴概念;云计算;空间计算;云游戏;IP经济(谷子经济);人工智能;DeepSeek概念;虚拟现实;数字经济;数字孪生;华为概念;旅游概念;创投;机器人概念;AI眼镜;AI应用;国企改革;央企国企改革;融资融券;沪股通,33,17,600640.SH,600640
减速器;人形机器人;同花顺新质50;新型工业化;中国AI 50;专精特新;机器人概念;2025年报预增;沪股通;融资融券,10,17,688017.SH,688017
预制菜;西部大开发;沪股通,3,17,603697.SH,603697
预制菜;物业管理;职业教育;国企改革;股权转让(并购重组);融资融券,6,33,000428.SZ,000428
海峡两岸;互联网金融;融资融券,3,17,603696.SH,603696
超级品牌;证金持股;医药电商;流感;创新药;沪股通;融资融券;国企改革;智能医疗;DeepSeek概念,10,17,600085.SH,600085
农业种植;乡村振兴,2,33,002852.SZ,002852
啤酒概念;国企改革;深股通;融资融券,4,33,002461.SZ,002461
冰雪产业;新型城镇化;体育产业;旅游概念;水利;PPP概念;地下管网;农村电商;雅下水电概念;乡村振兴;创投;黑龙江自贸区;国企改革;一带一路;生态农业;智慧城市;商业航天,17,17,600853.SH,600853
航空发动机;商业航天;军民融合;军工;可控核聚变;核电;高端装备;芯片概念;特钢概念;专精特新;京津冀一体化;金属回收;深股通;融资融券,14,33,301522.SZ,301522
中俄贸易概念;黑龙江自贸区;一带一路;创投;国企改革;回购增持再贷款概念;核电;超超临界发电,8,17,600202.SH,600202
AI语料;知识产权保护;AI应用;智谱AI;AIGC概念;数据确权;云办公;文化传媒概念;AI智能体;数据安全;百度概念;数据要素;国资云;鸿蒙概念;区块链;网络安全;蚂蚁集团概念;算力租赁;DeepSeek概念;人工智能;东数西算(算力);独角兽概念;华为概念;体育产业;数据中心;京津冀一体化;创投;国企改革;证金持股;沪股通;融资融券,31,17,603000.SH,603000
