market_code,股票代码,所属概念,code,所属概念数量
33,000533.SZ,抽水蓄能;智能电网;可控核聚变;超超临界发电;核电;风电;光伏概念;储能;充电桩;海工装备;数据中心;水利;比亚迪概念;东数西算(算力);粤港澳大湾区;中芯国际概念;阿里巴巴概念;数字经济;百度概念;深股通;融资融券,000533,21
17,603216.SH,智能家居;工业互联网;芯片概念;参股银行,603216,4
33,002438.SZ,可控核聚变;海工装备;核电;航空发动机;超超临界发电;商业航天;军工;风电;军民融合;氢能源;芯片概念;燃料电池;无人机;深股通;融资融券,002438,15
33,001376.SZ,碳中和;深股通,001376,2
33,300927.SZ,丙烯酸;草甘膦;国企改革;股权转让(并购重组);融资融券,300927,5
33,002830.SZ,粤港澳大湾区;物业管理;华为概念,002830,3
33,002429.SZ,F5G概念;光纤概念;短剧游戏;AI应用;WiFi 6;共封装光学(CPO);5G;抖音概念(字节概念);拼多多概念;AIGC概念;MiniLED;阿里巴巴概念;第三代半导体;MicroLED概念;汽车芯片;数据中心;富士康概念;智能音箱;芯片概念;PCB概念;鸿蒙概念;小米概念;消费电子概念;粤港澳大湾区;智能家居;人民币贬值受益;深圳国企改革;国企改革;深股通;融资融券,002429,30
17,600176.SH,PCB概念;回购增持再贷款概念;PEEK材料;光伏概念;风电;一带一路;央企国企改革;长三角一体化;同花顺中特估100;国企改革;沪股通;融资融券;DeepSeek概念;中字头股票,600176,14
17,688503.SH,BC电池;HJT电池;TOPCON电池;OLED;液冷服务器;光伏概念;芯片概念;5G;汽车电子;专精特新;商业航天;卫星导航;沪股通;融资融券,688503,14
33,002272.SZ,液冷服务器;数据中心;光热发电;智能电网;储能;特高压;抽水蓄能;华为概念;核电;高端装备;工业互联网;风电;传感器;机器人概念;军工;氢能源;低空经济;超超临界发电;碳中和;水利;数字经济;垃圾分类;西部大开发;深股通;融资融券,002272,25
33,000767.SZ,超超临界发电;风电;绿色电力;碳交易;碳中和;国企改革;2025年报预增;深股通;融资融券,000767,9
17,600586.SH,钙钛矿电池;光伏建筑一体化;光伏概念;建筑节能;一带一路;特斯拉概念;融资融券;沪股通,600586,8
33,300921.SZ,算力租赁;云办公;抖音概念(字节概念);云计算;腾讯概念;智慧政务;AI智能体;阿里巴巴概念;智能医疗;百度概念;东数西算(算力);数据安全;网络安全;区块链;信创;DeepSeek概念;数字经济;人工智能;互联网金融;智慧城市;数据中心;华为概念;工业互联网;粤港澳大湾区;一带一路;融资融券,300921,26
17,603212.SH,BC电池;HJT电池;钙钛矿电池;TOPCON电池;POE胶膜;光伏概念;OLED;MiniLED;固态电池;先进封装;锂电池概念;芯片概念;消费电子概念;无线耳机;特斯拉概念;储能;宁德时代概念;风电;比亚迪概念;专精特新;高压快充;高铁;长三角一体化;新能源汽车;人工智能;AI应用;沪股通;融资融券,603212,28
17,600491.SH,光伏建筑一体化;房屋检测;装配式建筑;新型城镇化;PPP概念;水利;长三角一体化;沪股通;融资融券,600491,9
33,300570.SZ,共封装光学(CPO);F5G概念;光纤概念;铜缆高速连接;5G;芯片概念;数据中心;传感器;人民币贬值受益;融资融券;深股通,300570,11
17,688258.SH,AI应用;AI智能体;云计算;华为鲲鹏;华为欧拉;信创;人工智能;华为概念;物联网;华为海思概念股;2025年报预增;芯片概念;回购增持再贷款概念;沪股通;融资融券,688258,15
33,002757.SZ,云计算;AI智能体;AIGC概念;算力租赁;网络安全;阿里巴巴概念;抖音概念(字节概念);腾讯概念;东数西算(算力);数字经济;人工智能;数字孪生;华为概念;数据中心;工业互联网;机器人概念;新型工业化;粤港澳大湾区;智能家居;专精特新;海峡两岸;工业母机;中俄贸易概念;AI应用;深股通,002757,25
17,688143.SH,光纤概念;共封装光学(CPO);军工;芯片概念;海工装备;汽车热管理;专精特新;DeepSeek概念;沪股通;融资融券,688143,10
33,301636.SZ,钙钛矿电池;光伏概念;注册制次新股;专精特新;新能源汽车;新股与次新股;融资融券,301636,7
17,600345.SH,卫星导航;商业航天;光纤概念;信创;安防;车联网(车路协同);智慧城市;数据要素;华为概念;人工智能;DeepSeek概念;央企国企改革;国企改革;股权转让(并购重组);沪股通;融资融券,600345,16
33,300833.SZ,人民币贬值受益;专精特新;文化传媒概念;粤港澳大湾区;机器视觉;深股通,300833,6
17,605006.SH,PCB概念;风电;国企改革,605006,3
17,688048.SH,共封装光学(CPO);光纤概念;可控核聚变;第三代半导体;汽车芯片;芯片概念;数据中心;商业航天;华为概念;专精特新;无人驾驶;医美概念;沪股通;融资融券,688048,14
33,002623.SZ,钙钛矿电池;POE胶膜;光伏建筑一体化;光伏概念;建筑节能;绿色电力;一带一路;特斯拉概念;融资融券,002623,9
17,600330.SH,商业航天;第三代半导体;PCB概念;卫星导航;5G;光伏概念;军工;量子科技;毫米波雷达;数据中心;先进封装;高端装备;无线充电;储能;OLED;芯片概念;汽车电子;充电桩;新能源汽车;AI眼镜;锂电池概念;智能穿戴;长三角一体化;创投;固废处理;智能物流;乡村振兴;融资融券;沪股通,600330,29
17,601872.SH,上海自贸区;天然气;航运概念;央企国企改革;俄乌冲突概念;回购增持再贷款概念;一带一路;国企改革;融资融券;海峡两岸;沪股通,601872,11
33,301231.SZ,文化传媒概念;ChatGPT概念;在线教育;AI智能体;IP经济(谷子经济);阿里巴巴概念;DeepSeek概念;人工智能;跨境电商;三胎概念;AI应用;西部大开发;回购增持再贷款概念;融资融券,301231,14
17,688205.SH,F5G概念;共封装光学(CPO);5G;数据中心;芯片概念;东数西算(算力);专精特新;沪股通;融资融券,688205,9
17,600487.SH,光纤概念;共封装光学(CPO);F5G概念;特高压;液冷服务器;柔性直流输电;智能电网;数据中心;风电;5G;芯片概念;新能源汽车;长三角一体化;小米汽车;海工装备;量子科技;6G概念;一带一路;人形机器人;太赫兹;华为概念;机器人概念;无人驾驶;创投;水利;军工;网络安全;DeepSeek概念;智慧城市;沪股通;融资融券,600487,31
33,301321.SZ,MicroLED概念;MiniLED;OLED;华为概念;汽车电子;消费电子概念;虚拟现实;回购增持再贷款概念;融资融券,301321,9
33,002478.SZ,光热发电;核电;超超临界发电;海工装备;特钢概念;储能;专精特新;新能源汽车;一带一路;页岩气;天然气;地下管网;深股通;融资融券,002478,14
17,601975.SH,航运概念;央企国企改革;回购增持再贷款概念;国企改革;人民币贬值受益;沪股通;融资融券,601975,7
33,300751.SZ,钙钛矿电池;HJT电池;第三代半导体;MicroLED概念;光伏概念;MiniLED;高端装备;新型工业化;芯片概念;先进封装;OLED;存储芯片;锂电池概念;回购增持再贷款概念;融资融券;深股通,300751,16
17,688195.SH,共封装光学(CPO);光纤概念;光刻机;量子科技;数据中心;芯片概念;AI眼镜;商业航天;卫星导航;华为概念;福建自贸区;海峡两岸;无人驾驶;专精特新;独角兽概念;医疗器械概念;沪股通;股权转让(并购重组);融资融券,688195,19
33,001226.SZ,专精特新,001226,1
17,688025.SH,光纤概念;共封装光学(CPO);苹果概念;TOPCON电池;钙钛矿电池;芯片概念;MR(混合现实);3D打印;光伏概念;比亚迪概念;机器视觉;专精特新;虚拟现实;华为概念;宁德时代概念;固态电池;2025年报预增;沪股通;融资融券,688025,19
33,301085.SZ,快手概念;抖音概念(字节概念);小红书概念;算力租赁;腾讯概念;百度概念;阿里巴巴概念;华为昇腾;东数西算(算力);AI智能体;智慧政务;共封装光学(CPO);数据中心;华为鲲鹏;华为概念;DeepSeek概念;数字经济;富士康概念;京津冀一体化;一带一路;深股通;融资融券,301085,22
17,600026.SH,俄乌冲突概念;天然气;央企国企改革;航运概念;上海自贸区;同花顺中特估100;回购增持再贷款概念;一带一路;国企改革;人民币贬值受益;沪股通;融资融券;证金持股;中字头股票,600026,14
33,002824.SZ,储能;华为手机;汽车热管理;新能源汽车;宁德时代概念;比亚迪概念;消费电子概念;柔性屏(折叠屏);小米概念;华为概念;智能家居;2025年报预增;三胎概念;深股通;融资融券,002824,15
33,002506.SZ,钙钛矿电池;HJT电池;TOPCON电池;BC电池;光伏建筑一体化;钒电池;光伏概念;光热发电;碳中和;碳交易;雄安新区;蚂蚁集团概念;数字经济;长三角一体化;储能;华为数字能源;区块链;华为概念;空气能热泵;深股通;融资融券,002506,21
33,002723.SZ,短剧游戏;空气能热泵;露营经济;PPP概念;新型烟草(电子烟);家用电器;跨境电商;储能;医疗器械概念;军工;宠物经济;液冷服务器,002723,12
33,002099.SZ,染料;仿制药一致性评价;人民币贬值受益;创新药;减肥药;肝炎概念;生物疫苗;深股通;融资融券,002099,9
17,600370.SH,沪股通,600370,1
33,002323.SZ,HJT电池;光伏概念;光伏建筑一体化;数字乡村;储能;智慧城市;绿色电力;一带一路;国企改革;融资融券,002323,10
33,000892.SZ,短剧游戏;AIGC概念;虚拟数字人;文化传媒概念;AI智能体;IP经济(谷子经济);人工智能;AI应用;西部大开发;深股通,000892,10
17,603980.SH,染料;有机硅概念;阿尔茨海默概念;家用电器;仿制药一致性评价;医疗器械概念;创新药;股权转让(并购重组),603980,8
17,603729.SH,文化传媒概念;抖音概念(字节概念);小红书概念;网红经济;数据要素;旅游概念;华为概念;上海自贸区,603729,8
33,002342.SZ,商业航天;京津冀一体化;海工装备;军工;雄安新区;水利;一带一路;核电;光伏概念;高端装备;风电;抽水蓄能;白酒概念;深股通;融资融券,002342,15
17,603618.SH,特高压;光纤概念;抽水蓄能;智能电网;光伏概念;石墨烯;风电;储能;PET铜箔;锂电池概念;新能源汽车;5G;共同富裕示范区;沪股通;融资融券,603618,15
33,300620.SZ,共封装光学(CPO);光纤概念;5G;数据中心;芯片概念;量子科技;3D打印;商业航天;卫星导航;海工装备;无人驾驶;2025年报预增;2025三季报预增;粤港澳大湾区;横琴新区;一带一路;国企改革;股权转让(并购重组);深股通;融资融券,300620,20
17,600481.SH,硅能源;光热发电;光伏概念;超超临界发电;核电;氢能源;储能;高端装备;数据中心;液冷服务器;碳中和;工业互联网;专精特新;DeepSeek概念;融资融券;沪股通,600481,16
33,000070.SZ,F5G概念;光纤概念;共封装光学(CPO);算力租赁;国资云;深圳国企改革;6G概念;5G;东数西算(算力);数据中心;抖音概念(字节概念);阿里巴巴概念;百度概念;信创;腾讯概念;智慧灯杆;华为概念;卫星导航;成飞概念;军工信息化;智慧城市;无人机;人工智能;军工;低空经济;大飞机;粤港澳大湾区;传感器;创投;特高压;一带一路;高铁;光伏概念;智能电网;物业管理;国企改革;绿色电力;深股通;摘帽,000070,39
33,002957.SZ,新型烟草(电子烟);液冷服务器;共封装光学(CPO);固态电池;苹果概念;宁德时代概念;锂电池概念;比亚迪概念;消费电子概念;芯片概念;2025年报预增;AI眼镜;新型工业化;无线耳机;机器视觉;人形机器人;智能穿戴;华为概念;机器人概念;工业互联网;粤港澳大湾区;虚拟现实;无人机;物联网;低空经济;智能物流;融资融券;深股通,002957,28
33,002969.SZ,啤酒概念;海峡两岸;回购增持再贷款概念;股权转让(并购重组),002969,4
17,605287.SH,Sora概念(文生视频);AI应用;虚拟现实;AIGC概念;短剧游戏;光伏建筑一体化;文化传媒概念;回购增持再贷款概念;装配式建筑;新型城镇化;乡村振兴,605287,11
33,002491.SZ,光纤概念;数据中心;数字水印;5G;网络安全;长三角一体化;数据安全;独角兽概念;储能;专精特新;固态电池;深股通;融资融券,002491,13
17,600545.SH,新疆振兴;一带一路;华为概念;DeepSeek概念;AI智能体;西部大开发;新型工业化;机器人概念;人民币贬值受益;融资融券,600545,10
33,300182.SZ,Sora概念(文生视频);短剧游戏;AI语料;快手概念;文化传媒概念;AIGC概念;ChatGPT概念;虚拟数字人;NFT概念;抖音概念(字节概念);多模态AI;华为盘古;在线教育;华为昇腾;AI智能体;腾讯概念;百度概念;元宇宙;阿里巴巴概念;数据要素;IP经济(谷子经济);虚拟现实;DeepSeek概念;数字经济;人工智能;华为概念;AI应用;小米概念;深股通;融资融券,300182,30
33,300548.SZ,F5G概念;共封装光学(CPO);光纤概念;铜缆高速连接;5G;芯片概念;数据中心;抖音概念(字节概念);华为概念;专精特新;2025年报预增;长三角一体化;机器人概念;融资融券;深股通,300548,15
151,920166.BJ,新股与次新股;融资融券,920166,2
33,300344.SZ,光伏建筑一体化;互联网金融;ST板块;数字经济;数据安全;智慧城市;云计算;DeepSeek概念;信创;人工智能;数字孪生;东数西算(算力);数据中心,300344,13
151,920305.BJ,独角兽概念;机器视觉;机器人概念;智能医疗;智慧政务;智慧城市;新型工业化;数据要素;数据中心;数字经济;华为概念;信创;云计算;人工智能;东数西算(算力);专精特新;ST板块;DeepSeek概念;ChatGPT概念;AIGC概念,920305,20
33,300391.SZ,ST板块;高铁;绿色电力;光伏概念,300391,4
33,001285.SZ,注册制次新股;汽车电子;传感器;无人驾驶;专精特新;比亚迪概念;新能源汽车;飞行汽车(eVTOL);低空经济;深股通;新股与次新股;融资融券,001285,12
33,300442.SZ,抖音概念(字节概念);中国AI 50;算力租赁;东数西算(算力);数据中心;液冷服务器;京津冀一体化;机器人概念;2025年报预增;回购增持再贷款概念;融资融券;深股通,300442,12
33,002231.SZ,ST板块;物联网;军民融合;军工信息化;军工;专精特新;5G,002231,7
33,002445.SZ,文化传媒概念;手机游戏;光伏建筑一体化;海工装备;国企改革;独角兽概念;虚拟现实;绿色电力;深股通;融资融券,002445,10
33,300828.SZ,光伏概念;风电;一带一路;储能;充电桩;医疗器械概念;汽车热管理;新能源汽车;数据中心;京津冀一体化;国企改革;机器人概念;比亚迪概念;5G;液冷服务器;股权转让(并购重组),300828,16
151,920183.BJ,人民币贬值受益,920183,1
33,002326.SZ,氟化工概念;钠离子电池;锂电池概念;宁德时代概念;液冷服务器;仿制药一致性评价;深股通;融资融券,002326,8
