market_code,股票代码,所属概念数量,code,所属概念
33,000858.SZ,10,000858,白酒概念;超级品牌;高股息精选;证金持股;参股券商;同花顺漂亮100;国企改革;深股通;融资融券;西部大开发
33,300158.SZ,13,300158,仿制药一致性评价;创新药;维生素;肝炎概念;流感;医药电商;毛发医疗;医美概念;农业种植;乡村振兴;土地流转;融资融券;深股通
33,300046.SZ,14,300046,芯片概念;专精特新;第三代半导体;2025年报预增;光伏概念;充电桩;储能;海工装备;特高压;柔性直流输电;国企改革;股权转让(并购重组);深股通;融资融券
17,603078.SH,12,603078,存储芯片;中芯国际概念;光刻胶;先进封装;OLED;芯片概念;专精特新;锂电池概念;国企改革;股权转让(并购重组);沪股通;融资融券
17,688045.SH,12,688045,消费电子概念;AI眼镜;芯片概念;MCU芯片;小米概念;传感器;第三代半导体;专精特新;人形机器人;粤港澳大湾区;储能;融资融券
33,300803.SZ,5,300803,互联网金融;AI应用;参股券商;融资融券;深股通
17,603188.SH,3,603188,染料;国企改革;固废处理
17,688362.SH,11,688362,先进封装;MCU芯片;芯片概念;消费电子概念;5G;汽车电子;传感器;专精特新;数字货币;沪股通;融资融券
33,002480.SZ,13,002480,高铁;西部大开发;光热发电;机器人概念;一带一路;国企改革;绿色电力;数据中心;燃料电池;钒电池;超级电容;股权转让(并购重组);深股通
33,000852.SZ,19,000852,可燃冰;页岩气;俄乌冲突概念;天然气;央企国企改革;氢能源;地下管网;国企改革;一带一路;海工装备;雄安新区;燃料电池;高端装备;储能;专精特新;数字经济;工业互联网;深股通;融资融券
17,688582.SH,10,688582,无人驾驶;传感器;商业航天;芯片概念;低空经济;机器人概念;专精特新;股权转让(并购重组);沪股通;融资融券
33,301327.SZ,16,301327,钠离子电池;BC电池;固态电池;光伏建筑一体化;锂电池概念;储能;光伏概念;智能电网;露营经济;网红经济;特斯拉概念;人民币贬值受益;新能源汽车;机器人概念;深股通;融资融券
33,002312.SZ,11,002312,磷化工;化肥;农村电商;小金属概念;锂电池概念;乡村振兴;西部大开发;国企改革;数字乡村;融资融券;深股通
33,300976.SZ,22,300976,汽车电子;消费电子概念;小米概念;智能穿戴;苹果概念;芯片概念;特斯拉概念;柔性屏(折叠屏);比亚迪概念;新能源汽车;虚拟现实;华为概念;粤港澳大湾区;宁德时代概念;抖音概念(字节概念);光伏概念;储能;创投;碳纤维;脑机接口;深股通;融资融券
17,603002.SH,9,603002,PCB概念;先进封装;5G;芯片概念;3D打印;比亚迪概念;英伟达概念;海峡两岸;沪股通
33,300169.SZ,11,300169,建筑节能;露营经济;医疗器械概念;锂电池概念;新能源汽车;华为概念;风电;小米概念;军工;柔性屏(折叠屏);OLED
33,301487.SZ,12,301487,钠离子电池;固态电池;动力电池回收;锂电池概念;宁德时代概念;比亚迪概念;人形机器人;新能源汽车;消费电子概念;机器人概念;深股通;融资融券
17,600955.SH,4,600955,环氧丙烷;消毒剂;锂电池概念;沪股通
33,002573.SZ,19,002573,PPP概念;土壤修复;固废处理;污水处理;煤化工概念;雄安新区;国企改革;天然气;碳中和;水利;京津冀一体化;PM2.5;创投;金属回收;金属铜;数字孪生;机器人概念;深股通;融资融券
17,600166.SH,22,600166,燃料电池;动力电池回收;氢能源;固态电池;锂电池概念;宁德时代概念;华为汽车;新能源汽车;无人驾驶;智能座舱;2025年报预增;工业互联网;国企改革;华为概念;车联网(车路协同);百度概念;智慧城市;军工;沪股通;融资融券;冷链物流;DeepSeek概念
33,000096.SZ,7,000096,深股通;国企改革;国资云;虚拟电厂;粤港澳大湾区;东数西算(算力);数据中心
33,002098.SZ,4,002098,跨境电商;网红经济;海峡两岸;跨境支付(CIPS)
17,600251.SH,17,600251,化肥;盐湖提锂;生态农业;农村电商;土地流转;农业种植;新疆振兴;乡村振兴;绿色电力;西部大开发;国企改革;2025年报预增;中俄贸易概念;食品安全;数字乡村;融资融券;沪股通
33,300821.SZ,6,300821,有机硅概念;硅能源;2026一季报预增;燃料电池;融资融券;深股通
17,600448.SH,7,600448,工业大麻;参股银行;C2M概念;国企改革;人民币贬值受益;回购增持再贷款概念;融资融券
33,002970.SZ,23,002970,EDR概念;汽车电子;智能座舱;机器视觉;星闪概念;数据中心;专精特新;比亚迪概念;无人驾驶;新能源汽车;毫米波雷达;车联网(车路协同);物联网;垃圾分类;卫星导航;人脸识别;人工智能;智能物流;鸿蒙概念;云计算;多模态AI;一带一路;深股通
17,600528.SH,16,600528,高铁;地下管网;国企改革;央企国企改革;污水处理;海工装备;回购增持再贷款概念;高端装备;抽水蓄能;人工智能;机器人概念;DeepSeek概念;工业互联网;沪股通;融资融券;中字头股票
33,000521.SZ,20,000521,冷链物流;国企改革;净水概念;垃圾分类;医疗器械概念;高股息精选;空气能热泵;家用电器;一带一路;回购增持再贷款概念;智能家居;血氧仪;人工智能;DeepSeek概念;鸿蒙概念;工业互联网;小米概念;量子科技;深股通;融资融券
17,600022.SH,8,600022,特钢概念;国企改革;回购增持再贷款概念;工业互联网;机器人概念;人工智能;融资融券;沪股通
33,002825.SZ,5,002825,创投;燃料电池;人民币贬值受益;专精特新;氢能源
33,300895.SZ,23,300895,算力租赁;数据确权;国资云;云计算;数据安全;东数西算(算力);网络安全;抖音概念(字节概念);阿里巴巴概念;电力物联网;数据要素;数据中心;量子科技;DeepSeek概念;数字孪生;数字经济;华为概念;物联网;京津冀一体化;核电;国企改革;深股通;融资融券
33,300130.SZ,28,300130,数字货币;移动支付;跨境支付(CIPS);蚂蚁集团概念;电子身份证;区块链;鸿蒙概念;AI应用;数字经济;人脸识别;智慧政务;AI智能体;虚拟数字人;AIGC概念;人工智能;DeepSeek概念;腾讯概念;安防;物联网;跨境电商;AI语料;多模态AI;2025年报预增;汽车电子;参股保险;储能;深股通;融资融券
17,603949.SH,6,603949,汽车热管理;专精特新;创投;新能源汽车;农机;军工
17,688011.SH,6,688011,军工信息化;军民融合;军工;专精特新;黑龙江自贸区;融资融券
33,000926.SZ,7,000926,装配式建筑;新型城镇化;碳中和;碳交易;文化传媒概念;华为概念;融资融券
17,603210.SH,8,603210,小米汽车;新能源汽车;特斯拉概念;锂电池概念;小米概念;储能;宁德时代概念;融资融券
33,300839.SZ,4,300839,氢能源;专精特新;东数西算(算力);液冷服务器
17,600828.SH,4,600828,信托概念;物业管理;西部大开发;沪股通
17,600971.SH,5,600971,煤炭概念;高股息精选;国企改革;沪股通;融资融券
33,003040.SZ,24,003040,数字货币;跨境支付(CIPS);移动支付;电子身份证;互联网金融;ETC;区块链;数字经济;鸿蒙概念;国产操作系统;智慧政务;AI应用;人工智能;DeepSeek概念;AI智能体;信创;物联网;数据安全;华为概念;量子科技;消费电子概念;5G;融资融券;深股通
33,002304.SZ,7,002304,白酒概念;超级品牌;证金持股;参股券商;国企改革;深股通;融资融券
33,002239.SZ,17,002239,长安汽车概念;国企改革;华为汽车;汽车热管理;新能源汽车;小米汽车;充电桩;比亚迪概念;储能;百度概念;特斯拉概念;无人驾驶;锂电池概念;宁德时代概念;深股通;股权转让(并购重组);融资融券
17,605066.SH,17,605066,电力物联网;智能电网;充电桩;工业互联网;碳中和;风电;物联网;储能;人工智能;智能家居;光伏概念;机器人概念;数据中心;AI应用;AI智能体;虚拟数字人;东数西算(算力)
33,300655.SZ,12,300655,光刻胶;OLED;存储芯片;国家大基金持股;芯片概念;中芯国际概念;比亚迪概念;无人驾驶;宁德时代概念;锂电池概念;融资融券;深股通
33,301176.SZ,5,301176,PCB概念;MiniLED;汽车电子;锂电池概念;融资融券
33,002135.SZ,16,002135,新型城镇化;装配式建筑;光伏概念;储能;可控核聚变;低空经济;体育产业;雄安新区;一带一路;PPP概念;养老概念;光伏建筑一体化;乡村振兴;绿色电力;深股通;融资融券
33,002120.SZ,13,002120,冷链物流;统一大市场;跨境电商;智能物流;回购增持再贷款概念;乡村振兴;一带一路;阿里巴巴概念;无人驾驶;低空经济;抖音概念(字节概念);深股通;融资融券
33,300382.SZ,13,300382,人形机器人;专精特新;C2M概念;机器人概念;新能源汽车;减速器;工业互联网;锂电池概念;宁德时代概念;储能;绿色电力;融资融券;深股通
33,000589.SZ,11,000589,参股银行;回购增持再贷款概念;国企改革;西部大开发;一带一路;新能源汽车;机器人概念;无人机;军工;深股通;融资融券
33,002425.SZ,18,002425,手机游戏;文化传媒概念;网络游戏;IP经济(谷子经济);NFT概念;AIGC概念;AI应用;元宇宙;云游戏;虚拟现实;腾讯概念;抖音概念(字节概念);人工智能;快手概念;阿里巴巴概念;创投;华为概念;摘帽
17,600481.SH,16,600481,硅能源;光热发电;光伏概念;储能;核电;数据中心;超超临界发电;工业互联网;高端装备;液冷服务器;氢能源;DeepSeek概念;专精特新;碳中和;融资融券;沪股通
33,300665.SZ,14,300665,新型城镇化;有机硅概念;地下管网;水利;专精特新;一带一路;光伏建筑一体化;高铁;新能源汽车;光伏概念;农业种植;核电;风电;股权转让(并购重组)
33,300491.SZ,12,300491,数据中心;高压快充;智能电网;汽车电子;充电桩;换电概念;军工;储能;新能源汽车;2025年报预增;京津冀一体化;雄安新区
33,300862.SZ,12,300862,智慧城市;传感器;专精特新;军工;华为概念;毫米波雷达;PM2.5;芯片概念;商业航天;碳中和;PPP概念;融资融券
33,003032.SZ,11,003032,机器人概念;职业教育;人形机器人;在线教育;华为概念;鸿蒙概念;阿里巴巴概念;ST板块;短剧游戏;ChatGPT概念;智谱AI
33,002613.SZ,8,002613,建筑节能;装配式建筑;高铁;光伏概念;一带一路;钙钛矿电池;高端装备;苹果概念
33,002722.SZ,11,002722,创投;燃料电池;国企改革;高端装备;人工智能;语音技术;独角兽概念;氢能源;AIGC概念;特钢概念;ChatGPT概念
17,603223.SH,5,603223,天然气;航运概念;2025年报预增;沪股通;融资融券
33,301587.SZ,8,301587,固态电池;锂电池概念;储能;新能源汽车;特斯拉概念;低空经济;商业航天;融资融券
33,301027.SZ,24,301027,空间计算;智慧城市;光伏建筑一体化;数据要素;数字乡村;建筑节能;绿色电力;地下管网;房屋检测;DeepSeek概念;车联网(车路协同);数字经济;污水处理;新型城镇化;数据中心;人工智能;装配式建筑;AIGC概念;乡村振兴;水利;储能;西部大开发;一带一路;融资融券
33,002201.SZ,8,002201,商业航天;风电;2025年报预增;高铁;比亚迪概念;创投;深股通;融资融券
33,000625.SZ,31,000625,证金持股;俄乌冲突概念;网约车;国企改革;兵装重组概念;深股通;融资融券;西部大开发;智能物流;央企国企改革;一带一路;DeepSeek概念;车联网(车路协同);长安汽车概念;华为汽车;腾讯概念;燃料电池;换电概念;飞行汽车(eVTOL);低空经济;机器人概念;无人驾驶;动力电池回收;华为概念;新能源汽车;智能座舱;人形机器人;锂电池概念;固态电池;宁德时代概念;股权转让(并购重组)
17,603395.SH,7,603395,化肥;煤化工概念;国企改革;央企国企改革;参股银行;沪股通;融资融券
33,301112.SZ,23,301112,新型工业化;机器视觉;汽车芯片;比亚迪概念;一体化压铸;MCU芯片;汽车电子;芯片概念;长安汽车概念;智能物流;机器人概念;粤港澳大湾区;新能源汽车;人民币贬值受益;工业互联网;高端装备;无人机;军工;光伏概念;储能;航空发动机;股权转让(并购重组);融资融券
33,002534.SZ,18,002534,光热发电;钙钛矿电池;光伏概念;核电;商业航天;大飞机;高端装备;储能;燃料电池;一带一路;绿色电力;创投;碳中和;钒电池;固废处理;回购增持再贷款概念;融资融券;深股通
33,300015.SZ,16,300015,眼科医疗;民营医院;医美概念;同花顺漂亮100;养老概念;医疗器械概念;智能医疗;深股通;融资融券;创投;DeepSeek概念;虚拟数字人;AI智能体;人工智能;AI眼镜;智能穿戴
17,600231.SH,7,600231,特钢概念;国企改革;回购增持再贷款概念;央企国企改革;天然气;沪股通;融资融券
17,600298.SH,7,600298,人造肉;NMN概念;合成生物;维生素;国企改革;沪股通;融资融券
33,300680.SZ,28,300680,减速器;卫星导航;商业航天;军民融合;汽车热管理;人形机器人;飞行汽车(eVTOL);军工;无人机;低空经济;PEEK材料;机器人概念;华为汽车;毫米波雷达;传感器;专精特新;无人驾驶;小米汽车;智能座舱;特斯拉概念;华为概念;6G概念;比亚迪概念;新能源汽车;燃料电池;回购增持再贷款概念;氢能源;深股通
33,300548.SZ,16,300548,F5G概念;共封装光学(CPO);光纤概念;铜缆高速连接;5G;芯片概念;数据中心;机器视觉;专精特新;2025年报预增;华为概念;机器人概念;长三角一体化;抖音概念(字节概念);融资融券;深股通
17,688787.SH,27,688787,AI语料;智谱AI;数字水印;数据安全;ChatGPT概念;中国AI 50;抖音概念(字节概念);阿里巴巴概念;腾讯概念;AIGC概念;百度概念;AI智能体;虚拟数字人;数据要素;人脸识别;语音技术;华为概念;DeepSeek概念;车联网(车路协同);人工智能;小米概念;无人驾驶;人形机器人;专精特新;旅游概念;沪股通;融资融券
33,000888.SZ,12,000888,冰雪产业;旅游概念;啤酒概念;体育产业;IP经济(谷子经济);NFT概念;国企改革;西部大开发;智慧政务;低空经济;融资融券;深股通
33,002984.SZ,11,002984,人民币贬值受益;飞行汽车(eVTOL);机器人概念;工业互联网;低空经济;新能源汽车;一带一路;大飞机;无人机;融资融券;深股通
17,601519.SH,7,601519,互联网金融;AI应用;鸿蒙概念;数据中心;股权转让(并购重组);沪股通;融资融券
17,600733.SH,24,600733,网约车;一体化压铸;星闪概念;华为汽车;京津冀一体化;车联网(车路协同);国企改革;无人驾驶;智能座舱;换电概念;汽车芯片;新能源汽车;小米汽车;燃料电池;DeepSeek概念;华为概念;固态电池;百度概念;储能;充电桩;高压快充;动力电池回收;沪股通;融资融券
