所属概念,所属概念数量,market_code,股票代码,code
专精特新;特斯拉概念;融资融券;5G;富士康概念;比亚迪概念;家用电器;华为汽车;新能源汽车;减速器;小米概念;宁德时代概念,12,151,920720.BJ,920720
动物疫苗;广东自贸区;锂电池概念;粤港澳大湾区;创投;独角兽概念;PCB概念;横琴新区;消费电子概念,9,33,002141.SZ,002141
光伏概念;金属回收;西部大开发;2026中报预增;芯片概念;深股通;融资融券,7,33,300861.SZ,300861
网红经济;C2M概念;NFT概念;虚拟数字人;人工智能;粤港澳大湾区,6,17,603808.SH,603808
共封装光学(CPO);F5G概念;华为手机;6G概念;消费电子概念;汽车电子;专精特新;小米概念;无人驾驶;虚拟现实;华为概念;2026中报预增;深股通;融资融券,14,33,301183.SZ,301183
国家大基金持股;汽车芯片;第三代半导体;MCU芯片;先进封装;OLED;芯片概念;MiniLED;消费电子概念;汽车电子;智能穿戴;传感器;小米概念;光伏概念;数据中心(AIDC);比亚迪概念;华为概念;新能源汽车;储能;风电;家用电器;长三角一体化;沪股通;融资融券;共同富裕示范区;2026中报预增,26,17,600460.SH,600460
锂电池概念;金属铜;固态电池;3D打印;高端装备;新能源汽车;融资融券,7,17,603527.SH,603527
环氧丙烷;丙烯酸;装配式建筑;雄安新区;水利;京津冀一体化;粤港澳大湾区;专精特新;雅下水电概念,9,33,002809.SZ,002809
装配式建筑;新型城镇化;地下管网;水利;雄安新区;PPP概念;污水处理;新疆振兴;西部大开发;高铁;国企改革;央企国企改革;风电,13,33,002205.SZ,002205
军工信息化;军民融合;卫星导航;商业航天;军工;无人机;低空经济;海工装备;网络安全;安防;华为鲲鹏;信创;数据安全;智慧政务;华为欧拉;人工智能;数字经济;多模态AI;福建自贸区;DeepSeek概念;元宇宙;海峡两岸;华为概念;乡村振兴;虚拟现实;央企国企改革;国企改革;5G;风电;MR(混合现实);芯片概念;深股通;融资融券,33,33,000547.SZ,000547
参股银行;乡村振兴;注册制次新股;专精特新;新股与次新股;融资融券,6,17,603284.SH,603284
装配式建筑;海工装备;专精特新;人民币贬值受益;冷链物流;液冷服务器;预制菜;数据中心(AIDC),8,17,603339.SH,603339
新能源汽车;冷链物流;特斯拉概念,3,17,603006.SH,603006
无人驾驶;比亚迪概念;高端装备;污水处理;芯片概念;机器人概念;物联网;新能源汽车;机器视觉;高铁;第三代半导体;智能物流;车联网(车路协同);智能医疗;烟草;融资融券;工业互联网;固废处理;专精特新;数字孪生;京津冀一体化;垃圾分类;国企改革;一体化压铸;新型工业化;央企国企改革;工业母机,27,151,920579.BJ,920579
PVDF概念;氟化工概念;消毒剂;煤化工概念;锂电池概念;国企改革;中芯国际概念;液冷服务器;碳交易;绿色电力;风电;融资融券;数据中心(AIDC);芯片概念;沪股通,15,17,600160.SH,600160
智慧城市;人脸识别;物联网;换电概念;创投;智能医疗;智能物流;无人零售;机器人概念;无人驾驶;冷链物流,11,33,300771.SZ,300771
创新药;融资融券,2,17,688163.SH,688163
玉米;粮食概念;农业种植;转基因;农村电商;化肥;乡村振兴;草甘膦;俄乌冲突概念;国企改革;央企国企改革;磷化工;股权转让(并购重组);融资融券,14,33,000713.SZ,000713
海峡两岸;啤酒概念;2026中报预增;融资融券;深股通;股权转让(并购重组),6,33,002969.SZ,002969
风电;2026中报预增;沪股通;融资融券,4,17,603125.SH,603125
新能源汽车;智能家居;人民币贬值受益;医疗器械概念;智能医疗;一带一路;光伏概念;创投;沪股通,9,17,605288.SH,605288
天然气;俄乌冲突概念,2,17,603036.SH,603036
工业母机;同花顺新质50;新型工业化;机器人概念;芯片概念;物联网;工业互联网;可控核聚变;MCU芯片;海峡两岸;光伏概念;人工智能;核电;充电桩;储能;智能电网;风电;虚拟电厂;沪股通;融资融券,20,17,603015.SH,603015
海峡两岸;风电;国企改革;股权转让(并购重组),4,33,002802.SZ,002802
跨境电商;参股保险;互联网保险;AI应用;数字经济;证金持股;海峡两岸;深股通;融资融券,9,33,002029.SZ,002029
阿里巴巴概念;职业教育;在线教育;腾讯概念;信创;虚拟数字人;AI智能体;DeepSeek概念;华为概念;多模态AI;人工智能;AI应用;体育产业;西部大开发;深股通,15,33,300559.SZ,300559
新型工业化;高端装备;机器人概念;信创;专精特新;数据中心(AIDC);融资融券,7,33,301633.SZ,301633
华为汽车;长安汽车概念;人形机器人;特斯拉概念;飞行汽车(eVTOL);无人驾驶;机器人概念;低空经济;新能源汽车;比亚迪概念;汽车电子;创投;专精特新;融资融券;沪股通,15,17,603596.SH,603596
太赫兹;军工信息化;卫星导航;军民融合;商业航天;军工;无人机;6G概念;毫米波雷达;量子科技;5G;铜缆高速连接;消费电子概念;华为海思概念股;华为概念;光纤概念;共封装光学(CPO);西部大开发;国企改革;深股通;融资融券,21,33,301517.SZ,301517
职业教育;AI应用;虚拟数字人;区块链;文化传媒概念;网络游戏;人工智能;手机游戏;IP经济(谷子经济);创投;云游戏;虚拟现实,12,33,300148.SZ,300148
钙钛矿电池;HJT电池;存储芯片;MicroLED概念;第三代半导体;芯片概念;先进封装;MiniLED;光伏概念;OLED;高端装备;新型工业化;锂电池概念;融资融券;深股通,15,33,300751.SZ,300751
OLED;PCB概念;芯片概念;比亚迪概念;新能源汽车;磷化工;锂电池概念;合成生物;融资融券;沪股通,10,17,603010.SH,603010
华为概念;AI PC;柔性屏(折叠屏);无线耳机;苹果概念;第三代半导体;消费电子概念;智能穿戴;5G;东数西算(算力);数据中心(AIDC);比亚迪概念;虚拟现实;新能源汽车;储能;人民币贬值受益;深股通;融资融券,18,33,002947.SZ,002947
重组蛋白;创新药;细胞免疫治疗;智能医疗;沪股通;融资融券,6,17,688266.SH,688266
PET铜箔;富士康概念;苹果概念;消费电子概念;汽车电子;智能穿戴;智能座舱;专精特新;新能源汽车;海峡两岸;股权转让(并购重组);深股通;融资融券,13,33,301389.SZ,301389
新型工业化;人工智能;机器人概念;物联网;专精特新;机器视觉;军工;华为概念;新能源汽车;工业母机;氢能源;传感器;核电;光热发电;毫米波雷达;太赫兹,16,33,300112.SZ,300112
金属锌;金属铅;金属铜;小金属概念;2026一季报预增;西部大开发;国企改革;深股通;融资融券,9,33,000960.SZ,000960
自由贸易港;物业管理;国企改革;跨境电商;创投;上海自贸区;沪股通;融资融券;数字乡村,9,17,600648.SH,600648
稀土永磁;小金属概念;3D打印;金属钴;机器人概念;国企改革;央企国企改革;绿色电力,8,17,600980.SH,600980
5G;专精特新;军工;医疗器械概念;MLCC概念;深股通;融资融券,7,33,301566.SZ,301566
5G;芯片概念;新能源汽车;碳纤维;人民币贬值受益;燃料电池;中俄贸易概念;一带一路;共同富裕示范区;股权转让(并购重组),10,33,002725.SZ,002725
共同富裕示范区;海峡两岸;2026中报预增;沪股通,4,17,605007.SH,605007
专精特新;光伏概念;职业教育,3,17,603065.SH,603065
新型工业化;工业母机;高端装备,3,33,002248.SZ,002248
细胞免疫治疗;共同富裕示范区;医疗器械概念;食品安全;机器人概念,5,33,300813.SZ,300813
国家大基金持股;先进封装;存储芯片;芯片概念;小米概念;专精特新;华为概念;信创;AI应用;京津冀一体化;国企改革;深股通;融资融券,13,33,301269.SZ,301269
苹果概念;传感器;机器视觉;机器人概念;锂电池概念;粤港澳大湾区;AI应用;光伏建筑一体化;融资融券;沪股通,10,17,688686.SH,688686
草甘膦;磷化工;乡村振兴;融资融券;碳交易;沪股通,6,17,600389.SH,600389
云办公;电子身份证;东数西算(算力);网络安全;数据安全;华为鲲鹏;数据中心(AIDC);智慧政务;家庭医生;信创;财税数字化;DRG/DIP;智慧城市;芯片概念;物联网;百度概念;华为概念;数据要素;数字乡村;区块链;数字孪生;AI应用;人工智能;智能医疗;数字经济;食品安全;机器视觉;互联网金融;军工;工业互联网,30,33,300730.SZ,300730
汽车热管理;新能源汽车;长安汽车概念;燃料电池;沪股通;股权转让(并购重组),6,17,605255.SH,605255
专精特新;重组蛋白;合成生物;减肥药;融资融券,5,17,688755.SH,688755
体育产业;三胎概念;养老概念;共享单车;医疗器械概念;人民币贬值受益;海峡两岸;两轮车;小米概念,9,33,002105.SZ,002105
氢能源;专精特新;燃料电池;融资融券,4,17,688021.SH,688021
染料;专精特新;POE胶膜;3D打印;消费电子概念;融资融券,6,33,301019.SZ,301019
白酒概念;旅游概念;西部大开发;C2M概念;融资融券;沪股通,6,17,600702.SH,600702
ST板块;共同富裕示范区;工业互联网;长三角一体化;专精特新,5,22,603272.SH,603272
数字经济;人工智能;智慧城市;人脸识别;数据安全;安防;人民币贬值受益;网络安全;物联网,9,33,002835.SZ,002835
小金属概念;特钢概念;专精特新;沪股通;融资融券,5,17,603995.SH,603995
小米汽车;小米概念;医疗器械概念;新能源汽车;特斯拉概念;比亚迪概念;高股息精选,7,17,603788.SH,603788
专精特新;比亚迪概念;华为汽车;长安汽车概念;新能源汽车;燃料电池;数据中心(AIDC);氢能源;国企改革;融资融券,10,33,301020.SZ,301020
金属回收;氢能源;融资融券;燃料电池,4,151,920974.BJ,920974
专精特新;拼多多概念;垃圾分类;军工;智慧城市;军民融合;锂电池概念;腾讯概念;数据要素;抖音概念(字节概念);阿里巴巴概念;文化传媒概念;百度概念;东数西算(算力);固态电池;钠离子电池;绿色电力;超超临界发电,18,33,002591.SZ,002591
跨境电商;一带一路;人民币贬值受益;融资融券;露营经济,5,151,920132.BJ,920132
超级品牌;农村电商;乡村振兴;ST板块;无人零售;跨境电商;独角兽概念;智能医疗;智能物流;互联网金融;区块链;DeepSeek概念;人工智能;家用电器;AI智能体;阿里巴巴概念;智能家居,17,33,002024.SZ,002024
特钢概念;高股息精选;煤化工概念;国企改革;C2M概念;污水处理;一带一路;可燃冰;创投;数字经济;工业互联网;数据要素;人工智能;融资融券;海工装备;机器人概念;人形机器人;核电;商业航天;沪股通,20,17,600282.SH,600282
汽车热管理;新能源汽车;专精特新;新股与次新股;融资融券,5,151,920055.BJ,920055
华为概念;人民币贬值受益;新型工业化;机器人概念;沪股通;融资融券;一带一路;AI智能体;西部大开发;DeepSeek概念;新疆振兴,11,17,600545.SH,600545
可降解塑料;粤港澳大湾区;2026中报预增;深股通,4,33,002986.SZ,002986
存储芯片;OLED;芯片概念;MicroLED概念;专精特新;东数西算(算力);高端装备;机器人概念;粤港澳大湾区;沪股通;融资融券,11,17,688627.SH,688627
液冷服务器;数据中心(AIDC);成飞概念;小米汽车;比亚迪概念;汽车热管理;无人机;华为概念;新能源汽车;军工;军民融合;低空经济;华为汽车;飞行汽车(eVTOL);长安汽车概念;储能;氢能源;西部大开发;深股通,19,33,300547.SZ,300547
军工信息化;军民融合;大飞机;国产航母;军工;低空经济;卫星导航;商业航天;安防;核电;水利;DeepSeek概念;量子科技;可控核聚变;央企国企改革;新能源汽车;比亚迪概念;国企改革;毫米波雷达;PCB概念;沪股通;融资融券,22,17,600990.SH,600990
页岩气;俄乌冲突概念;天然气;融资融券;人民币贬值受益;摘帽,6,17,600777.SH,600777
福建自贸区;海峡两岸;三胎概念;人民币贬值受益;深股通,5,33,300658.SZ,300658
创投;横琴新区;统一大市场;粤港澳大湾区,4,33,002492.SZ,002492
可控核聚变;食品安全;核电;煤炭概念;新型烟草(电子烟);共封装光学(CPO);PCB概念;商业航天;海工装备;固废处理;军工;航空发动机;东数西算(算力);家用电器;氢能源;农机;高端装备;人工智能;新能源汽车;比亚迪概念;工业互联网;机器视觉;工业母机;新型工业化;特斯拉概念;消费电子概念;沪股通;融资融券,28,17,603011.SH,603011
液冷服务器;数据中心(AIDC);东数西算(算力);算力租赁;石墨烯;充电桩;储能;无人驾驶;汽车热管理;新能源汽车;空气能热泵;锂电池概念;超级电容;动力电池回收;氢能源;家用电器;深股通,17,33,002418.SZ,002418
ST板块;农业种植;白酒概念;新疆振兴;乡村振兴;化债概念(AMC概念);国企改革;西部大开发;2026中报预增,9,22,600084.SH,600084
预制菜;参股保险;国企改革;央企国企改革;人工智能;中字头股票,6,33,000798.SZ,000798
光刻机;光刻胶;芯片概念;专精特新;智能穿戴;机器视觉;无人驾驶;虚拟现实;人民币贬值受益;基因测序;眼科医疗;沪股通;融资融券,13,17,688502.SH,688502
光刻胶;芯片概念;深股通;融资融券,4,33,002453.SZ,002453
存储芯片;国家大基金持股;先进封装;芯片概念;PCB概念;柔性屏(折叠屏);苹果概念;消费电子概念;有机硅概念;液冷服务器;HJT电池;智能穿戴;无线耳机;MR(混合现实);TOPCON电池;小米概念;光伏概念;数据中心(AIDC);专精特新;华为概念;石墨烯;固态电池;锂电池概念;宁德时代概念;新能源汽车;高端装备;储能;机器人概念;人形机器人;高铁;玻璃基板;沪股通;融资融券,33,17,688035.SH,688035
比亚迪概念;芯片概念;第三代半导体;融资融券;6G概念;专精特新;培育钻石,7,151,920725.BJ,920725
有机硅概念;装配式建筑;新型城镇化;硅能源;粤港澳大湾区;高铁;一带一路;跨境电商;雄安新区;碳中和;光伏概念;比亚迪概念;储能;低空经济;新能源汽车;液冷服务器;飞行汽车(eVTOL);两轮车;消费电子概念;5G;融资融券,21,33,002909.SZ,002909
建筑节能;专精特新;人民币贬值受益,3,33,300163.SZ,300163
财税数字化;华为盘古;云办公;ST板块;智谱AI;华为鲲鹏;智慧政务;国产操作系统;语音技术;数字货币;数字水印;互联网金融;ChatGPT概念;脑机接口;鸿蒙概念;数据安全;区块链;百度概念;云计算;信创;网络安全;智慧城市;DeepSeek概念;安防;人工智能;工业互联网;物联网;军工信息化;量子科技;低空经济;智能家居;华为概念;军民融合;军工;商业航天;芯片概念,36,33,300352.SZ,300352
PET铜箔;固态电池;PCB概念;锂电池概念;宁德时代概念;粤港澳大湾区;储能;绿色电力;比亚迪概念;核电;军工;新能源汽车;无人机;特斯拉概念;融资融券;股权转让(并购重组);沪股通,17,17,600110.SH,600110
