股票代码,market_code,code,所属概念,所属概念数量
600151.SH,17,600151,军民融合;军工;TOPCON电池;光伏概念;央企国企改革;比亚迪概念;汽车热管理;上海自贸区;新能源汽车;人民币贬值受益;国企改革;绿色电力;融资融券;沪股通,14
603367.SH,17,603367,创新药;肝炎概念;眼科医疗;仿制药一致性评价;流感;智能医疗;沪股通,7
002265.SZ,33,002265,兵装重组概念;军民融合;军工;无人机;军工信息化;机器人概念;无人驾驶;长安汽车概念;比亚迪概念;新能源汽车;专精特新;汽车电子;央企国企改革;西部大开发;国企改革;融资融券;股权转让(并购重组);深股通,18
600491.SH,17,600491,光伏建筑一体化;PPP概念;房屋检测;新型城镇化;装配式建筑;水利;长三角一体化;沪股通;融资融券,9
688557.SH,17,688557,新型工业化;人形机器人;比亚迪概念;机器视觉;机器人概念;物联网;华为概念;无人驾驶;人工智能;宁德时代概念;智能物流;军工;跨境电商;统一大市场;融资融券,15
600118.SH,17,600118,商业航天;卫星导航;国产航母;军民融合;大飞机;6G概念;军工;无人机;低空经济;中字头股票;高端装备;人工智能;央企国企改革;智能医疗;水利;京津冀一体化;一带一路;芯片概念;国企改革;沪股通;融资融券,21
603755.SH,17,603755,人工智能;预制菜,2
002765.SZ,33,002765,减速器;华为汽车;长安汽车概念;机器人概念;比亚迪概念;智能座舱;新能源汽车;低空经济;汽车电子;虚拟现实;消费电子概念;军工;富士康概念;国企改革;西部大开发;股权转让(并购重组);深股通;融资融券,18
301108.SZ,33,301108,三胎概念;重组蛋白;宠物经济;合成生物;2025年报预增;融资融券,6
688349.SH,17,688349,风电;氢能源;沪股通;融资融券,4
300167.SZ,33,300167,安防;数据中心;股权转让(并购重组);东数西算(算力);智慧城市;算力租赁;ST板块;华为概念;军工;横琴新区;智能物流;氢能源;信创;智慧政务;在线教育;AI智能体;虚拟数字人,17
601669.SH,17,601669,中字头股票;光热发电;雅下水电概念;绿色电力;抽水蓄能;特高压;碳交易;风电;同花顺中特估100;污水处理;土壤修复;虚拟电厂;PPP概念;燃料电池;水利;储能;碳中和;新型城镇化;央企国企改革;核电;证金持股;金属钴;一带一路;雄安新区;同花顺漂亮100;国企改革;光伏概念;乡村振兴;海工装备;小金属概念;高端装备;沪股通;融资融券;京津冀一体化;低空经济;商业航天;数据中心;智慧城市;人工智能;DeepSeek概念;AI智能体,41
002412.SZ,33,002412,医药电商;幽门螺杆菌概念;流感;仿制药一致性评价;肝炎概念;创新药;参股银行;农业种植;融资融券,9
600255.SH,17,600255,金属铜;回购增持再贷款概念;国企改革;消费电子概念;铜缆高速连接;沪股通;融资融券,7
603326.SH,17,603326,智能家居;工业互联网,2
003030.SZ,33,003030,人造肉;宠物经济;共同富裕示范区;网红经济,4
002004.SZ,33,002004,煤化工概念;毛发医疗;医药电商;氟化工概念;西部大开发;民营医院;医美概念;仿制药一致性评价;创新药;转基因;三胎概念;细胞免疫治疗;旅游概念;深股通;融资融券,15
300214.SZ,33,300214,丙烯酸;数据中心;专精特新;新疆振兴;液冷服务器;东数西算(算力);算力租赁;DeepSeek概念,8
002721.SZ,33,002721,黄金概念;小金属概念;互联网金融;数字货币;国企改革;移动支付;DeepSeek概念;区块链;AI智能体;数字经济;智慧政务;人工智能;阿里巴巴概念;AI应用;3D打印;深股通;摘帽,17
300993.SZ,33,300993,露营经济;智能物流;跨境电商;建筑节能;融资融券,5
002224.SZ,33,002224,工业大麻;农机;体育产业;回购增持再贷款概念;储能;机器人概念,6
002981.SZ,33,002981,智能音箱;无线耳机;机器人概念;虚拟现实;智能穿戴;人民币贬值受益;医疗器械概念;无人机;一带一路;消费电子概念;储能;苹果概念,12
601798.SH,17,601798,海工装备;氢能源;光热发电;一带一路;储能;碳中和;专精特新;天然气;西部大开发;央企国企改革;机器人概念;国企改革;页岩气;俄乌冲突概念;股权转让(并购重组),15
000812.SZ,33,000812,物业管理;民营医院;参股券商;创投;西部大开发;职业教育;烟草;信托概念;在线教育;融资融券,10
600817.SH,17,600817,垃圾分类;无人驾驶;汽车热管理;换电概念;新能源汽车;军工;燃料电池;氢能源;沪股通,9
600336.SH,17,600336,冰雪产业;无人零售;超级品牌;物业管理;空气能热泵;冷链物流;净水概念;家用电器;跨境电商;智能家居;创投;国企改革;一带一路;医疗器械概念;物联网;DeepSeek概念;融资融券;沪股通,18
300140.SZ,33,300140,特高压;智能电网;绿色电力;高端装备;土壤修复;医疗废物处理;固废处理;污水处理;垃圾分类;央企国企改革;空气能热泵;雄安新区;西部大开发;国企改革;乡村振兴;深股通,16
000597.SZ,33,000597,流感;医药电商;仿制药一致性评价;维生素;创新药;辅助生殖;细胞免疫治疗;回购增持再贷款概念;深股通,9
002930.SZ,33,002930,东数西算(算力);粤港澳大湾区;智能物流;统一大市场;融资融券;深股通,6
600295.SH,17,600295,煤炭概念;小金属概念;硅能源;水泥概念;光伏概念;西部大开发;创投;沪股通;融资融券,9
000014.SZ,33,000014,深圳国企改革;物业管理;粤港澳大湾区;国企改革;股权转让(并购重组),5
002101.SZ,33,002101,一体化压铸;华为汽车;飞行汽车(eVTOL);新能源汽车;特斯拉概念;横琴新区;农机;比亚迪概念;粤港澳大湾区;创投;低空经济;汽车电子;无人机;宁德时代概念;华为概念;国企改革;5G;深股通;融资融券,19
000541.SZ,33,000541,参股银行;智慧灯杆;智能家居;跨境电商;长安汽车概念;国企改革;养老概念;华为汽车;回购增持再贷款概念;海工装备;医疗器械概念;新能源汽车;小米汽车;华为概念;小米概念;医美概念;DeepSeek概念;军民融合;第三代半导体;芯片概念;AI智能体;证金持股;深股通;融资融券,24
300097.SZ,33,300097,新型工业化;ST板块;柔性屏(折叠屏);MiniLED;智能物流;新能源汽车;华为概念;MicroLED概念;OLED;股权转让(并购重组),10
920066.BJ,151,920066,染料;新能源汽车;专精特新;家用电器;融资融券,5
002857.SZ,33,002857,电力物联网;虚拟电厂;智能电网;储能;机器人概念;养老概念;智能医疗;数据中心,8
600239.SH,17,600239,特色小镇;物业管理;养老概念;工业大麻;国企改革;西部大开发,6
601696.SH,17,601696,期货概念;沪股通;融资融券,3
920876.BJ,151,920876,2025年报预增;融资融券;鸿蒙概念;芯片概念;移动支付;物联网;消费电子概念;机器人概念;智能家居;智慧政务;数字经济;安防;在线教育;信创;人工智能;专精特新;AI PC;5G,18
001205.SZ,33,001205,航运概念;一带一路;专精特新;股权转让(并购重组),4
301305.SZ,33,301305,可降解塑料;固废处理;碳中和;碳交易;生物质能发电;绿色电力;PPP概念;垃圾分类;合成生物;粤港澳大湾区;人工智能;三胎概念;创新药;深股通;融资融券,15
000717.SZ,33,000717,特钢概念;国企改革;央企国企改革;乡村振兴;氢能源;核电;DeepSeek概念;融资融券;深股通;人工智能;机器人概念;中字头股票,12
600010.SH,17,600010,稀土永磁;特钢概念;氟化工概念;雅下水电概念;回购增持再贷款概念;西部大开发;人工智能;抽水蓄能;工业互联网;数据中心;国企改革;风电;一带一路;储能;证金持股;中俄贸易概念;沪股通;融资融券,18
300398.SZ,33,300398,光刻胶;中芯国际概念;存储芯片;先进封装;OLED;光纤概念;第三代半导体;芯片概念;光伏概念;新能源汽车;电子纸;深股通;融资融券,13
002201.SZ,33,002201,商业航天;高铁;风电;创投;2025年报预增;比亚迪概念;深股通;融资融券,8
000404.SZ,33,000404,冷链物流;国企改革;家用电器;回购增持再贷款概念;智能家居;汽车热管理;新能源汽车;锂电池概念;融资融券;深股通,10
002940.SZ,33,002940,宠物经济;幽门螺杆菌概念;共同富裕示范区;仿制药一致性评价;创新药;MR(混合现实);合成生物;维生素;回购增持再贷款概念;深股通,10
002370.SZ,33,002370,猴痘概念;幽门螺杆菌概念;肝炎概念;仿制药一致性评价;创新药;2025年报预增;股权转让(并购重组);融资融券,8
000922.SZ,33,000922,核电;风电;军工;水利;新能源汽车;氢能源;机器人概念;央企国企改革;黑龙江自贸区;国企改革;深股通;融资融券,12
002264.SZ,33,002264,赛马概念;小红书概念;快手概念;网红经济;拼多多概念;虚拟数字人;AIGC概念;抖音概念(字节概念);体育产业;AI智能体;数据要素;跨境电商;福建自贸区;阿里巴巴概念;数字经济;人工智能;DeepSeek概念;海峡两岸;AI应用;统一大市场;深股通,21
600228.SH,22,600228,ST板块;抖音概念(字节概念);小红书概念;拼多多概念;百度概念;人工智能;AI智能体;DeepSeek概念;小米概念;苹果概念,10
002326.SZ,33,002326,钠离子电池;氟化工概念;宁德时代概念;锂电池概念;液冷服务器;仿制药一致性评价;深股通;融资融券,8
300943.SZ,33,300943,商业航天;卫星导航;核电;军民融合;军工;无人机;传感器;智慧城市;芯片概念;汽车热管理;燃料电池;氢能源;新能源汽车;天然气;股权转让(并购重组);融资融券,16
301187.SZ,33,301187,冰雪产业;跨境电商;家用电器;机器人概念;养老概念;人民币贬值受益;创投;一带一路;智能穿戴;深股通;融资融券,11
300136.SZ,33,300136,商业航天;卫星导航;6G概念;无人机;低空经济;WiFi 6;毫米波雷达;柔性屏(折叠屏);车联网(车路协同);5G;华为概念;虚拟现实;无线充电;同花顺果指数;智能音箱;物联网;智能穿戴;AI眼镜;机器人概念;富士康概念;消费电子概念;芯片概念;苹果概念;汽车电子;无线耳机;特斯拉概念;海峡两岸;粤港澳大湾区;一带一路;回购增持再贷款概念;人民币贬值受益;深股通;融资融券,33
600686.SH,17,600686,长安汽车概念;燃料电池;新能源汽车;智能物流;安防;氢能源;海峡两岸;无人驾驶;车联网(车路协同);华为概念;国企改革;福建自贸区;2025年报预增;百度概念;融资融券;沪股通,16
000571.SZ,33,000571,海南自贸区;航空发动机;大飞机;成飞概念;上海自贸区;煤炭概念,6
688670.SH,17,688670,流感;生物疫苗;融资融券,3
920006.BJ,151,920006,军民融合;航空发动机;融资融券;无人机;减速器;军工;专精特新,7
301303.SZ,33,301303,专精特新;物联网;天然气;深股通;融资融券,5
300899.SZ,33,300899,ST板块;污水处理;净水概念;上海自贸区,4
603798.SH,17,603798,燃料电池;氢能源;回购增持再贷款概念;军工;军民融合,5
605358.SH,17,605358,中芯国际概念;存储芯片;汽车芯片;第三代半导体;芯片概念;商业航天;卫星导航;共封装光学(CPO);汽车电子;5G;无人驾驶;专精特新;比亚迪概念;人形机器人;硅能源;光伏概念;机器人概念;充电桩;融资融券;沪股通,20
605580.SH,17,605580,培育钻石;芯片概念;固废处理;碳交易;绿色电力;沪股通,6
603329.SH,17,603329,统一大市场;长三角一体化;一带一路;上海自贸区;国企改革;自由贸易港;新疆振兴;融资融券,8
600833.SH,17,600833,医药电商;宠物经济;上海国企改革;国企改革,4
300494.SZ,33,300494,Sora概念(文生视频);虚拟数字人;快手概念;AIGC概念;短剧游戏;多模态AI;抖音概念(字节概念);云游戏;手机游戏;AI智能体;文化传媒概念;电子竞技;云计算;腾讯概念;网络游戏;元宇宙;IP经济(谷子经济);DeepSeek概念;人工智能;独角兽概念;东数西算(算力);虚拟现实;华为概念;创投;AI应用;智能座舱;深股通,27
002454.SZ,33,002454,华为汽车;冷链物流;长安汽车概念;一带一路;汽车热管理;新能源汽车;储能;飞行汽车(eVTOL);比亚迪概念;低空经济;宁德时代概念;2025年报预增;华为概念;数字经济;深股通;融资融券,16
300595.SZ,33,300595,医药电商;眼科医疗;医疗器械概念;跨境电商;AI眼镜;融资融券;深股通,7
300898.SZ,33,300898,乳业;网红经济;三胎概念;自由贸易港;融资融券,5
301029.SZ,33,301029,人形机器人;工业母机;PEEK材料;共封装光学(CPO);新型工业化;PCB概念;芯片概念;3D打印;传感器;机器视觉;减速器;机器人概念;华为概念;高端装备;光伏概念;锂电池概念;粤港澳大湾区;智能电网;跨境电商;深股通;融资融券,21
688308.SH,17,688308,PCB概念;工业母机;光伏概念;2025年报预增;航空发动机;专精特新;人形机器人;机器人概念;商业航天;融资融券,10
301446.SZ,33,301446,数据中心;风电;农机;融资融券,4
603859.SH,17,603859,智谱AI;ChatGPT概念;AIGC概念;AI智能体;军工信息化;云计算;信创;数据要素;人工智能;DeepSeek概念;东数西算(算力);商业航天;数字孪生;数字经济;华为概念;军民融合;AI应用;航空发动机;军工;5G;大飞机;工业互联网;新型工业化;京津冀一体化;人形机器人;高端装备;核电;比亚迪概念;沪股通,29
301065.SZ,33,301065,共同富裕示范区;丙烯酸;融资融券,3
603978.SH,17,603978,氟化工概念;PVDF概念;锂电池概念;储能;回购增持再贷款概念;一体化压铸;核电;军工;芯片概念;商业航天;融资融券,11
600523.SH,17,600523,成飞概念;军民融合;航空发动机;军工;低空经济;高端装备;传感器;汽车热管理;华为汽车;长安汽车概念;小米汽车;新能源汽车;比亚迪概念;华为概念;小米概念;央企国企改革;储能;国企改革;西部大开发;华为数字能源;融资融券;汽车电子;沪股通,23
600280.SH,17,600280,物业管理,1
920091.BJ,151,920091,新能源汽车;机器人概念;长安汽车概念;专精特新;比亚迪概念;机器视觉;新股与次新股;融资融券,8
300805.SZ,33,300805,拼多多概念;AIGC概念;阿里巴巴概念;AI智能体;网约车;跨境电商;华为概念;AI应用;2025年报预增;新能源汽车,10
300528.SZ,33,300528,短剧游戏;文化传媒概念;国企改革;深股通,4
002881.SZ,33,002881,AI智能体;鸿蒙概念;东数西算(算力);人工智能;DeepSeek概念;移动支付;车联网(车路协同);卫星导航;物联网;华为概念;电力物联网;商业航天;无人机;工业互联网;机器视觉;华为海思概念股;机器人概念;5G;毫米波雷达;人形机器人;无人驾驶;创投;智能座舱;专精特新;MCU芯片;AI眼镜;芯片概念;消费电子概念;比亚迪概念;华为汽车;新能源汽车;回购增持再贷款概念;深股通;融资融券,34
