market_code,股票代码,code,所属概念数量,所属概念
33,300197.SZ,300197,21,PPP概念;雄安新区;新型城镇化;土壤修复;乡村振兴;农业种植;地下管网;旅游概念;国企改革;碳中和;垃圾分类;污水处理;水利;一带一路;央企国企改革;回购增持再贷款概念;智慧城市;粤港澳大湾区;充电桩;深股通;融资融券
33,300249.SZ,300249,25,液冷服务器;东数西算(算力);数据中心;云计算;5G;阿里巴巴概念;腾讯概念;抖音概念(字节概念);百度概念;华为概念;华为数字能源;物联网;数字孪生;数字乡村;区块链;人工智能;智慧城市;专精特新;机器人概念;储能;碳中和;回购增持再贷款概念;西部大开发;深股通;融资融券
33,002800.SZ,002800,7,统一大市场;新疆振兴;冷链物流;中俄贸易概念;一带一路;跨境电商;西部大开发
17,688033.SH,688033,12,成飞概念;大飞机;商业航天;碳纤维;军工;光伏概念;高铁;飞行汽车(eVTOL);新能源汽车;锂电池概念;京津冀一体化;融资融券
33,002536.SZ,002536,21,液冷服务器;汽车热管理;芯片概念;汽车电子;小米汽车;数据中心;特斯拉概念;新能源汽车;长安汽车概念;机器人概念;储能;充电桩;华为概念;燃料电池;人民币贬值受益;海峡两岸;无人机;低空经济;一带一路;深股通;融资融券
33,300900.SZ,300900,20,商业航天;航空发动机;卫星导航;大飞机;军民融合;成飞概念;军工;碳纤维;低空经济;无人机;飞行汽车(eVTOL);海工装备;黑龙江自贸区;高端装备;机器人概念;专精特新;人形机器人;回购增持再贷款概念;深股通;融资融券
17,603678.SH,603678,15,商业航天;军工;5G;芯片概念;核电;小米概念;超级电容;专精特新;新能源汽车;海峡两岸;人工智能;创投;2025年报预增;沪股通;融资融券
33,002534.SZ,002534,18,钙钛矿电池;光热发电;核电;光伏概念;储能;钒电池;高端装备;燃料电池;大飞机;商业航天;碳中和;绿色电力;一带一路;回购增持再贷款概念;固废处理;创投;融资融券;深股通
33,000962.SZ,000962,13,小金属概念;超导概念;可控核聚变;超级电容;核电;航空发动机;商业航天;3D打印;央企国企改革;芯片概念;西部大开发;国企改革;深股通
17,688059.SH,688059,6,2025年报预增;工业母机;专精特新;机器人概念;沪股通;融资融券
33,300602.SZ,300602,40,液冷服务器;富士康概念;AI PC;苹果概念;华为手机;华为海思概念股;宁德时代概念;5G;数据中心;AI眼镜;比亚迪概念;MR(混合现实);小米概念;2025三季报预增;特斯拉概念;汽车热管理;人形机器人;新能源汽车;锂电池概念;储能;光伏概念;充电桩;石墨烯;2025年报预增;华为概念;机器人概念;华为汽车;无人机;一体化压铸;工业互联网;无人驾驶;粤港澳大湾区;长安汽车概念;虚拟现实;家用电器;一带一路;智能物流;物业管理;融资融券;深股通
33,300964.SZ,300964,22,6G概念;5G;卫星导航;商业航天;毫米波雷达;共封装光学(CPO);华为概念;PCB概念;虚拟现实;军工;无人机;低空经济;专精特新;工业互联网;汽车电子;机器人概念;创投;充电桩;特斯拉概念;医疗器械概念;新能源汽车;融资融券
33,300170.SZ,300170,39,智谱AI;多模态AI;AIGC概念;财税数字化;华为昇腾;虚拟数字人;ERP概念;AI智能体;抖音概念(字节概念);云计算;数据安全;阿里巴巴概念;百度概念;信创;腾讯概念;数据要素;鸿蒙概念;中国AI 50;网络安全;区块链;DeepSeek概念;人工智能;智能医疗;数字经济;车联网(车路协同);互联网金融;华为概念;AI应用;低空经济;数据中心;工业互联网;C2M概念;小米概念;跨境电商;智能物流;海峡两岸;长三角一体化;深股通;融资融券
17,688281.SH,688281,6,航空发动机;军工;碳纤维;西部大开发;沪股通;融资融券
17,688419.SH,688419,7,存储芯片;先进封装;芯片概念;高端装备;人民币贬值受益;绿色电力;融资融券
17,605060.SH,605060,7,风电;液冷服务器;高端装备;数据中心;专精特新;农机;沪股通
17,601208.SH,601208,20,PCB概念;PET铜箔;光刻胶;苹果概念;OLED;柔性屏(折叠屏);消费电子概念;芯片概念;2025年报预增;BC电池;光伏概念;新能源汽车;燃料电池;氢能源;特高压;军工;商业航天;西部大开发;沪股通;融资融券
33,301662.SZ,301662,11,钠离子电池;固态电池;宁德时代概念;锂电池概念;动力电池回收;注册制次新股;比亚迪概念;粤港澳大湾区;深股通;新股与次新股;融资融券
17,600869.SH,600869,44,可控核聚变;超导概念;海工装备;光纤概念;铜缆高速连接;光伏概念;核电;PET铜箔;特高压;雅下水电概念;商业航天;风电;柔性直流输电;高端装备;芯片概念;军工;军民融合;智能电网;锂电池概念;无人机;储能;回购增持再贷款概念;充电桩;固态电池;宁德时代概念;西部大开发;新能源汽车;液冷服务器;特斯拉概念;低空经济;数据中心;机器人概念;钠离子电池;华为概念;人形机器人;独角兽概念;参股银行;东数西算(算力);智慧城市;人工智能;DeepSeek概念;阿里巴巴概念;沪股通;融资融券
33,301172.SZ,301172,34,AIGC概念;空间计算;数字乡村;智慧政务;AI智能体;时空大数据;华为昇腾;华为鲲鹏;腾讯概念;数据要素;信创;网络安全;鸿蒙概念;区块链;数字经济;人工智能;DeepSeek概念;智慧城市;智能医疗;数据中心;安防;光纤概念;华为概念;物联网;海峡两岸;地下管网;新型城镇化;水利;共封装光学(CPO);低空经济;西部大开发;机器人概念;AI应用;融资融券
33,002054.SZ,002054,8,专精特新;有机硅概念;创投;2025年报预增;参股银行;合成生物;参股券商;融资融券
17,688633.SH,688633,4,专精特新;一带一路;高端装备;融资融券
17,688233.SH,688233,6,存储芯片;芯片概念;专精特新;2025年报预增;沪股通;融资融券
17,600391.SH,600391,10,国产航母;航空发动机;大飞机;军工;高端装备;央企国企改革;国企改革;西部大开发;沪股通;融资融券
33,300903.SZ,300903,28,先进封装;存储芯片;MiniLED;共封装光学(CPO);PCB概念;消费电子概念;汽车电子;芯片概念;毫米波雷达;小米概念;专精特新;5G;比亚迪概念;机器人概念;新能源汽车;储能;无人机;充电桩;军工;锂电池概念;血氧仪;粤港澳大湾区;数据中心;低空经济;工业互联网;钠离子电池;深股通;融资融券
33,300383.SZ,300383,18,MLOps概念;算力租赁;抖音概念(字节概念);AIGC概念;云计算;华为鲲鹏;百度概念;东数西算(算力);区块链;DeepSeek概念;数字经济;数据中心;华为概念;液冷服务器;工业互联网;京津冀一体化;深股通;融资融券
33,002448.SZ,002448,21,氢能源;工业母机;燃料电池;新能源汽车;农机;比亚迪概念;MCU芯片;绿色电力;人形机器人;汽车电子;2025年报预增;机器人概念;5G;长安汽车概念;无人驾驶;无人机;华为概念;车联网(车路协同);乡村振兴;互联网金融;深股通
33,002796.SZ,002796,8,共封装光学(CPO);5G;6G概念;储能;军工;医疗器械概念;一带一路;融资融券
33,300547.SZ,300547,19,液冷服务器;数据中心;汽车热管理;比亚迪概念;小米汽车;新能源汽车;华为概念;华为汽车;飞行汽车(eVTOL);长安汽车概念;储能;无人机;低空经济;军工;成飞概念;氢能源;军民融合;西部大开发;深股通
151,920662.BJ,920662,12,风电;军民融合;海工装备;数据中心;氢能源;燃料电池;新能源汽车;充电桩;液冷服务器;融资融券;储能;专精特新
33,301182.SZ,301182,12,铜缆高速连接;光纤概念;消费电子概念;新能源汽车;高压快充;专精特新;充电桩;机器人概念;华为概念;安防;一带一路;融资融券
17,688387.SH,688387,20,卫星导航;商业航天;6G概念;网络安全;低空经济;车联网(车路协同);人工智能;DeepSeek概念;机器视觉;物联网;东数西算(算力);工业互联网;5G;专精特新;芯片概念;AI应用;央企国企改革;国企改革;沪股通;融资融券
17,688787.SH,688787,27,AI语料;智谱AI;ChatGPT概念;AIGC概念;虚拟数字人;AI智能体;抖音概念(字节概念);数据安全;阿里巴巴概念;数字水印;中国AI 50;数据要素;百度概念;腾讯概念;DeepSeek概念;语音技术;人工智能;人脸识别;车联网(车路协同);华为概念;旅游概念;无人驾驶;小米概念;专精特新;人形机器人;沪股通;融资融券
17,688372.SH,688372,9,存储芯片;汽车芯片;先进封装;MCU芯片;芯片概念;消费电子概念;2025年报预增;沪股通;融资融券
33,300806.SZ,300806,17,光刻胶;富士康概念;苹果概念;无线耳机;消费电子概念;PCB概念;柔性屏(折叠屏);汽车电子;虚拟现实;专精特新;特斯拉概念;华为概念;新能源汽车;石墨烯;储能;氢能源;深股通
33,300708.SZ,300708,5,第三代半导体;MicroLED概念;MiniLED;芯片概念;深股通
33,300772.SZ,300772,11,海工装备;风电;氢能源;碳中和;储能;绿色电力;云计算;国企改革;DeepSeek概念;融资融券;深股通
33,301282.SZ,301282,30,共封装光学(CPO);PCB概念;富士康概念;5G;消费电子概念;汽车电子;商业航天;卫星导航;无人机;海峡两岸;比亚迪概念;数据中心;宁德时代概念;低空经济;华为概念;智能座舱;新能源汽车;物联网;东数西算(算力);无人驾驶;机器人概念;华为汽车;车联网(车路协同);固态电池;充电桩;储能;智能家居;高铁;创投;融资融券
17,688143.SH,688143,10,光纤概念;共封装光学(CPO);军工;海工装备;芯片概念;汽车热管理;专精特新;DeepSeek概念;沪股通;融资融券
33,002323.SZ,002323,10,HJT电池;数字乡村;光伏概念;光伏建筑一体化;智慧城市;储能;绿色电力;一带一路;国企改革;融资融券
33,300819.SZ,300819,5,固态电池;机器人概念;氢能源;人民币贬值受益;体育产业
33,301157.SZ,301157,15,东数西算(算力);腾讯概念;抖音概念(字节概念);数据中心;阿里巴巴概念;液冷服务器;百度概念;华为盘古;华为概念;专精特新;储能;高铁;锂电池概念;钠离子电池;融资融券
33,300487.SZ,300487,19,核污染防治;专精特新;金属镍;金属钴;盐湖提锂;比亚迪概念;小金属概念;锂电池概念;净水概念;金属回收;西部大开发;碳交易;碳中和;工业大麻;固废处理;减肥药;生物疫苗;融资融券;深股通
17,688519.SH,688519,11,共封装光学(CPO);PCB概念;存储芯片;MiniLED;5G;新能源汽车;2025年报预增;专精特新;华为概念;沪股通;融资融券
33,301326.SZ,301326,14,液冷服务器;富士康概念;苹果概念;芯片概念;消费电子概念;比亚迪概念;宁德时代概念;固态电池;3D打印;锂电池概念;人民币贬值受益;无人机;深股通;融资融券
33,300672.SZ,300672,21,存储芯片;汽车芯片;国家大基金持股;智能座舱;星闪概念;芯片概念;WiFi 6;卫星导航;无人驾驶;机器视觉;车联网(车路协同);虚拟现实;机器人概念;专精特新;物联网;东数西算(算力);鸿蒙概念;人工智能;深股通;股权转让(并购重组);融资融券
33,301396.SZ,301396,31,算力租赁;财税数字化;云计算;ChatGPT概念;多模态AI;腾讯概念;AI智能体;东数西算(算力);智慧政务;信创;数据要素;MR(混合现实);空间计算;数据中心;DeepSeek概念;华为概念;人工智能;数字经济;安防;智慧城市;职业教育;物联网;智能医疗;AI应用;专精特新;智能物流;旅游概念;乡村振兴;新型城镇化;深股通;融资融券
33,002487.SZ,002487,7,2025年报预增;风电;海工装备;绿色电力;航运概念;融资融券;深股通
17,601126.SH,601126,24,柔性直流输电;特高压;智能电网;抽水蓄能;电力物联网;虚拟电厂;风电;核电;光伏概念;储能;数据中心;氢能源;雅下水电概念;绿色电力;东数西算(算力);机器人概念;军工;数字孪生;阿里巴巴概念;京津冀一体化;人工智能;DeepSeek概念;融资融券;沪股通
33,301348.SZ,301348,14,存储芯片;先进封装;第三代半导体;芯片概念;锂电池概念;消费电子概念;新能源汽车;粤港澳大湾区;华为概念;数据中心;无人机;东数西算(算力);深股通;融资融券
33,003031.SZ,003031,22,共封装光学(CPO);光刻机;第三代半导体;华为海思概念股;芯片概念;6G概念;5G;消费电子概念;汽车电子;卫星导航;商业航天;比亚迪概念;专精特新;新能源汽车;军工;华为概念;充电桩;央企国企改革;国企改革;中字头股票;融资融券;深股通
33,300990.SZ,300990,14,液冷服务器;光刻机;宁德时代概念;芯片概念;2025年报预增;数据中心;新能源汽车;储能;专精特新;高端装备;氢能源;换电概念;深股通;融资融券
17,603045.SH,603045,19,HJT电池;TOPCON电池;数据中心;金属回收;BC电池;黄金概念;智能电网;储能;工业互联网;2025年报预增;高铁;充电桩;5G;比亚迪概念;新能源汽车;汽车电子;智能家居;股权转让(并购重组);融资融券
17,600172.SH,600172,8,培育钻石;第三代半导体;回购增持再贷款概念;国企改革;物业管理;旅游概念;沪股通;融资融券
33,300225.SZ,300225,2,创投;ST板块
33,002851.SZ,002851,25,第三代半导体;超级电容;英伟达概念;芯片概念;高压快充;中国AI 50;数据中心;光伏概念;智能电网;小米概念;储能;新能源汽车;充电桩;高端装备;风电;新型工业化;机器人概念;高铁;一带一路;智能家居;家用电器;车联网(车路协同);医疗器械概念;融资融券;深股通
17,688700.SH,688700,11,PCB概念;PET铜箔;华为手机;芯片概念;2025年报预增;固态电池;专精特新;光伏概念;高端装备;融资融券;沪股通
33,000733.SZ,000733,21,军民融合;大飞机;军工;商业航天;卫星导航;第三代半导体;低空经济;飞行汽车(eVTOL);芯片概念;比亚迪概念;新能源汽车;储能;华为概念;央企国企改革;超级电容;西部大开发;锂电池概念;国企改革;参股券商;深股通;融资融券
33,300836.SZ,300836,16,新型工业化;机器视觉;苹果概念;传感器;机器人概念;新能源汽车;工业互联网;PCB概念;充电桩;人工智能;2025年报预增;商业航天;数字经济;2025三季报预增;绿色电力;民爆概念
33,300394.SZ,300394,13,共封装光学(CPO);光纤概念;先进封装;5G;英伟达概念;数据中心;华为概念;同花顺新质50;无人驾驶;专精特新;人民币贬值受益;深股通;融资融券
17,601096.SH,601096,11,特高压;智能电网;风电;光伏概念;核电;央企国企改革;国企改革;2025年报预增;股权转让(并购重组);沪股通;融资融券
33,300355.SZ,300355,12,土壤修复;PPP概念;化债概念(AMC概念);新型城镇化;生态农业;碳中和;碳交易;西部大开发;一带一路;足球概念;深股通;融资融券
