name,code,open,涨停价,跌停价
华光新材,688379,55.6,66.17,44.11
铭科精技,1319,27.5,30.26,24.76
ST创意,300366,6.82,8.18,5.46
京山轻机,821,13.46,14.84,12.14
上海三毛,600689,13.46,14.81,12.11
金健米业,600127,6.75,7.4,6.06
上海凤凰,600679,13.46,14.8,12.11
中纺标,920122,33.46,43.62,23.5
爱旭股份,600732,13.45,14.76,12.08
西典新能,603312,46.77,51.56,42.18
汉朔科技,301275,53.75,64.2,42.8
天禄科技,301045,26.58,31.88,21.26
华创云信,600155,6.63,7.29,5.97
贝泰妮,300957,39.88,47.6,31.74
爱丽家居,603221,13.12,14.43,11.81
广州发展,600098,6.56,7.21,5.9
中国人寿,601628,45.6,50.13,41.01
第一医药,600833,12.94,14.25,11.66
天益医疗,301097,51.5,62.04,41.36
安徽凤凰,920000,19.99,25.16,13.56
山科智能,300897,25.76,30.91,20.61
顺丰控股,2352,38.4,42.22,34.54
星徽股份,300464,6.34,7.62,5.08
友发集团,601686,6.27,6.92,5.66
天晟新材,300169,6.27,7.51,5.01
恒源煤电,600971,6.26,6.88,5.63
欣龙控股,955,6.32,6.85,5.61
洪汇新材,2802,12.46,13.71,11.21
群兴玩具,2575,6.18,6.81,5.57
透景生命,300642,18.64,22.1,14.74
西部建设,2302,6.13,6.74,5.52
江苏金租,600901,6.13,6.74,5.52
高新兴,300098,6.1,7.33,4.89
海利生物,603718,6.16,6.72,5.5
万德股份,920519,12.03,15.66,8.44
旋极信息,300324,5.95,7.19,4.79
合康新能,300048,5.99,7.15,4.77
中科环保,301175,5.95,7.1,4.74
天宇股份,300702,23.53,28.37,18.91
海普瑞,2399,11.84,12.99,10.63
富奥股份,30,5.74,6.33,5.18
天能重工,300569,5.77,6.9,4.6
国能日新,301162,51.35,61.62,41.08
以岭药业,2603,17.08,18.81,15.39
太湖远大,920118,22.55,29.31,15.79
罗普斯金,2333,5.64,6.19,5.07
迈克生物,300463,11.23,13.45,8.97
锦江航运,601083,11.16,12.3,10.06
海波重科,300517,11.1,13.3,8.86
邮储银行,601658,5.45,6.01,4.91
有棵树,300209,5.49,6.55,4.37
宗申动力,1696,21.78,23.9,19.56
东莞控股,828,10.81,11.86,9.7
同仁堂,600085,32.35,35.55,29.09
交大铁发,920027,21.42,27.84,15.0
本立科技,301065,21.53,25.67,17.11
步步高,2251,5.36,5.85,4.79
世纪瑞尔,300150,5.29,6.36,4.24
ST复华,600624,5.28,5.57,5.04
莱克电气,603355,31.92,34.97,28.61
浙江黎明,603048,21.2,23.3,19.06
片仔癀,600436,168.98,186.01,152.19
申万宏源,166,5.29,5.81,4.75
鑫铂股份,3038,15.96,17.41,14.25
贝斯特,300580,26.54,31.61,21.07
中铁装配,300374,15.73,18.84,12.56
动力源,600405,5.22,5.74,4.7
苏盐井神,603299,10.42,11.48,9.4
中国电建,601669,5.21,5.73,4.69
豫能控股,1896,5.21,5.73,4.69
京仪装备,688652,101.88,118.2,78.8
百邦科技,300736,15.7,18.65,12.43
元力股份,300174,15.53,18.64,12.42
豫园股份,600655,5.15,5.65,4.63
双塔食品,2481,5.15,5.63,4.61
万和电气,2543,10.27,11.25,9.21
公牛集团,603195,40.88,45.0,36.82
京能电力,600578,5.1,5.62,4.6
武汉控股,600168,5.1,5.61,4.59
上海洗霸,603200,71.45,78.41,64.15
吉鑫科技,601218,5.1,5.58,4.56
国药现代,600420,10.12,11.13,9.11
映翰通,688080,50.61,60.72,40.48
龙磁科技,300835,66.15,78.85,52.57
崇德科技,301548,55.7,66.5,44.34
中谷物流,603565,10.06,11.07,9.05
富维股份,600742,10.06,11.02,9.02
廊坊发展,600149,5.0,5.5,4.5
和远气体,2971,29.97,32.93,26.95
华电国际,600027,4.96,5.47,4.47
新天药业,2873,9.93,10.93,8.95
ST迪威迅,300167,0.0,5.95,3.97
美康生物,300439,9.84,11.84,7.9
丽珠集团,513,34.49,37.98,31.08
广汇能源,600256,4.92,5.42,4.44
泰林生物,300813,24.72,29.54,19.7
国药一致,28,24.58,27.07,22.15
建邦科技,920242,29.68,38.12,20.54
丛麟科技,688370,24.78,29.3,19.54
长春高新,661,92.92,102.01,83.47
永清环保,300187,4.89,5.86,3.9
宣泰医药,688247,9.72,11.66,7.78
中草香料,920016,0.0,25.19,13.57
赛诺医疗,688108,19.25,23.14,15.42
初灵信息,300250,24.02,28.9,19.26
信质集团,2664,24.12,26.41,21.61
木林森,2745,9.62,10.55,8.63
鑫宏业,301310,43.06,51.65,34.43
保利联合,2037,9.58,10.47,8.57
钜泉科技,688391,28.58,34.07,22.71
苏利股份,603585,18.84,20.79,17.01
三安光电,600703,14.15,15.58,12.74
南网数字,301638,18.86,22.62,15.08
桂林三金,2275,14.19,15.54,12.72
京能置业,600791,4.73,5.16,4.22
瑞鹄模具,2997,37.56,41.23,33.73
联泰环保,603797,4.67,5.15,4.21
金城医药,300233,14.08,16.82,11.22
珠江啤酒,2461,9.32,10.24,8.38
光峰科技,688007,18.73,22.33,14.89
苏奥传感,300507,9.27,11.05,7.37
激智科技,300566,18.5,22.07,14.71
华纬科技,1380,22.99,25.22,20.64
宁波中百,600857,13.8,15.11,12.37
克明食品,2661,9.14,10.08,8.24
江阴银行,2807,4.57,5.04,4.12
江苏北人,688218,23.04,27.44,18.3
璞泰来,603659,27.5,30.14,24.66
*ST三圣,2742,4.54,4.76,4.3
宏远股份,920018,27.3,35.29,19.01
江淮汽车,600418,49.99,54.57,44.65
澄天伟业,300689,45.12,54.06,36.04
百联股份,600827,9.04,9.91,8.11
太阳能,591,4.45,4.9,4.01
南玻A,12,4.46,4.88,4.0
福安药业,300194,4.45,5.33,3.55
苏泊尔,2032,44.16,48.6,39.76
力诺药包,301188,17.6,21.17,14.11
五新隧装,920174,48.8,62.98,33.92
广安爱众,600979,4.39,4.84,3.96
国源科技,920184,17.65,22.82,12.3
宁波能源,600982,4.35,4.79,3.92
中国核电,601985,8.67,9.54,7.8
德业股份,605117,86.3,95.04,77.76
涪陵榨菜,2507,12.98,14.23,11.65
康德莱,603987,8.65,9.48,7.76
成大生物,688739,25.82,30.98,20.66
新中港,605162,8.57,9.42,7.7
长源电力,966,4.28,4.71,3.85
新巨丰,301296,8.55,10.25,6.83
东鹏饮料,605499,268.04,294.82,241.22
怡达股份,300721,12.79,15.31,10.21
盾安环境,2011,12.73,13.98,11.44
常润股份,603201,16.94,18.61,15.23
巍华新材,603310,16.89,18.54,15.17
戴维医疗,300314,12.58,15.13,10.09
*ST波导,600130,4.22,4.41,3.99
丰倍生物,603334,41.84,46.09,37.71
长源东谷,603950,29.31,31.92,26.12
凯盛科技,600552,12.5,13.67,11.19
康拓医疗,688314,33.18,39.77,26.51
威孚高科,581,20.75,22.74,18.6
赛维时代,301381,20.66,24.77,16.51
成都路桥,2628,4.12,4.53,3.71
科恒股份,300340,12.35,14.82,9.88
北自科技,603082,36.98,40.69,33.29
正业科技,300410,8.2,9.84,6.56
三峡能源,600905,4.09,4.51,3.69
亨迪药业,301211,12.29,14.7,9.8
*ST艾艾,603580,16.32,17.14,15.5
皖天然气,603689,8.15,8.94,7.32
光明乳业,600597,8.1,8.92,7.3
绿能慧充,600212,8.15,8.88,7.26
节能国祯,300388,8.1,9.67,6.45
奥特迅,2227,12.1,13.28,10.86
马应龙,600993,28.07,30.88,25.26
中国一重,601106,3.99,4.4,3.6
浙江交科,2061,3.99,4.39,3.59
东利机械,301298,15.86,19.03,12.69
宝利国际,300135,3.97,4.75,3.17
仕净科技,301030,11.95,14.23,9.49
东风科技,600081,11.86,13.05,10.67
三孚新科,688359,66.66,80.16,53.44
方正证券,601901,7.82,8.6,7.04
中远海能,600026,11.67,12.88,10.54
新钢股份,600782,3.89,4.28,3.5
颖泰生物,920819,3.88,5.04,2.72
华神科技,790,3.9,4.27,3.49
广电电气,601616,3.88,4.26,3.48
报喜鸟,2154,3.85,4.25,3.47
珈伟新能,300317,3.88,4.62,3.08
海油发展,600968,3.83,4.24,3.47
兆日科技,300333,11.44,13.84,9.22
蓝海华腾,300484,19.1,22.92,15.28
合肥高科,920718,0.0,19.85,10.69
众辰科技,603275,46.35,50.27,41.13
瑞芯微,603893,180.0,196.63,160.88
红宝丽,2165,7.64,8.34,6.82
温州宏丰,300283,7.56,9.06,6.04
三全食品,2216,11.33,12.45,10.19
康泰医学,300869,15.06,18.05,12.03
新产业,300832,56.75,67.68,45.12
新宙邦,300037,52.79,63.05,42.03
丰安股份,920608,18.71,24.38,13.14
海光信息,688041,225.15,270.01,180.01
清新环境,2573,3.74,4.13,3.38
新光药业,300519,15.07,17.93,11.95
洛凯股份,603829,22.2,24.52,20.06
西安银行,600928,3.71,4.08,3.34
好上好,1298,30.0,32.64,26.7
华康股份,605077,14.81,16.3,13.34
葵花药业,2737,14.78,16.29,13.33
佛塑科技,973,14.88,16.21,13.27
恒坤新材,688727,48.8,57.48,38.32
盈峰环境,967,7.36,8.1,6.62
川恒股份,2895,36.9,40.44,33.08
中复神鹰,688295,33.0,39.48,26.32
益客食品,301116,11.0,13.15,8.77
金杨精密,301210,36.6,43.8,29.2
齐鲁华信,920832,7.38,9.46,5.1
大千生态,603955,29.03,32.0,26.18
新天绿能,600956,7.27,8.0,6.54
山东矿机,2526,3.6,3.97,3.25
嘉诚国际,603535,10.73,11.81,9.67
蔚蓝锂芯,2245,17.83,19.64,16.07
蒙娜丽莎,2918,14.3,15.7,12.84
华润三九,999,28.56,31.39,25.69
兴化股份,2109,3.55,3.92,3.2
慈星股份,300307,7.1,8.51,5.67
浙江正特,1238,49.84,54.49,44.59
赛升药业,300485,10.69,12.73,8.49
豪迈科技,2595,84.96,93.23,76.28
蓝英装备,300293,21.28,25.42,16.94
嘉应制药,2198,7.09,7.76,6.35
大丰实业,603081,14.09,15.48,12.66
诚意药业,603811,10.52,11.58,9.48
晶华微,688130,20.9,25.2,16.8
继峰股份,603997,14.06,15.33,12.55
申昊科技,300853,20.81,24.94,16.62
陕国投A,563,3.46,3.81,3.11
绿通科技,301322,27.6,33.07,22.05
中国海诚,2116,10.34,11.34,9.28
电科网安,2268,20.45,22.66,18.54
乐歌股份,300729,13.69,16.38,10.92
国芳集团,601086,10.29,11.22,9.18
中科三环,970,13.6,14.96,12.24
湖南海利,600731,6.79,7.47,6.11
梅花生物,600873,10.15,11.18,9.14
*ST云创,920305,10.09,13.15,7.09
香飘飘,603711,13.45,14.82,12.12
通策医疗,600763,40.28,44.36,36.3
际华集团,601718,3.36,3.7,3.02
八一钢铁,600581,3.36,3.69,3.02
大东南,2263,3.34,3.67,3.01
通源环境,688679,26.68,32.02,21.34
四川路桥,600039,10.02,10.98,8.98
西王食品,639,3.34,3.65,2.99
联泓新科,3022,19.99,21.86,17.88
欧莱新材,688530,16.63,19.79,13.19
共同药业,300966,19.76,23.7,15.8
春立医疗,688236,0.0,27.54,18.36
朗进科技,300594,19.98,23.6,15.74
普冉股份,688766,130.12,153.12,102.08
大连热电,600719,6.51,7.19,5.89
ST通葡,600365,3.25,3.42,3.1
广州港,601228,3.25,3.58,2.93
世运电路,603920,48.96,53.42,43.7
得邦照明,603303,12.9,14.22,11.64
许继电气,400,25.86,28.37,23.21
诚益通,300430,19.3,23.14,15.42
科润智控,920062,9.63,12.53,6.75
新农股份,2942,19.4,21.21,17.35
光明肉业,600073,6.42,7.06,5.78
英杰电气,300820,48.2,57.72,38.48
金钟股份,301133,38.4,46.12,30.74
赛力斯,601127,122.88,133.47,109.21
伊利股份,600887,28.77,31.56,25.82
上海莱士,2252,6.36,7.0,5.72
科新机电,300092,15.76,19.01,12.67
福能股份,600483,9.5,10.45,8.55
云南白药,538,56.95,62.63,51.25
日发精机,2520,6.35,6.95,5.69
华电新能,600930,6.3,6.94,5.68
宁波银行,2142,28.05,31.0,25.36
昆船智能,301311,18.73,22.54,15.02
三川智慧,300066,6.26,7.5,5.0
万得凯,301309,28.08,33.73,22.49
龙星科技,2442,6.24,6.85,5.61
濮阳惠成,300481,15.55,18.66,12.44
鸿博股份,2229,15.5,17.05,13.95
洪城环境,600461,9.32,10.23,8.37
东方锆业,2167,12.54,13.63,11.15
盘龙药业,2864,30.95,34.03,27.85
吉大通信,300597,9.35,11.12,7.42
三维装备,920834,15.43,20.04,10.8
球冠电缆,920682,9.3,11.97,6.45
华昌达,300278,6.16,7.34,4.9
太湖雪,920262,24.5,31.82,17.14
汉商集团,600774,9.17,10.09,8.25
四川成渝,601107,6.11,6.71,5.49
格灵深瞳,688207,15.33,18.3,12.2
中国外运,601598,6.1,6.69,5.47
生物谷,920266,9.07,11.83,6.37
长城科技,603897,27.29,30.02,24.56
广弘控股,529,6.03,6.63,5.43
奥特佳,2239,3.0,3.29,2.69
中国中冶,601618,2.98,3.28,2.68
幸福蓝海,300528,20.45,25.03,16.69
上海汽配,603107,14.89,16.37,13.39
长青股份,2391,5.95,6.55,5.36
长安汽车,625,11.95,13.09,10.71
浙商中拓,906,5.95,6.53,5.35
箭牌家居,1322,8.91,9.79,8.01
美芝股份,2856,12.08,13.04,10.67
凌霄泵业,2884,17.72,19.53,15.98
英唐智控,300131,15.0,17.65,11.77
诺诚健华,688428,20.58,24.71,16.47
迦南智能,300880,17.65,21.17,14.11
抚顺特钢,600399,5.84,6.45,5.27
中旗股份,300575,5.85,7.02,4.68
奔朗新材,920807,14.61,18.99,10.23
联动科技,301369,136.7,161.23,107.49
晶赛科技,920981,0.0,41.69,22.45
海尔生物,688139,31.99,38.27,25.51
天亿马,301178,48.91,59.1,39.4
广厦环能,920703,14.47,18.79,10.13
开滦股份,600997,5.78,6.35,5.19
小方制药,603207,28.84,31.59,25.85
诺唯赞,688105,20.1,24.11,16.07
国创高新,2377,2.88,3.16,2.58
华电辽能,600396,2.86,3.15,2.57
志高机械,920101,40.05,52.05,28.03
劲仔食品,3000,11.42,12.57,10.29
山东药玻,600529,20.0,22.0,18.0
麦趣尔,2719,8.57,9.43,7.71
安车检测,300572,28.65,34.24,22.82
宇通重工,600817,11.4,12.55,10.27
建元信托,600816,2.83,3.12,2.56
星辉娱乐,300043,5.64,6.8,4.54
仁和药业,650,5.68,6.24,5.1
振德医疗,603301,70.52,77.83,63.68
瑞迪智驱,301596,79.0,94.68,63.12
协昌科技,301418,36.67,43.96,29.3
晋控电力,767,2.82,3.09,2.53
维峰电子,301328,47.86,57.29,38.19
龙佰集团,2601,19.65,21.62,17.69
顾家家居,603816,30.7,33.94,27.77
国元证券,728,8.39,9.22,7.54
ST华闻,793,2.79,2.93,2.65
五矿资本,600390,5.57,6.13,5.01
招商证券,600999,16.72,18.37,15.03
众源新材,603527,11.09,12.24,10.02
冠昊生物,300238,13.88,16.68,11.12
天虹股份,2419,5.59,6.11,5.0
雪祺电气,1387,13.88,15.26,12.48
招商港口,1872,19.39,21.34,17.46
紫金银行,601860,2.77,3.05,2.49
中国天楹,35,5.54,6.09,4.99
德恩精工,300780,19.65,23.22,15.48
咸亨国际,605056,16.5,18.22,14.9
科华控股,603161,13.87,15.16,12.4
海油工程,600583,5.51,6.06,4.96
潍柴重机,880,27.4,30.16,24.68
红太阳,525,5.47,6.03,4.93
长青集团,2616,5.47,6.03,4.93
苏豪时尚,600287,5.48,6.03,4.93
新疆众和,600888,8.13,9.04,7.4
红塔证券,601236,8.24,9.04,7.4
倍轻松,688793,21.92,26.26,17.5
中源家居,603709,16.41,18.02,14.74
浙商证券,601878,10.87,11.94,9.77
美凯龙,601828,2.73,2.98,2.44
西上海,605151,18.89,20.86,17.06
华斯股份,2494,5.41,5.95,4.87
亿能电力,920046,13.5,17.55,9.45
冀中能源,937,5.41,5.94,4.86
金枫酒业,600616,5.37,5.92,4.84
老白干酒,600559,16.1,17.71,14.49
昊创瑞通,301668,48.37,57.83,38.55
佳隆股份,2495,2.68,2.94,2.4
天山股份,877,5.35,5.87,4.81
*ST星农,603789,5.34,5.61,5.07
通力科技,301255,29.55,35.23,23.49
九号公司,689009,55.8,66.96,44.64
道道全,2852,10.61,11.65,9.53
亚康股份,301085,52.95,63.53,42.35
南网科技,688248,44.91,53.89,35.93
沪宁股份,300669,26.4,31.68,21.12
ST云动,903,2.65,2.77,2.51
千红制药,2550,7.91,8.68,7.1
华润双鹤,600062,18.41,20.2,16.52
东北制药,597,5.25,5.76,4.72
威力传动,300904,62.82,75.42,50.28
步长制药,603858,15.72,17.27,14.13
江苏银行,600919,10.41,11.48,9.4
中南文化,2445,2.61,2.87,2.35
金凯生科,301509,33.96,40.69,27.13
慕思股份,1323,26.01,28.67,23.45
赛科希德,688338,0.0,31.18,20.78
共达电声,2655,13.07,14.27,11.67
大秦铁路,601006,5.17,5.7,4.66
润普食品,920422,13.04,16.83,9.07
华智数媒,300426,7.76,9.3,6.2
金石亚药,300434,10.36,12.38,8.26
大禹生物,920970,7.74,10.03,5.41
东安动力,600178,12.77,14.12,11.56
中国铁建,601186,7.69,8.47,6.93
*ST原尚,603813,0.0,40.22,36.39
东亚药业,605177,17.91,19.66,16.08
卓兆点胶,920026,36.07,46.33,24.95
北新路桥,2307,5.07,5.58,4.56
南大光电,300346,43.5,51.68,34.46
华兰生物,2007,15.19,16.71,13.67
之江生物,688317,20.31,24.3,16.2
优彩资源,2998,7.55,8.34,6.82
恒生电子,600570,30.26,33.3,27.24
ST中珠,600568,2.52,2.65,2.39
*ST交投,2200,7.59,7.92,7.16
ST华西,2630,2.53,2.64,2.38
华域汽车,600741,20.18,22.09,18.07
宁波建工,601789,5.01,5.51,4.51
北京利尔,2392,7.5,8.26,6.76
重庆啤酒,600132,52.56,57.7,47.21
通达动力,2576,17.47,19.22,15.72
杭华股份,688571,7.45,8.98,5.98
威高血净,603014,39.79,43.77,35.81
爱玛科技,603529,29.84,32.8,26.84
科远智慧,2380,27.31,30.04,24.58
中捷资源,2021,2.49,2.73,2.23
兴发集团,600141,34.73,38.19,31.25
博菲电气,1255,32.16,35.38,28.94
江苏国信,2608,7.42,8.16,6.68
莎普爱思,603168,7.38,8.13,6.65
钛能化学,2145,4.92,5.41,4.43
上声电子,688533,29.39,35.23,23.49
海天精工,601882,19.54,21.49,17.59
新大正,2968,12.41,13.43,10.99
锦泓集团,603518,9.71,10.73,8.78
长沙银行,601577,9.74,10.71,8.77
佛燃能源,2911,12.17,13.39,10.95
伟思医疗,688580,48.6,58.32,38.88
华荣股份,603855,19.43,21.37,17.49
新兴装备,2933,36.37,39.99,32.72
乐通股份,2319,12.15,13.3,10.88
日出东方,603366,9.69,10.62,8.69
万华化学,600309,76.8,84.7,69.3
国恩股份,2768,52.9,58.19,47.61
中信证券,600030,28.8,31.71,25.95
华电能源,600726,2.4,2.64,2.16
三元生物,301206,26.38,31.68,21.12
登海种业,2041,9.57,10.54,8.62
新泉股份,603179,74.19,81.61,66.77
红豆股份,600400,2.39,2.63,2.15
东贝集团,601956,7.2,7.88,6.44
中成股份,151,11.94,13.12,10.74
毓恬冠佳,301173,45.58,54.23,36.15
苏博特,603916,9.49,10.45,8.55
云图控股,2539,11.87,13.06,10.68
潞安环能,601699,11.85,13.04,10.67
金智科技,2090,11.82,13.04,10.67
康强电子,2119,16.6,18.19,14.89
韶能股份,601,4.7,5.19,4.25
涪陵电力,600452,9.39,10.35,8.47
招商银行,600036,42.24,46.51,38.05
海达股份,300320,9.38,11.24,7.5
津投城开,600322,2.35,2.57,2.11
华兰疫苗,301207,18.69,22.45,14.97
华西证券,2926,9.34,10.25,8.39
宏润建设,2062,9.25,10.22,8.36
新希望,876,9.26,10.19,8.33
科力远,600478,6.95,7.61,6.23
凯中精密,2823,16.16,17.74,14.52
日辰股份,603755,36.78,40.51,33.15
南网能源,3035,4.6,5.06,4.14
聚飞光电,300303,6.89,8.24,5.5
苏垦农发,601952,9.15,10.08,8.24
ST太重,600169,2.29,2.4,2.18
利民股份,2734,16.02,17.61,14.41
中国中车,601766,6.85,7.54,6.17
实朴检测,301228,38.87,46.54,31.02
湖北能源,883,4.56,5.02,4.1
鲁抗医药,600789,9.12,9.99,8.17
和邦生物,603077,2.27,2.5,2.04
乐普医疗,300003,15.86,19.06,12.7
江苏国泰,2091,9.08,9.98,8.16
神农集团,605296,29.4,32.4,26.51
城地香江,603887,13.57,14.94,12.22
塔牌集团,2233,9.08,9.96,8.15
福星股份,926,2.26,2.49,2.03
方盛制药,603998,11.28,12.42,10.16
国电南瑞,600406,22.6,24.84,20.32
健盛集团,603558,11.24,12.41,10.15
安迪苏,600299,9.0,9.91,8.11
德宏股份,603701,20.2,22.28,18.23
辽宁成大,600739,11.23,12.35,10.11
元创股份,1325,49.41,54.33,44.45
昂利康,2940,33.67,37.04,30.3
中远通,301516,15.6,18.82,12.54
燕麦科技,688312,33.25,40.0,26.66
华特气体,688268,57.9,69.18,46.12
西藏天路,600326,11.05,12.19,9.97
诺思格,301333,59.82,71.78,47.86
科力装备,301552,37.56,45.19,30.13
柏诚股份,601133,15.78,17.02,13.92
克莱特,920689,30.9,40.17,21.63
旷达科技,2516,6.65,7.28,5.96
爱尔眼科,300015,11.0,13.24,8.82
恒天海龙,677,4.44,4.85,3.97
民生健康,301507,15.4,18.52,12.34
恩华药业,2262,24.2,26.66,21.82
中威电子,300270,11.1,13.21,8.81
大连电瓷,2606,8.75,9.66,7.9
百亚股份,3006,21.94,24.13,19.75
九芝堂,989,8.78,9.65,7.89
文投控股,600715,2.18,2.41,1.97
南侨食品,605339,19.68,21.68,17.74
四川美丰,731,6.58,7.23,5.91
立昂微,605358,35.22,38.48,31.48
中科磁业,301141,52.7,62.95,41.97
吉林敖东,623,19.66,21.58,17.66
大地电气,920436,17.61,22.64,12.2
雅运股份,603790,19.58,21.54,17.62
兴通股份,603209,15.23,16.74,13.7
泰鸿万立,603210,19.63,21.51,17.6
石化油服,600871,2.17,2.39,1.95
公元股份,2641,4.34,4.77,3.91
同大股份,300321,45.49,54.59,36.39
昌红科技,300151,15.14,18.18,12.12
安必平,688393,23.99,28.56,19.04
百合花,603823,15.12,16.63,13.61
山东威达,2026,15.22,16.63,13.61
格科微,688728,15.05,18.01,12.01
杭氧股份,2430,29.97,33.01,27.01
锦波生物,920982,233.0,305.24,164.36
国海证券,750,4.26,4.69,3.83
ST东尼,603595,16.99,17.84,16.14
明泰铝业,601677,14.85,16.35,13.37
*ST椰岛,600238,6.35,6.68,6.04
卫信康,603676,10.55,11.63,9.51
长江电力,600900,27.35,30.05,24.59
汉钟精机,2158,25.3,27.67,22.64
微光股份,2801,35.59,39.14,32.02
奥海科技,2993,43.99,48.31,39.53
金杯电工,2533,12.57,13.79,11.29
青松建化,600425,4.19,4.6,3.76
宿迁联盛,603065,8.35,9.19,7.52
宏盛华源,601096,4.16,4.59,3.75
信宇人,688573,23.09,27.48,18.32
中国动力,600482,20.88,22.88,18.72
方大新材,920163,14.75,18.9,10.18
宝通科技,300031,22.8,27.41,18.27
金冠股份,300510,4.16,4.98,3.32
盛剑科技,603324,25.06,27.38,22.4
联迪信息,920790,33.27,43.1,23.22
中国交建,601800,8.28,9.11,7.45
内蒙新华,603230,12.33,13.65,11.17
太平洋,601099,4.14,4.54,3.72
万源通,920060,33.16,42.95,23.13
中绿电,537,8.25,9.08,7.43
冀东装备,856,10.35,11.34,9.28
芯海科技,688595,33.2,39.55,26.37
凌云股份,600480,12.4,13.59,11.12
花溪科技,920895,20.46,26.72,14.4
朝阳科技,2981,29.15,31.58,25.84
金洲管道,2443,8.22,9.02,7.38
恒锋工具,300488,32.8,39.36,26.24
长江证券,783,8.18,9.01,7.37
泽润新能,301636,49.14,58.97,39.31
大地熊,688077,30.7,36.84,24.56
东方电气,600875,24.3,26.84,21.96
仙坛股份,2746,6.11,6.71,5.49
国芯科技,688262,30.79,36.6,24.4
中富通,300560,16.24,19.49,12.99
丰茂股份,301459,44.95,53.52,35.68
美盈森,2303,4.05,4.46,3.65
先惠技术,688155,60.99,72.9,48.6
英诺特,688253,30.35,36.4,24.26
华之杰,603400,0.0,57.81,47.3
*ST星光,2076,2.02,2.12,1.92
君实生物,688180,34.32,41.2,27.46
九洲集团,300040,6.06,7.26,4.84
北特科技,603009,49.0,53.24,43.56
万德斯,688178,24.17,28.98,19.32
重庆百货,600729,26.22,28.74,23.52
福斯特,603806,14.03,15.43,12.63
凯赛生物,688065,50.05,60.06,40.04
益佰制药,600594,4.01,4.4,3.6
达安基因,2030,6.01,6.59,5.39
金牛化工,600722,5.96,6.57,5.37
弘信电子,300657,27.98,33.36,22.24
天海防务,300008,7.99,9.52,6.34
新宁物流,300013,3.96,4.75,3.17
兰花科创,600123,5.94,6.53,5.35
科瑞技术,2957,21.93,23.94,19.58
骑士乳业,920786,9.96,12.85,6.93
东富龙,300171,15.78,18.94,12.62
海南华铁,603300,7.86,8.68,7.1
七丰精工,920169,31.0,40.96,22.06
华泰股份,600308,3.93,4.31,3.53
金冠电气,688517,15.72,18.8,12.54
申能股份,600642,7.82,8.6,7.04
万通智控,300643,19.61,23.45,15.63
扬帆新材,300637,11.71,14.03,9.35
金种子酒,600199,9.7,10.7,8.76
盛美上海,688082,183.0,212.35,141.57
文灿股份,603348,19.36,21.3,17.42
中粮科技,930,5.79,6.38,5.22
德展健康,813,3.86,4.25,3.47
众智科技,301361,32.72,39.31,26.21
中宠股份,2891,52.0,57.23,46.83
汉缆股份,2498,3.84,4.24,3.47
