股票代码,股票简称,最高价,收盘价,涨跌幅,成交额,涨停价,跌停价
301100,风光股份,21.9,21.77,1.4,31862985.0,25.76,17.18
000629,钒钛股份,3.65,3.63,1.4,1002886120.0,3.94,3.22
600231,凌钢股份,2.18,2.18,1.4,55685891.32,2.37,1.94
688259,创耀科技,45.36,45.06,1.4,193895783.0,53.33,35.55
000767,晋控电力,2.91,2.91,1.39,117415892.0,3.16,2.58
000505,京粮控股,8.08,8.01,1.39,367622710.0,8.69,7.11
300530,领湃科技,28.4,28.4,1.39,109088198.0,33.61,22.41
603860,中公高科,31.43,31.35,1.39,36070407.0,34.01,27.83
600816,建元信托,2.92,2.92,1.39,249499018.62,3.17,2.59
920809,安达科技,7.34,7.3,1.39,224958449.62,9.36,5.04
000783,长江证券,8.79,8.76,1.39,886486780.0,9.5,7.78
688146,中船特气,45.47,45.28,1.39,420781175.29,53.59,35.73
000151,中成股份,12.53,12.43,1.39,88796526.0,13.49,11.03
601366,利群股份,5.12,5.12,1.39,321812508.58,5.56,4.55
688181,八亿时空,36.58,36.58,1.39,236725066.84,43.3,28.86
002011,盾安环境,13.22,13.18,1.38,277404730.0,14.3,11.7
920978,开特股份,36.67,36.65,1.38,178451406.24,46.99,25.31
002813,路畅科技,31.75,31.55,1.38,220254260.0,34.23,28.01
603915,国茂股份,18.38,18.35,1.38,187155833.8,19.91,16.29
603693,江苏新能,12.52,12.48,1.38,81314397.61,13.54,11.08
002190,成飞集成,41.28,41.14,1.38,1197707370.0,44.64,36.52
301589,诺瓦星云,217.86,209.66,1.38,691415680.0,248.17,165.45
000017,深中华A,8.1,8.1,1.38,155208990.0,8.79,7.19
600774,汉商集团,9.58,9.58,1.38,51783014.8,10.4,8.51
600662,外服控股,5.17,5.16,1.38,79130660.27,5.6,4.58
603779,威龙股份,6.64,6.64,1.37,38834243.65,7.21,5.9
300813,泰林生物,26.56,26.56,1.37,102816353.0,31.44,20.96
601177,杭齿前进,17.74,17.73,1.37,195101355.36,19.24,15.74
603605,珀莱雅,70.28,70.27,1.37,420902232.77,76.25,62.39
603208,江山欧派,14.91,14.8,1.37,64701096.27,16.06,13.14
002929,润建股份,48.62,48.1,1.37,1324023000.0,52.2,42.71
000899,赣能股份,10.41,10.36,1.37,180897420.0,11.24,9.2
920020,泰凯英,17.78,17.77,1.37,53344634.92,22.78,12.28
300576,容大感光,44.5,44.47,1.37,1514471200.0,52.64,35.1
688766,普冉股份,189.9,180.2,1.37,2538332129.13,213.32,142.22
600377,宁沪高速,11.94,11.87,1.37,182491224.6,12.88,10.54
300932,三友联众,12.88,12.62,1.37,137634830.0,14.94,9.96
300175,ST朗源,6.01,5.94,1.37,41494274.0,7.03,4.69
603980,吉华集团,5.2,5.2,1.36,63334354.6,5.64,4.62
002785,万里石,37.88,37.2,1.36,464412080.0,40.37,33.03
002673,西部证券,8.2,8.19,1.36,526155770.0,8.89,7.27
603033,三维股份,11.41,11.17,1.36,152974965.25,12.12,9.92
002265,建设工业,28.37,28.3,1.36,564353880.0,30.71,25.13
600771,广誉远,18.64,18.62,1.36,148140251.42,20.21,16.53
300809,华辰装备,38.77,38.73,1.36,257734290.0,45.85,30.57
600249,两面针,6.0,5.96,1.36,85281874.86,6.47,5.29
603172,万丰股份,17.89,17.89,1.36,50683151.56,19.42,15.89
001289,龙源电力,15.66,15.66,1.36,105022499.0,17.0,13.91
688082,盛美上海,201.0,197.7,1.36,1066490683.89,234.06,156.04
601878,浙商证券,11.21,11.2,1.36,685050583.14,12.16,9.95
301303,真兰仪表,15.71,15.71,1.35,48014327.0,18.6,12.4
920946,森萱医药,11.24,11.23,1.35,60585522.08,14.4,7.76
300727,润禾材料,37.66,37.45,1.35,202998630.0,44.34,29.56
003016,欣贺股份,9.74,9.74,1.35,170443370.0,10.57,8.65
002234,民和股份,9.04,9.02,1.35,72182082.0,9.79,8.01
000521,长虹美菱,6.77,6.77,1.35,92711211.0,7.35,6.01
002180,纳思达,22.1,21.82,1.35,575712350.0,23.68,19.38
600408,安泰集团,4.55,4.52,1.35,532572924.61,4.91,4.01
600361,创新新材,4.53,4.52,1.35,282890537.0,4.91,4.01
688345,博力威,34.14,33.9,1.35,56888116.4,40.14,26.76
300637,扬帆新材,12.82,12.81,1.34,146999650.0,15.17,10.11
000850,华茂股份,6.45,6.03,1.34,340191680.0,6.55,5.36
000759,中百集团,8.38,8.3,1.34,825585780.0,9.01,7.37
301609,山大电力,44.75,44.54,1.34,106046270.0,52.74,35.16
002432,九安医疗,42.5,42.31,1.34,523482380.0,45.93,37.58
300505,川金诺,25.94,25.69,1.34,886468620.0,30.42,20.28
688366,昊海生科,46.9,46.86,1.34,48355663.34,55.49,36.99
002412,汉森制药,6.81,6.81,1.34,79434956.0,7.39,6.05
600655,豫园股份,5.32,5.31,1.34,78344945.9,5.76,4.72
603197,保隆科技,39.98,39.5,1.33,369628413.54,42.88,35.08
301353,普莱得,27.45,27.38,1.33,35572940.0,32.42,21.62
605337,李子园,12.18,12.18,1.33,79149194.32,13.22,10.82
000401,金隅冀东,4.62,4.57,1.33,74038504.0,4.96,4.06
301362,民爆光电,43.5,43.43,1.33,40330894.0,51.43,34.29
600326,西藏天路,11.5,11.44,1.33,587515011.26,12.42,10.16
000096,广聚能源,10.73,10.68,1.33,106708685.0,11.59,9.49
600272,开开实业,14.5,14.5,1.33,124909415.4,15.74,12.88
301049,超越科技,22.39,22.16,1.33,40806914.0,26.24,17.5
605339,南侨食品,19.9,19.87,1.33,88436076.0,21.57,17.65
603158,腾龙股份,10.7,10.7,1.33,204508431.76,11.62,9.5
603283,赛腾股份,45.48,45.14,1.32,716859410.72,49.01,40.1
301111,粤万年青,21.59,21.47,1.32,271043780.0,25.43,16.95
600673,东阳光,30.98,29.91,1.32,3709000539.05,32.47,26.57
301279,金道科技,34.17,33.77,1.32,110555287.0,40.0,26.66
002109,兴化股份,3.91,3.84,1.32,68229156.0,4.17,3.41
688420,美腾科技,25.75,25.38,1.32,20054690.36,30.06,20.04
300601,康泰生物,16.22,16.16,1.32,304032010.0,19.14,12.76
002805,丰元股份,17.72,17.7,1.32,351636470.0,19.22,15.72
000858,五粮液,108.85,108.55,1.32,2526732800.0,117.85,96.43
688226,威腾电气,40.4,39.29,1.32,345058846.42,46.54,31.02
601995,中金公司,36.27,36.24,1.31,1231880160.08,39.35,32.19
300199,翰宇药业,20.18,20.05,1.31,928091480.0,23.75,15.83
603188,亚邦股份,4.63,4.63,1.31,90289900.0,5.03,4.11
301469,恒达新材,31.78,31.67,1.31,114391988.0,37.51,25.01
600075,新疆天业,5.41,5.41,1.31,190155813.03,5.87,4.81
002092,中泰化学,5.64,5.42,1.31,614412050.0,5.89,4.82
600927,永安期货,16.3,16.26,1.31,154469788.0,17.66,14.45
603618,杭电股份,8.54,8.52,1.31,250303075.1,9.25,7.57
301166,优宁维,31.91,31.76,1.31,36980579.0,37.62,25.08
920018,宏远股份,28.79,28.72,1.31,53479923.18,36.85,19.85
300897,山科智能,27.47,27.18,1.3,58805080.0,32.2,21.46
603400,华之杰,55.21,55.21,1.3,65317053.74,59.95,49.05
601236,红塔证券,8.58,8.56,1.3,233705201.21,9.3,7.61
002947,恒铭达,50.95,50.7,1.3,583235780.0,55.06,45.05
301429,森泰股份,19.6,19.5,1.3,26781573.0,23.1,15.4
001388,信通电子,44.54,44.5,1.3,91191322.0,48.32,39.54
301120,新特电气,20.45,20.3,1.3,676187950.0,24.05,16.03
688681,科汇股份,18.83,18.74,1.3,48266998.83,22.2,14.8
300702,天宇股份,26.28,25.78,1.3,95257233.0,30.54,20.36
601198,东兴证券,14.16,14.07,1.3,806575824.05,15.28,12.5
301072,中捷精工,22.75,22.67,1.3,48602146.0,26.86,17.9
603160,汇顶科技,82.95,82.9,1.3,668023737.53,90.02,73.66
601798,蓝科高新,9.41,9.4,1.29,89867092.24,10.21,8.35
002570,贝因美,6.27,6.27,1.29,402392960.0,6.81,5.57
600050,中国联通,5.53,5.49,1.29,3545421198.85,5.96,4.88
002563,森马服饰,5.5,5.49,1.29,191354880.0,5.96,4.88
601628,中国人寿,49.98,49.44,1.29,1037989321.4,53.69,43.93
301519,舜禹股份,14.21,14.13,1.29,29177980.0,16.74,11.16
688077,大地熊,33.83,33.78,1.29,200651032.37,40.02,26.68
301046,能辉科技,30.88,29.1,1.29,389411410.0,34.48,22.98
603334,丰倍生物,50.57,49.69,1.28,451337748.74,53.97,44.15
000586,汇源通信,13.54,13.42,1.28,103566435.0,14.58,11.93
600308,华泰股份,3.95,3.95,1.28,84363143.57,4.29,3.51
601007,金陵饭店,7.92,7.9,1.28,105379953.8,8.58,7.02
688218,江苏北人,23.86,23.72,1.28,107266849.76,28.1,18.74
301048,金鹰重工,11.89,11.88,1.28,73271380.0,14.08,9.38
688575,亚辉龙,15.91,15.84,1.28,199803007.83,18.77,12.51
301285,鸿日达,74.45,71.29,1.28,261789590.0,84.47,56.31
300140,节能环境,7.16,7.14,1.28,206692830.0,8.46,5.64
300461,田中精机,20.03,19.84,1.28,61456655.0,23.51,15.67
002154,报喜鸟,3.98,3.97,1.28,141382480.0,4.31,3.53
603768,常青股份,11.93,11.91,1.28,29000809.0,12.94,10.58
000610,西安旅游,12.79,12.72,1.27,165664480.0,13.82,11.3
688256,寒武纪,1550.0,1509.99,1.27,14379497915.62,1789.2,1192.8
301359,东南电子,19.96,19.89,1.27,33014753.0,23.57,15.71
002660,茂硕电源,9.56,9.55,1.27,90304648.0,10.37,8.49
600052,东望时代,4.83,4.78,1.27,93091144.0,5.19,4.25
920489,佳先股份,20.08,19.93,1.27,200781945.13,25.58,13.78
000523,红棉股份,4.02,3.99,1.27,408691330.0,4.33,3.55
920088,科力股份,35.44,35.14,1.27,216167070.2,45.11,24.29
301197,工大科雅,21.6,21.6,1.27,77576724.0,25.6,17.06
920819,颖泰生物,4.0,4.0,1.27,68575072.95,5.13,2.77
920527,夜光明,19.25,19.2,1.27,33153116.44,24.64,13.28
600569,安阳钢铁,2.42,2.4,1.27,73954963.37,2.61,2.13
002237,恒邦股份,14.65,14.42,1.26,706155820.0,15.66,12.82
688084,晶品特装,98.78,95.45,1.26,237620075.72,113.11,75.41
301125,腾亚精工,19.44,19.26,1.26,65826514.0,22.82,15.22
603392,万泰生物,47.66,47.37,1.26,229154446.64,51.46,42.1
600841,动力新科,6.44,6.43,1.26,74666839.59,6.99,5.72
002468,申通快递,13.68,13.68,1.26,275108300.0,14.86,12.16
600031,三一重工,22.7,22.56,1.26,2101257522.14,24.51,20.05
689009,九号公司,57.38,57.25,1.26,658279699.68,67.85,45.23
002321,华英农业,2.42,2.42,1.26,100458423.0,2.63,2.15
002552,宝鼎科技,17.85,17.75,1.25,198781200.0,19.28,15.78
603586,金麒麟,19.4,19.37,1.25,66639894.99,21.04,17.22
603135,中重科技,9.72,9.7,1.25,53036006.17,10.54,8.62
301332,德尔玛,9.71,9.7,1.25,57050233.0,11.5,7.66
603375,盛景微,38.81,38.81,1.25,90757412.0,42.16,34.5
000715,中兴商业,6.49,6.47,1.25,161907000.0,7.03,5.75
603386,骏亚科技,16.23,16.18,1.25,403060598.78,17.58,14.38
300800,力合科技,12.16,12.14,1.25,44588640.0,14.39,9.59
603988,中电电机,25.26,25.13,1.25,163987024.17,27.3,22.34
300958,建工修复,13.1,12.98,1.25,34001977.0,15.38,10.26
603983,丸美生物,35.19,34.89,1.25,105591034.71,37.91,31.01
000995,皇台酒业,13.04,13.0,1.25,113704548.0,14.12,11.56
000932,华菱钢铁,5.74,5.69,1.25,670932590.0,6.18,5.06
300881,盛德鑫泰,35.87,35.79,1.24,75276748.0,42.42,28.28
600255,鑫科材料,4.07,4.07,1.24,444148860.47,4.42,3.62
920261,一诺威,15.48,15.47,1.24,51894529.22,19.86,10.7
002743,富煌钢构,5.73,5.7,1.24,63161468.0,6.19,5.07
920101,志高机械,41.7,41.55,1.24,35777912.57,53.35,28.73
601975,招商南油,3.3,3.26,1.24,561342134.86,3.54,2.9
301439,泓淋电力,15.64,15.51,1.24,91397554.0,18.38,12.26
000686,东北证券,9.8,9.8,1.24,736134500.0,10.65,8.71
300641,正丹股份,18.8,18.8,1.24,194207290.0,22.28,14.86
301268,铭利达,19.75,19.62,1.24,91929768.0,23.26,15.5
300787,海能实业,12.28,12.28,1.24,132883688.0,14.56,9.7
001209,洪兴股份,21.44,21.29,1.24,92898332.0,23.13,18.93
300623,捷捷微电,29.65,29.52,1.23,721944200.0,34.99,23.33
300172,中电环保,5.75,5.75,1.23,156388890.0,6.82,4.54
605089,味知香,26.4,26.4,1.23,41583355.34,28.69,23.47
300947,德必集团,21.6,21.46,1.23,205042170.0,25.44,16.96
600335,国机汽车,6.68,6.62,1.22,152174655.0,7.19,5.89
002739,万达电影,11.65,11.59,1.22,1172180730.0,12.6,10.31
000757,浩物股份,4.98,4.97,1.22,50173642.0,5.4,4.42
003001,中岩大地,23.25,22.4,1.22,144144180.0,24.34,19.92
002356,赫美集团,4.15,4.15,1.22,303400240.0,4.51,3.69
688459,哈铁科技,9.98,9.96,1.22,33844455.78,11.81,7.87
600173,卧龙新能,7.47,7.47,1.22,106615664.34,8.12,6.64
688517,金冠电气,16.73,16.62,1.22,65808497.23,19.7,13.14
600897,厦门空港,17.51,17.47,1.22,143326479.43,18.99,15.53
688338,赛科希德,27.76,27.46,1.22,49910188.91,32.56,21.7
600992,贵绳股份,14.24,14.15,1.22,134995655.0,15.38,12.58
300746,汉嘉设计,14.24,14.15,1.22,68638616.0,16.78,11.18
000905,厦门港务,14.36,14.15,1.22,773020780.0,15.38,12.58
603612,索通发展,26.75,26.74,1.21,699232646.17,29.06,23.78
000417,合百集团,8.4,8.36,1.21,537838230.0,9.09,7.43
600523,贵航股份,16.88,16.74,1.21,296243994.56,18.19,14.89
301258,富士莱,34.38,34.34,1.21,67991330.0,40.72,27.14
688690,纳微科技,27.8,27.64,1.21,129962906.16,32.77,21.85
600780,通宝能源,5.87,5.87,1.21,106917487.73,6.38,5.22
601139,深圳燃气,6.72,6.72,1.2,129782853.73,7.3,5.98
603477,巨星农牧,17.67,17.67,1.2,146214332.93,19.21,15.71
688293,奥浦迈,53.22,53.08,1.2,82094422.24,62.94,41.96
002686,亿利达,6.75,6.75,1.2,118644904.0,7.34,6.0
301520,万邦医药,43.46,43.04,1.2,36654484.0,51.04,34.02
000755,山西高速,5.07,5.07,1.2,48589119.0,5.51,4.51
002040,南京港,10.15,10.15,1.2,138686140.0,11.03,9.03
600057,厦门象屿,8.57,8.46,1.2,209219075.09,9.2,7.52
600918,中泰证券,6.77,6.77,1.2,279356088.51,7.36,6.02
600854,春兰股份,5.09,5.08,1.2,50070399.08,5.52,4.52
600023,浙能电力,5.09,5.08,1.2,361899078.51,5.52,4.52
600223,福瑞达,7.63,7.62,1.2,133890416.93,8.28,6.78
301399,英特科技,20.38,20.37,1.19,107185620.0,24.16,16.1
688046,药康生物,17.9,17.85,1.19,82351805.5,21.17,14.11
000705,浙江震元,9.36,9.35,1.19,88789259.0,10.16,8.32
300463,迈克生物,11.95,11.91,1.19,113746332.0,14.12,9.42
920478,峆一药业,19.61,19.61,1.19,35181772.06,25.19,13.57
688306,均普智能,11.97,11.94,1.19,322700413.12,14.16,9.44
600698,湖南天雁,9.4,9.39,1.19,240061916.83,10.21,8.35
300675,建科院,16.27,16.22,1.19,68092303.0,19.24,12.82
002705,新宝股份,14.53,14.52,1.18,132608720.0,15.79,12.92
301418,协昌科技,38.55,38.44,1.18,43070734.0,45.59,30.39
002427,尤夫股份,6.85,6.84,1.18,174455260.0,7.44,6.08
000016,深康佳A,5.16,5.13,1.18,252573150.0,5.58,4.56
600328,中盐化工,8.59,8.56,1.18,249907675.81,9.31,7.61
002396,星网锐捷,31.97,31.7,1.18,965480890.0,34.46,28.2
920158,长江能科,16.39,16.29,1.18,46450543.72,20.93,11.27
002811,郑中设计,16.42,16.3,1.18,98053318.0,17.72,14.5
000652,泰达股份,4.29,4.29,1.18,162008960.0,4.66,3.82
688211,中科微至,31.93,31.83,1.18,20142462.32,37.75,25.17
688017,绿的谐波,199.88,198.0,1.18,1861843822.08,234.84,156.56
300828,锐新科技,17.35,17.22,1.18,96245023.0,20.42,13.62
300080,易成新能,5.25,5.17,1.17,270008480.0,6.13,4.09
000898,鞍钢股份,2.62,2.59,1.17,135271200.0,2.82,2.3
688685,迈信林,59.36,58.72,1.17,298084251.18,69.65,46.43
000800,一汽解放,6.95,6.91,1.17,161975450.0,7.51,6.15
000519,中兵红箭,19.96,19.89,1.17,1477370800.0,21.63,17.69
300497,富祥药业,17.25,16.44,1.17,929677730.0,19.5,13.0
300009,安科生物,10.48,10.4,1.17,339820950.0,12.34,8.22
300831,派瑞股份,12.19,12.15,1.17,118322616.0,14.41,9.61
688147,微导纳米,74.15,72.9,1.17,595418086.14,86.47,57.65
300452,山河药辅,13.91,13.89,1.17,94252147.0,16.48,10.98
002972,科安达,12.18,12.16,1.16,36502936.0,13.22,10.82
301118,恒光股份,26.06,26.06,1.16,123902378.0,30.91,20.61
000531,穗恒运A,7.1,6.95,1.16,148576150.0,7.56,6.18
688805,健信超导,47.68,46.99,1.16,366813090.45,55.74,37.16
300994,久祺股份,16.6,16.54,1.16,50598448.0,19.62,13.08
300829,金丹科技,17.44,17.42,1.16,87593737.0,20.66,13.78
603076,乐惠国际,24.43,24.39,1.16,40690398.63,26.52,21.7
920402,硅烷科技,11.5,11.33,1.16,130586104.39,14.56,7.84
300938,信测标准,31.58,31.38,1.16,389280340.0,37.22,24.82
603013,亚普股份,26.6,26.15,1.16,333303981.17,28.44,23.27
000935,四川双马,28.18,27.92,1.16,268093330.0,30.36,24.84
000799,酒鬼酒,57.77,57.63,1.16,674834500.0,62.67,51.27
603128,华贸物流,6.12,6.12,1.16,142268006.65,6.66,5.45
002685,华东重机,7.88,7.87,1.16,314329030.0,8.56,7.0
603989,艾华集团,17.51,17.51,1.16,129915242.1,19.04,15.58
002440,闰土股份,7.97,7.88,1.16,165744140.0,8.57,7.01
002882,金龙羽,34.31,34.2,1.15,538492560.0,37.19,30.43
603721,*ST天择,21.71,21.05,1.15,48498630.4,21.85,19.77
600339,中油工程,3.53,3.51,1.15,252283167.91,3.82,3.12
600575,淮河能源,3.52,3.51,1.15,158843758.5,3.82,3.12
600061,国投资本,7.92,7.9,1.15,405909965.79,8.59,7.03
000913,钱江摩托,15.81,15.81,1.15,119051702.0,17.19,14.07
002312,川发龙蟒,11.48,11.47,1.15,534628770.0,12.47,10.21
600197,伊力特,14.12,14.12,1.15,78388791.8,15.36,12.56
000558,天府文旅,5.31,5.31,1.14,285509620.0,5.78,4.73
600539,狮头股份,10.73,10.63,1.14,50323654.72,11.56,9.46
600619,海立股份,22.15,22.15,1.14,947858156.98,24.09,19.71
688530,欧莱新材,17.84,17.74,1.14,36022779.55,21.05,14.03
920174,五新隧装,49.69,49.69,1.14,145927358.4,63.86,34.4
002893,京能热力,11.57,11.57,1.14,124838878.0,12.58,10.3
002875,安奈儿,17.97,17.8,1.14,140867660.0,19.36,15.84
603288,海天味业,38.56,38.32,1.13,677186159.76,41.68,34.1
300653,正海生物,21.42,21.39,1.13,74966539.0,25.38,16.92
300072,海新能科,5.36,5.35,1.13,772586550.0,6.35,4.23
603029,天鹅股份,18.83,18.73,1.13,46428272.18,20.37,16.67
603070,万控智造,13.4,13.38,1.13,44459954.8,14.55,11.91
000725,京东方A,4.51,4.46,1.13,3880721800.0,4.85,3.97
920099,瑞华技术,34.3,33.93,1.13,51512667.11,43.61,23.49
300988,津荣天宇,24.16,24.11,1.13,127560269.0,28.61,19.07
688576,西山科技,69.33,68.76,1.13,41927458.16,81.59,54.39
000927,中国铁物,2.69,2.68,1.13,207034190.0,2.92,2.39
301501,恒鑫生活,44.85,44.7,1.13,79461630.0,53.04,35.36
301518,长华化学,38.23,37.56,1.13,198012340.0,44.57,29.71
002692,远程股份,5.37,5.37,1.13,76286533.0,5.84,4.78
600305,恒顺醋业,8.07,8.06,1.13,110783132.59,8.77,7.17
600796,钱江生化,6.28,6.27,1.13,55745728.99,6.82,5.58
002956,西麦食品,27.82,27.78,1.13,48753265.0,30.22,24.72
300266,兴源环境,2.69,2.69,1.13,97511386.0,3.19,2.13
301128,强瑞技术,97.16,96.93,1.13,426976420.0,115.02,76.68
600961,株冶集团,18.31,17.95,1.13,524402623.46,19.53,15.98
300826,测绘股份,17.18,17.06,1.13,76165761.0,20.24,13.5
300121,阳谷华泰,13.47,13.47,1.13,209538050.0,15.98,10.66
000619,海螺新材,6.3,6.29,1.13,66473580.0,6.84,5.6
603273,天元智能,20.69,20.67,1.13,62836999.49,22.48,18.4
301196,唯科科技,81.37,80.18,1.12,388984860.0,95.15,63.43
301189,奥尼电子,46.44,46.0,1.12,205182300.0,54.59,36.39
600730,中国高科,13.17,12.63,1.12,676616413.3,13.74,11.24
002508,老板电器,19.89,19.86,1.12,159217750.0,21.6,17.68
688648,中邮科技,70.5,69.68,1.12,390372548.16,82.69,55.13
603291,联合水务,10.87,10.86,1.12,64599353.0,11.81,9.67
002276,万马股份,17.24,17.22,1.12,1043561200.0,18.73,15.33
603919,金徽酒,21.09,20.91,1.11,96669150.36,22.75,18.61
688182,灿勤科技,34.78,33.68,1.11,473615855.25,39.97,26.65
688779,五矿新能,8.39,8.2,1.11,501302352.36,9.73,6.49
600063,皖维高新,6.44,6.39,1.11,305889684.09,6.95,5.69
603722,阿科力,43.81,42.94,1.11,106669348.65,46.72,38.22
601456,国联民生,10.09,10.05,1.11,446785851.09,10.93,8.95
600121,郑州煤电,4.59,4.57,1.11,313244503.54,4.97,4.07
605151,西上海,19.27,19.23,1.1,27995654.0,20.92,17.12
002678,珠江钢琴,5.53,5.5,1.1,116673354.0,5.98,4.9
000975,山金国际,26.23,25.72,1.1,963721480.0,27.98,22.9
301613,新铝时代,53.66,53.34,1.1,170297020.0,63.31,42.21
600478,科力远,7.49,7.36,1.1,496334337.17,8.01,6.55
301321,翰博高新,19.41,19.33,1.1,113567488.0,22.94,15.3
600720,中交设计,7.38,7.38,1.1,96674436.02,8.03,6.57
301585,蓝宇股份,31.44,31.37,1.1,65276770.0,37.24,24.82
002992,宝明科技,49.13,48.92,1.1,124016616.0,53.23,43.55
301630,同宇新材,178.22,178.2,1.09,106603773.0,211.52,141.02
688602,康鹏科技,9.26,9.25,1.09,140902944.28,10.98,7.32
688015,交控科技,24.1,24.06,1.09,83582904.1,28.56,19.04
301668,昊创瑞通,51.16,50.98,1.09,105778116.0,60.52,40.34
603711,香飘飘,14.05,13.91,1.09,114327269.38,15.14,12.38
301163,宏德股份,27.98,27.85,1.09,43828543.0,33.06,22.04
605319,无锡振华,22.45,22.29,1.09,132851096.94,24.26,19.85
002019,亿帆医药,13.07,13.02,1.09,238358630.0,14.17,11.59
920014,特瑞斯,12.18,12.1,1.09,31100411.67,15.56,8.38
300535,达威股份,18.7,18.65,1.08,46297105.0,22.14,14.76
300999,金龙鱼,29.99,29.86,1.08,395860120.0,35.45,23.63
603908,牧高笛,24.35,24.27,1.08,31178012.99,26.41,21.61
000566,海南海药,7.67,7.47,1.08,1202565330.0,8.13,6.65
601998,中信银行,7.48,7.47,1.08,540848205.56,8.13,6.65
600609,金杯汽车,4.67,4.67,1.08,140961083.26,5.08,4.16
601555,东吴证券,9.36,9.34,1.08,548854756.58,10.16,8.32
000816,智慧农业,3.76,3.74,1.08,284850230.0,4.07,3.33
002900,哈三联,13.1,13.1,1.08,72277583.0,14.26,11.66
300891,惠云钛业,9.37,9.36,1.08,90166835.0,11.11,7.41
603458,勘设股份,12.4,12.17,1.08,252528239.74,13.24,10.84
301366,一博科技,39.8,39.35,1.08,369757630.0,46.72,31.14
603661,恒林股份,32.23,31.86,1.08,42995556.66,34.67,28.37
301132,满坤科技,35.73,35.65,1.08,137530230.0,42.32,28.22
001333,光华股份,22.58,22.55,1.08,86242483.0,24.54,20.08
600059,古越龙山,9.4,9.4,1.08,113764035.98,10.23,8.37
603329,上海雅仕,11.28,11.28,1.08,33926257.1,12.28,10.04
300990,同飞股份,91.29,90.31,1.07,563972120.0,107.22,71.48
600995,南网储能,13.24,13.18,1.07,239628963.0,14.34,11.74
603369,今世缘,35.97,35.85,1.07,329196699.06,39.02,31.92
603166,福达股份,16.09,16.06,1.07,333781908.86,17.48,14.3
600469,风神股份,6.66,6.63,1.07,84628028.9,7.22,5.9
600561,江西长运,6.65,6.63,1.07,29744626.33,7.22,5.9
002896,中大力德,90.49,89.99,1.07,1004445010.0,97.94,80.14
600610,中毅达,10.43,10.42,1.07,220075847.31,11.34,9.28
920368,连城数控,32.78,31.3,1.07,535168890.81,40.26,21.68
301491,汉桑科技,59.0,58.83,1.07,90933792.0,69.85,46.57
600929,雪天盐业,5.71,5.7,1.06,115271421.51,6.2,5.08
000970,中科三环,14.32,14.26,1.06,652917460.0,15.52,12.7
300625,三雄极光,12.54,12.37,1.06,36106164.0,14.69,9.79
603968,醋化股份,11.43,11.42,1.06,25798079.0,12.43,10.17
000553,安道麦A,5.77,5.71,1.06,73874332.0,6.22,5.09
300021,大禹节水,4.77,4.77,1.06,125018275.0,5.66,3.78
601881,中国银河,16.27,16.25,1.06,939099341.98,17.69,14.47
688026,洁特生物,17.28,17.21,1.06,43289532.64,20.44,13.62
300639,凯普生物,5.74,5.74,1.06,49318678.0,6.82,4.54
002667,威领股份,14.74,14.39,1.05,236589350.0,15.66,12.82
003035,南网能源,4.81,4.8,1.05,97803810.0,5.23,4.28
300422,博世科,4.81,4.8,1.05,36442185.0,5.7,3.8
688551,科威尔,40.6,40.37,1.05,81137453.6,47.94,31.96
688349,三一重能,28.05,27.88,1.05,115590062.61,33.11,22.07
688485,九州一轨,19.43,19.23,1.05,76951743.07,22.84,15.22
003038,鑫铂股份,16.44,16.36,1.05,89647840.0,17.81,14.57
688101,三达膜,17.38,17.33,1.05,71114193.66,20.58,13.72
000811,冰轮环境,16.47,16.38,1.05,772736120.0,17.83,14.59
301109,军信股份,15.43,15.42,1.05,157328490.0,18.31,12.21
000812,陕西金叶,4.85,4.82,1.05,155144270.0,5.25,4.29
002337,赛象科技,6.81,6.75,1.05,161390050.0,7.35,6.01
603976,正川股份,20.33,20.26,1.05,24548790.12,22.06,18.05
002551,尚荣医疗,3.87,3.87,1.04,59638926.0,4.21,3.45
603350,安乃达,38.83,38.82,1.04,58549133.9,42.26,34.58
600000,浦发银行,11.68,11.66,1.04,697500168.23,12.69,10.39
300591,万里马,9.75,9.72,1.04,355946420.0,11.54,7.7
002196,方正电机,15.76,15.57,1.04,1575087100.0,16.95,13.87
603018,华设集团,7.8,7.79,1.04,112852373.24,8.48,6.94
002615,哈尔斯,7.79,7.79,1.04,54040470.0,8.48,6.94
002130,沃尔核材,28.39,28.26,1.04,3021288300.0,30.77,25.17
301065,本立科技,22.49,22.42,1.04,31619004.0,26.63,17.75
