market_code,所属概念,股票代码,code,所属概念数量
33,预制菜;网红经济;乡村振兴;食品安全;冷链物流;融资融券,300094.SZ,300094,6
17,金属铜;黄金概念;金属钴;稀土永磁;金属回收;盐湖提锂;固废处理;宁德时代概念;一带一路;污水处理;土壤修复;注册制次新股;参股保险;工业互联网;乡村振兴;新型城镇化;数字孪生;DeepSeek概念;AI智能体;文化传媒概念;新股与次新股;融资融券,603257.SH,603257,22
33,AI智能体;云计算;数据要素;鸿蒙概念;量子科技;人工智能;星闪概念;DeepSeek概念;智慧城市;华为概念;物联网;传感器;芯片概念;AI应用;储能;氢能源;绿色电力;深股通;融资融券,300349.SZ,300349,19
33,数字货币;移动支付;跨境支付(CIPS);电子身份证;互联网金融;ETC;区块链;数字经济;国产操作系统;智慧政务;鸿蒙概念;信创;物联网;AI智能体;人工智能;DeepSeek概念;量子科技;数据安全;华为概念;5G;消费电子概念;AI应用;融资融券;深股通,003040.SZ,003040,24
17,医疗器械概念;专精特新;高端装备;融资融券,688310.SH,688310,4
17,物业管理;参股券商;国企改革;融资融券,600838.SH,600838,4
17,期货概念;沪股通;融资融券,601696.SH,601696,3
17,PCB概念;汽车电子;5G;毫米波雷达,605258.SH,605258,4
151,AI应用;融资融券;PCB概念;专精特新;安防;充电桩;智慧城市;网约车;多模态AI;人工智能;AI智能体;阿里巴巴概念,920130.BJ,920130,12
33,减速器;商业航天;人形机器人;工业母机;新型工业化;传感器;机器人概念;富士康概念;高端装备;比亚迪概念;新能源汽车;专精特新;芯片概念;人工智能;燃料电池;PCB概念;海峡两岸;粤港澳大湾区;光伏概念;2025年报预增;氢能源;深股通,300503.SZ,300503,22
33,石墨烯;氢能源;燃料电池;新能源汽车;回购增持再贷款概念;锂电池概念;天然气;融资融券,300985.SZ,300985,8
33,消毒剂,001218.SZ,001218,1
33,数字货币;移动支付;电子身份证;互联网金融;ETC;国产操作系统;区块链;数字经济;智慧政务;车联网(车路协同);网络安全;物联网;数据安全;量子科技;人工智能;阿里巴巴概念;华为概念;5G;一带一路;消费电子概念;芯片概念;深股通;融资融券,002104.SZ,002104,23
17,传感器;无人驾驶;比亚迪概念;汽车电子;新能源汽车;专精特新;车联网(车路协同);融资融券;沪股通,603786.SH,603786,9
33,免税店;预制菜;冷链物流;统一大市场;智能物流;融资融券;深股通;摘帽,002251.SZ,002251,8
33,MicroLED概念;电子纸;MiniLED;柔性屏(折叠屏);OLED;虚拟现实;智能穿戴;智能座舱;消费电子概念;华为概念;苹果概念;小米概念;芯片概念;汽车电子;智能家居;回购增持再贷款概念;央企国企改革;国企改革;碳中和;深股通;融资融券,000050.SZ,000050,21
33,华为汽车;小米汽车;长安汽车概念;飞行汽车(eVTOL);无人驾驶;比亚迪概念;小米概念;人形机器人;机器人概念;低空经济;汽车电子;车联网(车路协同);毫米波雷达;新能源汽车;无线充电;两轮车;工业互联网;军工;独角兽概念;回购增持再贷款概念;百度概念;绿色电力;融资融券;深股通,002590.SZ,002590,24
33,预制菜;幽门螺杆菌概念;基因测序;食品安全;医疗器械概念;猴痘概念;CRO概念;人民币贬值受益;深股通,002086.SZ,002086,9
17,军工信息化;卫星导航;商业航天;大飞机;军民融合;军工;西部大开发;沪股通;融资融券,688311.SH,688311,9
22,ST板块;农业种植;算力租赁;西部大开发,600265.SH,600265,4
17,空气能热泵;家用电器,603320.SH,603320,2
33,ST板块;新型城镇化;PPP概念;锂电池概念;海峡两岸;污水处理;地下管网;无人驾驶;新能源汽车;水利;减速器;一带一路;汽车热管理;核电,300198.SZ,300198,14
33,CRO概念;合成生物;医疗器械概念;创新药;共同富裕示范区;智能医疗;专精特新;智能物流;新型工业化;人工智能;数字孪生;机器人概念;光伏建筑一体化;光刻胶;啤酒概念,300412.SZ,300412,15
33,家用电器;参股银行;小米概念;充电桩;汽车电子;储能;PCB概念;融资融券,001387.SZ,001387,8
17,PEEK材料;光刻胶;钠离子电池;沪股通,603823.SH,603823,4
33,智能音箱;无人机;华为概念;智能穿戴;传感器;毫米波雷达;元宇宙;苹果概念;小米概念;汽车电子;芯片概念;消费电子概念;无线耳机;新能源汽车;新型烟草(电子烟);智能家居;一带一路;无线充电,002655.SZ,002655,18
33,光纤概念;铜缆高速连接;新能源汽车;专精特新;消费电子概念;机器人概念;充电桩;高压快充;华为概念;安防;一带一路;融资融券,301182.SZ,301182,12
17,电力物联网;智能电网;量子科技;专精特新;2025年报预增;融资融券,688330.SH,688330,6
17,烟草;跨境电商;冷链物流;智能物流;统一大市场;物联网;机器人概念;一带一路;新型工业化;数字孪生;工业互联网;国企改革;人工智能;专精特新;比亚迪概念;机器视觉;华为概念;特斯拉概念;宁德时代概念;华为数字能源,603066.SH,603066,20
33,智能电网;风电;充电桩;核电;新能源汽车;机器人概念;宁德时代概念;数据中心;物联网;数字经济;职业教育;深股通;融资融券,002441.SZ,002441,13
33,财税数字化;电子身份证;智慧政务;AI智能体;移动支付;数据要素;信创;鸿蒙概念;区块链;腾讯概念;数字货币;数字经济;阿里巴巴概念;蚂蚁集团概念;智慧城市;DeepSeek概念;互联网金融;人工智能;AI应用;华为概念;国企改革;深股通;融资融券,301153.SZ,301153,23
33,电力物联网;智能电网;虚拟电厂;充电桩;2025年报预增;物联网;数据要素;深股通,002546.SZ,002546,8
33,存储芯片;先进封装;第三代半导体;芯片概念;消费电子概念;新能源汽车;锂电池概念;粤港澳大湾区;华为概念;数据中心;无人机;东数西算(算力);深股通;融资融券,301348.SZ,301348,14
17,金属铅;金属锌;小金属概念;黄金概念;金属回收;央企国企改革;西部大开发;军工;国企改革;光纤概念;沪股通;融资融券,600497.SH,600497,12
33,维生素;肝炎概念;合成生物;农业种植;智能医疗;土地流转;玉米;粮食概念;新疆振兴;乡村振兴;西部大开发;人工智能;深股通;融资融券,301301.SZ,301301,14
33,雅下水电概念;回购增持再贷款概念;农机;一带一路;无人驾驶;中俄贸易概念;高端装备;国企改革;海工装备;新型城镇化;核电;水利;机器人概念;西部大开发;风电;DeepSeek概念;新疆振兴;深股通;融资融券,000528.SZ,000528,19
17,超级品牌;证金持股;同花顺漂亮100;高股息精选;沪股通;融资融券;空气能热泵;同花顺出海50;家用电器;智能家居;净水概念;阿里巴巴概念;物联网;机器人概念;工业互联网;华为概念;无线充电,600690.SH,600690,17
33,天津自贸区;物业管理;参股券商;国企改革;养老概念;京津冀一体化;大飞机;融资融券,000965.SZ,000965,8
17,智能物流;新能源汽车;比亚迪概念;创投;统一大市场,605151.SH,605151,5
33,可降解塑料;专精特新;光伏概念;一带一路;POE胶膜;融资融券,301100.SZ,301100,6
17,特斯拉概念;比亚迪概念;新能源汽车;汽车电子;芯片概念;华为概念;沪股通;融资融券,688533.SH,688533,8
17,共封装光学(CPO);科创次新股;汽车芯片;5G;芯片概念;MCU芯片;数据中心;海峡两岸;注册制次新股;新股与次新股;融资融券,688807.SH,688807,11
17,跨境电商;智能家居;家用电器;华为概念,603551.SH,603551,4
17,创投;代糖概念;国企改革;参股券商;融资融券;沪股通,600783.SH,600783,6
33,IP经济(谷子经济);数字经济;腾讯概念;跨境电商;虚拟现实;创投;一带一路;深股通,002103.SZ,002103,8
17,黄金概念;培育钻石;央企国企改革;同花顺中特估100;回购增持再贷款概念;国企改革;中字头股票;沪股通;融资融券,600916.SH,600916,9
17,国产航母;航空发动机;成飞概念;大飞机;军民融合;商业航天;军工;无人机;海工装备;飞行汽车(eVTOL);低空经济;核电;高端装备;3D打印;机器人概念;汽车热管理;央企国企改革;回购增持再贷款概念;西部大开发;国企改革;沪股通;融资融券;中字头股票,600765.SH,600765,23
17,高压快充;智能电网;虚拟电厂;充电桩;储能;光伏概念;雄安新区;特斯拉概念;京津冀一体化;金属回收;绿色电力;沪股通;融资融券,603050.SH,603050,13
33,房屋检测;建筑节能;福建自贸区;海峡两岸;装配式建筑;水利;新型城镇化;数字孪生;高铁;数字经济;人工智能;地下管网;医疗器械概念;光伏建筑一体化;DeepSeek概念;ERP概念;机器人概念;阿里巴巴概念;光伏概念;华为鲲鹏;一带一路;AI智能体;AIGC概念;腾讯概念;碳中和;3D打印;数据安全;核电;新能源汽车;华为欧拉;储能;华为昇腾;数据中心;AI应用;汽车电子;风电;算力租赁;水泥概念;创新药,002398.SZ,002398,39
33,减速器;华为汽车;长安汽车概念;机器人概念;比亚迪概念;新能源汽车;智能座舱;低空经济;汽车电子;军工;消费电子概念;虚拟现实;富士康概念;国企改革;西部大开发;股权转让(并购重组);深股通;融资融券,002765.SZ,002765,18
17,文化传媒概念;职业教育;DeepSeek概念;人工智能;国企改革;沪股通;融资融券,601019.SH,601019,7
33,智能医疗;民营医院;蚂蚁集团概念;医疗器械概念;AI智能体;DeepSeek概念;跨境电商;人工智能;回购增持再贷款概念;深股通;融资融券,300298.SZ,300298,11
17,两轮车;机器人概念;传感器;专精特新;融资融券,603350.SH,603350,5
33,小金属概念;金属镍;钠离子电池;固态电池;锂电池概念;宁德时代概念;比亚迪概念;国企改革;污水处理;深股通;融资融券,002125.SZ,002125,11
17,专精特新;一带一路;沪股通,605183.SH,605183,3
33,金属钴;小金属概念;金属铜;金属镍;动力电池回收;锂电池概念;人民币贬值受益;深股通;融资融券,300618.SZ,300618,9
33,商业航天;卫星导航;无人机;低空经济;量子科技;智慧城市;人工智能;安防;6G概念;工业互联网;物联网;机器人概念;DeepSeek概念;中俄贸易概念;互联网金融;信创;星闪概念;华为汽车;区块链;智慧政务;一带一路;粤港澳大湾区;新能源汽车;5G;芯片概念;汽车电子;俄乌冲突概念;深股通;融资融券,002583.SZ,002583,29
33,金属镍;金属回收;小金属概念;金属钴;可控核聚变;金属铜;雅下水电概念;核电;金属锌;黄金概念;金属铅;一带一路;高端装备;固废处理;抽水蓄能;动力电池回收;汽车拆解概念;水利;碳中和;绿色电力;创投;共同富裕示范区;文化传媒概念;深股通;融资融券,002266.SZ,002266,25
33,专精特新;固态电池;深股通;融资融券,001279.SZ,001279,4
33,人造肉;预制菜;工业大麻;一带一路;海峡两岸;绿色电力;区块链;军民融合;深股通;融资融券,002303.SZ,002303,10
33,机器人概念;航空发动机;机器视觉;2025年报预增;工业互联网;中俄贸易概念;风电;ST板块,002689.SZ,002689,8
33,新型城镇化;净水概念;污水处理;地下管网;PPP概念;水利;乡村振兴;京津冀一体化;智慧城市;专精特新;回购增持再贷款概念;融资融券,301519.SZ,301519,12
33,智慧城市;低空经济;工业互联网;物联网;数字经济;军工;人工智能;新型工业化;数据要素;卫星导航;机器人概念;数据安全;鸿蒙概念;华为盘古;DeepSeek概念;无人驾驶;星闪概念;商业航天;华为概念;华为鲲鹏;传感器;毫米波雷达;阿里巴巴概念;AI智能体;华为欧拉;ChatGPT概念;专精特新;AIGC概念;多模态AI;中俄贸易概念;核电;乡村振兴;PPP概念;污水处理;西部大开发;超级电容;F5G概念;AI应用,300275.SZ,300275,38
33,黄金概念;PCB概念;国企改革;股权转让(并购重组);5G;互联网金融;深股通,002552.SZ,002552,7
33,光刻机;俄乌冲突概念;氢能源;芯片概念;眼科医疗;碳中和;专精特新;啤酒概念;冷链物流;融资融券;深股通,002549.SZ,002549,11
17,蚂蚁集团概念;ChatGPT概念;数字货币;跨境支付(CIPS);AI智能体;AIGC概念;区块链;鸿蒙概念;互联网金融;华为鲲鹏;数据要素;智慧政务;多模态AI;华为昇腾;信创;DeepSeek概念;数字经济;人工智能;中国AI 50;华为概念;AI应用;回购增持再贷款概念;碳中和;碳交易;证金持股;沪股通;融资融券,600570.SH,600570,27
22,ST板块;文化传媒概念;粤港澳大湾区;创投;网络游戏;短剧游戏;手机游戏;国企改革,600892.SH,600892,8
33,小金属概念;3D打印;宁德时代概念;苹果概念;军工;央企国企改革;氢能源;消费电子概念;比亚迪概念;商业航天;无人机;富士康概念;特斯拉概念;飞行汽车(eVTOL);一体化压铸;5G;低空经济;华为概念;国企改革;机器人概念;华为汽车;长安汽车概念;深股通;融资融券,002182.SZ,002182,24
17,人民币贬值受益;储能;新能源汽车;水利;鸿蒙概念,605259.SH,605259,5
151,锂电池概念;西部大开发;动力电池回收;金属镍;金属铜;金属回收;小金属概念;融资融券,920033.BJ,920033,8
33,减速器;机器人概念;特斯拉概念;新能源汽车;专精特新;长三角一体化;两轮车;军工;商业航天;风电,300817.SZ,300817,10
151,宁德时代概念;锂电池概念;融资融券;固态电池;碳纤维;比亚迪概念;钠离子电池;专精特新,920522.BJ,920522,8
17,汽车热管理;新能源汽车;比亚迪概念;长安汽车概念;专精特新;污水处理;沪股通,603040.SH,603040,7
33,柔性直流输电;人形机器人;高端装备;核电;新能源汽车;高压快充;充电桩;机器人概念;比亚迪概念;换电概念;风电;海工装备;工业互联网;储能;光伏概念;军工;水利;数据中心;5G;光纤概念;绿色电力;数字经济;股权转让(并购重组);国企改革;深股通;融资融券,002276.SZ,002276,26
17,海峡两岸;长安汽车概念;比亚迪概念;新能源汽车;锂电池概念;沪股通,601279.SH,601279,6
17,人形机器人;创投;PPP概念;跨境电商;沪股通;融资融券,600053.SH,600053,6
17,水泥概念;光伏概念;国企改革;储能;参股券商;专精特新;融资融券;沪股通,600063.SH,600063,8
17,物业管理;预制菜;土地流转;上海国企改革;国企改革;乡村振兴;沪股通;融资融券,600675.SH,600675,8
17,智能医疗;猴痘概念;辅助生殖;阿尔茨海默概念;幽门螺杆菌概念;重组蛋白;流感;肝炎概念;医药电商;沪股通;融资融券,688253.SH,688253,11
